# C12 in Cu restricted loss-range table, Geant4 11.3.2 opt4, default-region 0.05mm cuts couple (theRangeTableForLoss).
# energy_MeVu,energy_total_MeV,loss_range_mm,restricted_dedx_MeV_per_mm,inverse_residual_MeV
45.510000,546.120000,1.128540,278.567000,0.011784
45.610000,547.320000,1.132870,278.107000,0.011607
45.710000,548.520000,1.137210,277.649000,0.011446
45.810000,549.720000,1.141550,277.192000,0.011303
45.910000,550.920000,1.145900,276.737000,0.011182
46.010000,552.120000,1.150260,276.284000,0.011082
46.110000,553.320000,1.154630,275.832000,0.011001
46.210000,554.520000,1.159000,275.382000,0.010937
46.310000,555.720000,1.163380,274.934000,0.010887
46.410000,556.920000,1.167760,274.488000,0.010851
46.510000,558.120000,1.172160,274.044000,0.010826
46.610000,559.320000,1.176560,273.601000,0.010810
46.710000,560.520000,1.180970,273.159000,0.010802
46.810000,561.720000,1.185380,272.720000,0.010800
46.910000,562.920000,1.189810,272.282000,0.010803
47.010000,564.120000,1.194240,271.846000,0.010809
47.110000,565.320000,1.198670,271.411000,0.010817
47.210000,566.520000,1.203120,270.978000,0.010825
47.310000,567.720000,1.207570,270.547000,0.010833
47.410000,568.920000,1.212020,270.117000,0.010839
47.510000,570.120000,1.216490,269.689000,0.010842
47.610000,571.320000,1.220960,269.262000,0.010841
47.710000,572.520000,1.225440,268.838000,0.010835
47.810000,573.720000,1.229920,268.414000,0.010823
47.910000,574.920000,1.234420,267.993000,0.010806
48.010000,576.120000,1.238920,267.572000,0.010781
48.110000,577.320000,1.243420,267.154000,0.010748
48.210000,578.520000,1.247940,266.737000,0.010708
48.310000,579.720000,1.252460,266.321000,0.010658
48.410000,580.920000,1.256990,265.907000,0.010600
48.510000,582.120000,1.261520,265.495000,0.010533
48.610000,583.320000,1.266070,265.084000,0.010457
48.710000,584.520000,1.270610,264.674000,0.010370
48.810000,585.720000,1.275170,264.266000,0.010275
48.910000,586.920000,1.279730,263.860000,0.010170
49.010000,588.120000,1.284300,263.455000,0.010056
49.110000,589.320000,1.288880,263.051000,0.009932
49.210000,590.520000,1.293470,262.649000,0.009800
49.310000,591.720000,1.298060,262.248000,0.009660
49.410000,592.920000,1.302650,261.849000,0.009512
49.510000,594.120000,1.307260,261.451000,0.009356
49.610000,595.320000,1.311870,261.055000,0.009194
49.710000,596.520000,1.316490,260.660000,0.009026
49.810000,597.720000,1.321120,260.266000,0.008853
49.910000,598.920000,1.325750,259.874000,0.008675
50.010000,600.120000,1.330390,259.484000,0.008495
50.110000,601.320000,1.335040,259.094000,0.008312
50.210000,602.520000,1.339690,258.706000,0.008128
50.310000,603.720000,1.344350,258.320000,0.007944
50.410000,604.920000,1.349020,257.934000,0.007762
50.510000,606.120000,1.353690,257.550000,0.007583
50.610000,607.320000,1.358380,257.168000,0.007408
50.710000,608.520000,1.363060,256.786000,0.007240
50.810000,609.720000,1.367760,256.406000,0.007079
50.910000,610.920000,1.372460,256.028000,0.006927
51.010000,612.120000,1.377170,255.650000,0.006787
51.110000,613.320000,1.381890,255.274000,0.006661
