energy_MeVu,total_kinetic_energy_MeV,electronic_stopping_power_MeV_per_mm,total_stopping_power_MeV_per_mm,csda_range_mm
273.41,3280.92,13.7661,13.7661,0
273.51,3282.12,13.7632,13.7632,0
273.61,3283.32,13.7603,13.7603,0
273.71,3284.52,13.7574,13.7574,0
273.81,3285.72,13.7546,13.7546,0
273.91,3286.92,13.7517,13.7517,0
274.01,3288.12,13.7488,13.7488,0
274.11,3289.32,13.7459,13.7459,0
274.21,3290.52,13.743,13.743,0
274.31,3291.72,13.7401,13.7401,0
274.41,3292.92,13.7373,13.7373,0
274.51,3294.12,13.7344,13.7344,0
274.61,3295.32,13.7315,13.7315,0
274.71,3296.52,13.7286,13.7286,0
274.81,3297.72,13.7258,13.7258,0
274.91,3298.92,13.7229,13.7229,0
275.01,3300.12,13.72,13.72,0
275.11,3301.32,13.7172,13.7172,0
275.21,3302.52,13.7143,13.7143,0
275.31,3303.72,13.7115,13.7115,0
275.41,3304.92,13.7086,13.7086,0
275.51,3306.12,13.7058,13.7058,0
275.61,3307.32,13.7029,13.7029,0
275.71,3308.52,13.7,13.7,0
275.81,3309.72,13.6972,13.6972,0
275.91,3310.92,13.6944,13.6944,0
276.01,3312.12,13.6915,13.6915,0
276.11,3313.32,13.6887,13.6887,0
276.21,3314.52,13.6858,13.6858,0
276.31,3315.72,13.683,13.683,0
276.41,3316.92,13.6802,13.6802,0
276.51,3318.12,13.6773,13.6773,0
276.61,3319.32,13.6745,13.6745,0
276.71,3320.52,13.6717,13.6717,0
276.81,3321.72,13.6688,13.6688,0
276.91,3322.92,13.666,13.666,0
277.01,3324.12,13.6632,13.6632,0
277.11,3325.32,13.6604,13.6604,0
277.21,3326.52,13.6575,13.6575,0
277.31,3327.72,13.6547,13.6547,0
277.41,3328.92,13.6519,13.6519,0
277.51,3330.12,13.6491,13.6491,0
277.61,3331.32,13.6463,13.6463,0
277.71,3332.52,13.6435,13.6435,0
277.81,3333.72,13.6407,13.6407,0
277.91,3334.92,13.6379,13.6379,0
278.01,3336.12,13.635,13.635,0
278.11,3337.32,13.6322,13.6322,0
278.21,3338.52,13.6294,13.6294,0
278.31,3339.72,13.6266,13.6266,0
278.41,3340.92,13.6239,13.6239,0
278.51,3342.12,13.6211,13.6211,0
278.61,3343.32,13.6183,13.6183,0
278.71,3344.52,13.6155,13.6155,0
278.81,3345.72,13.6127,13.6127,0
278.91,3346.92,13.6099,13.6099,0
279.01,3348.12,13.6071,13.6071,0
279.11,3349.32,13.6043,13.6043,0
279.21,3350.52,13.6016,13.6016,0
279.31,3351.72,13.5988,13.5988,0
279.41,3352.92,13.596,13.596,0
279.51,3354.12,13.5932,13.5932,0
279.61,3355.32,13.5905,13.5905,0
279.71,3356.52,13.5877,13.5877,0
279.81,3357.72,13.5849,13.5849,0
279.91,3358.92,13.5822,13.5822,0
280.01,3360.12,13.5794,13.5794,0
280.11,3361.32,13.5766,13.5766,0
280.21,3362.52,13.5739,13.5739,0
280.31,3363.72,13.5711,13.5711,0
280.41,3364.92,13.5683,13.5683,0
280.51,3366.12,13.5656,13.5656,0
280.61,3367.32,13.5628,13.5628,0
280.71,3368.52,13.5601,13.5601,0
280.81,3369.72,13.5573,13.5573,0
280.91,3370.92,13.5546,13.5546,0
281.01,3372.12,13.5518,13.5518,0
281.11,3373.32,13.5491,13.5491,0
281.21,3374.52,13.5464,13.5464,0
281.31,3375.72,13.5436,13.5436,0
281.41,3376.92,13.5409,13.5409,0
281.51,3378.12,13.5382,13.5382,0
281.61,3379.32,13.5354,13.5354,0
281.71,3380.52,13.5327,13.5327,0
281.81,3381.72,13.53,13.53,0
281.91,3382.92,13.5272,13.5272,0
282.01,3384.12,13.5245,13.5245,0
282.11,3385.32,13.5218,13.5218,0
282.21,3386.52,13.5191,13.5191,0
282.31,3387.72,13.5163,13.5163,0
282.41,3388.92,13.5136,13.5136,0
282.51,3390.12,13.5109,13.5109,0
282.61,3391.32,13.5082,13.5082,0
282.71,3392.52,13.5055,13.5055,0
282.81,3393.72,13.5028,13.5028,0
282.91,3394.92,13.5001,13.5001,0
283.01,3396.12,13.4974,13.4974,0
283.11,3397.32,13.4947,13.4947,0
283.21,3398.52,13.4919,13.4919,0
283.31,3399.72,13.4892,13.4892,0
283.41,3400.92,13.4865,13.4865,0
283.51,3402.12,13.4839,13.4839,0
283.61,3403.32,13.4812,13.4812,0
283.71,3404.52,13.4785,13.4785,0
283.81,3405.72,13.4758,13.4758,0
283.91,3406.92,13.4731,13.4731,0
284.01,3408.12,13.4704,13.4704,0
284.11,3409.32,13.4677,13.4677,0
284.21,3410.52,13.465,13.465,0
284.31,3411.72,13.4623,13.4623,0
284.41,3412.92,13.4597,13.4597,0
284.51,3414.12,13.457,13.457,0
284.61,3415.32,13.4543,13.4543,0
284.71,3416.52,13.4516,13.4516,0
284.81,3417.72,13.449,13.449,0
284.91,3418.92,13.4463,13.4463,0
285.01,3420.12,13.4436,13.4436,0
285.11,3421.32,13.441,13.441,0
285.21,3422.52,13.4383,13.4383,0
285.31,3423.72,13.4356,13.4356,0
285.41,3424.92,13.433,13.433,0
285.51,3426.12,13.4303,13.4303,0
285.61,3427.32,13.4276,13.4276,0
285.71,3428.52,13.425,13.425,0
285.81,3429.72,13.4223,13.4223,0
285.91,3430.92,13.4197,13.4197,0
286.01,3432.12,13.417,13.417,0
286.11,3433.32,13.4144,13.4144,0
286.21,3434.52,13.4117,13.4117,0
286.31,3435.72,13.4091,13.4091,0
286.41,3436.92,13.4065,13.4065,0
286.51,3438.12,13.4038,13.4038,0
286.61,3439.32,13.4012,13.4012,0
286.71,3440.52,13.3985,13.3985,0
286.81,3441.72,13.3959,13.3959,0
286.91,3442.92,13.3933,13.3933,0
287.01,3444.12,13.3906,13.3906,0
287.11,3445.32,13.388,13.388,0
287.21,3446.52,13.3854,13.3854,0
287.31,3447.72,13.3827,13.3827,0
287.41,3448.92,13.3801,13.3801,0
287.51,3450.12,13.3775,13.3775,0
287.61,3451.32,13.3749,13.3749,0
287.71,3452.52,13.3723,13.3723,0
287.81,3453.72,13.3696,13.3696,0
287.91,3454.92,13.367,13.367,0
288.01,3456.12,13.3644,13.3644,0
288.11,3457.32,13.3618,13.3618,0
288.21,3458.52,13.3592,13.3592,0
288.31,3459.72,13.3566,13.3566,0
288.41,3460.92,13.354,13.354,0
288.51,3462.12,13.3514,13.3514,0
288.61,3463.32,13.3488,13.3488,0
288.71,3464.52,13.3462,13.3462,0
288.81,3465.72,13.3436,13.3436,0
288.91,3466.92,13.341,13.341,0
289.01,3468.12,13.3384,13.3384,0
289.11,3469.32,13.3358,13.3358,0
289.21,3470.52,13.3332,13.3332,0
289.31,3471.72,13.3306,13.3306,0
289.41,3472.92,13.328,13.328,0
289.51,3474.12,13.3254,13.3254,0
289.61,3475.32,13.3228,13.3228,0
289.71,3476.52,13.3202,13.3202,0
289.81,3477.72,13.3177,13.3177,0
289.91,3478.92,13.3151,13.3151,0
290.01,3480.12,13.3125,13.3125,0
290.11,3481.32,13.3099,13.3099,0
290.21,3482.52,13.3074,13.3074,0
290.31,3483.72,13.3048,13.3048,0
290.41,3484.92,13.3022,13.3022,0
290.51,3486.12,13.2996,13.2996,0
290.61,3487.32,13.2971,13.2971,0
290.71,3488.52,13.2945,13.2945,0
290.81,3489.72,13.2919,13.2919,0
290.91,3490.92,13.2894,13.2894,0
291.01,3492.12,13.2868,13.2868,0
291.11,3493.32,13.2843,13.2843,0
291.21,3494.52,13.2817,13.2817,0
291.31,3495.72,13.2792,13.2792,0
291.41,3496.92,13.2766,13.2766,0
291.51,3498.12,13.274,13.274,0
291.61,3499.32,13.2715,13.2715,0
291.71,3500.52,13.2689,13.2689,0
291.81,3501.72,13.2664,13.2664,0
291.91,3502.92,13.2639,13.2639,0
292.01,3504.12,13.2613,13.2613,0
292.11,3505.32,13.2588,13.2588,0
292.21,3506.52,13.2562,13.2562,0
292.31,3507.72,13.2537,13.2537,0
292.41,3508.92,13.2512,13.2512,0
292.51,3510.12,13.2486,13.2486,0
292.61,3511.32,13.2461,13.2461,0
292.71,3512.52,13.2436,13.2436,0
292.81,3513.72,13.241,13.241,0
292.91,3514.92,13.2385,13.2385,0
293.01,3516.12,13.236,13.236,0
293.11,3517.32,13.2335,13.2335,0
293.21,3518.52,13.2309,13.2309,0
293.31,3519.72,13.2284,13.2284,0
293.41,3520.92,13.2259,13.2259,0
293.51,3522.12,13.2234,13.2234,0
293.61,3523.32,13.2209,13.2209,0
293.71,3524.52,13.2183,13.2183,0
293.81,3525.72,13.2158,13.2158,0
293.91,3526.92,13.2133,13.2133,0
294.01,3528.12,13.2108,13.2108,0
294.11,3529.32,13.2083,13.2083,0
294.21,3530.52,13.2058,13.2058,0
294.31,3531.72,13.2033,13.2033,0
294.41,3532.92,13.2008,13.2008,0
294.51,3534.12,13.1983,13.1983,0
294.61,3535.32,13.1958,13.1958,0
294.71,3536.52,13.1933,13.1933,0
294.81,3537.72,13.1908,13.1908,0
294.91,3538.92,13.1883,13.1883,0
295.01,3540.12,13.1858,13.1858,0
295.11,3541.32,13.1833,13.1833,0
295.21,3542.52,13.1808,13.1808,0
295.31,3543.72,13.1783,13.1783,0
295.41,3544.92,13.1759,13.1759,0
295.51,3546.12,13.1734,13.1734,0
295.61,3547.32,13.1709,13.1709,0
295.71,3548.52,13.1684,13.1684,0
295.81,3549.72,13.1659,13.1659,0
295.91,3550.92,13.1635,13.1635,0
296.01,3552.12,13.161,13.161,0
296.11,3553.32,13.1585,13.1585,0
296.21,3554.52,13.156,13.156,0
296.31,3555.72,13.1536,13.1536,0
296.41,3556.92,13.1511,13.1511,0
296.51,3558.12,13.1486,13.1486,0
296.61,3559.32,13.1462,13.1462,0
296.71,3560.52,13.1437,13.1437,0
296.81,3561.72,13.1412,13.1412,0
296.91,3562.92,13.1388,13.1388,0
297.01,3564.12,13.1363,13.1363,0
297.11,3565.32,13.1339,13.1339,0
297.21,3566.52,13.1314,13.1314,0
297.31,3567.72,13.129,13.129,0
297.41,3568.92,13.1265,13.1265,0
297.51,3570.12,13.1241,13.1241,0
297.61,3571.32,13.1216,13.1216,0
297.71,3572.52,13.1192,13.1192,0
297.81,3573.72,13.1167,13.1167,0
297.91,3574.92,13.1143,13.1143,0
298.01,3576.12,13.1118,13.1118,0
298.11,3577.32,13.1094,13.1094,0
298.21,3578.52,13.107,13.107,0
298.31,3579.72,13.1045,13.1045,0
298.41,3580.92,13.1021,13.1021,0
298.51,3582.12,13.0996,13.0996,0
298.61,3583.32,13.0972,13.0972,0
298.71,3584.52,13.0948,13.0948,0
298.81,3585.72,13.0924,13.0924,0
298.91,3586.92,13.0899,13.0899,0
299.01,3588.12,13.0875,13.0875,0
299.11,3589.32,13.0851,13.0851,0
299.21,3590.52,13.0827,13.0827,0
299.31,3591.72,13.0802,13.0802,0
299.41,3592.92,13.0778,13.0778,0
299.51,3594.12,13.0754,13.0754,0
299.61,3595.32,13.073,13.073,0
299.71,3596.52,13.0706,13.0706,0
299.81,3597.72,13.0682,13.0682,0
299.91,3598.92,13.0657,13.0657,0
300.01,3600.12,13.0633,13.0633,0
300.11,3601.32,13.0609,13.0609,0
300.21,3602.52,13.0585,13.0585,0
300.31,3603.72,13.0561,13.0561,0
300.41,3604.92,13.0537,13.0537,0
300.51,3606.12,13.0513,13.0513,0
300.61,3607.32,13.0489,13.0489,0
300.71,3608.52,13.0465,13.0465,0
300.81,3609.72,13.0441,13.0441,0
300.91,3610.92,13.0417,13.0417,0
301.01,3612.12,13.0393,13.0393,0
301.11,3613.32,13.0369,13.0369,0
301.21,3614.52,13.0345,13.0345,0
301.31,3615.72,13.0322,13.0322,0
301.41,3616.92,13.0298,13.0298,0
301.51,3618.12,13.0274,13.0274,0
301.61,3619.32,13.025,13.025,0
301.71,3620.52,13.0226,13.0226,0
301.81,3621.72,13.0202,13.0202,0
301.91,3622.92,13.0179,13.0179,0
302.01,3624.12,13.0155,13.0155,0
302.11,3625.32,13.0131,13.0131,0
302.21,3626.52,13.0107,13.0107,0
302.31,3627.72,13.0083,13.0083,0
302.41,3628.92,13.006,13.006,0
302.51,3630.12,13.0036,13.0036,0
302.61,3631.32,13.0012,13.0012,0
302.71,3632.52,12.9989,12.9989,0
302.81,3633.72,12.9965,12.9965,0
302.91,3634.92,12.9941,12.9941,0
303.01,3636.12,12.9918,12.9918,0
303.11,3637.32,12.9894,12.9894,0
303.21,3638.52,12.9871,12.9871,0
303.31,3639.72,12.9847,12.9847,0
303.41,3640.92,12.9823,12.9823,0
303.51,3642.12,12.98,12.98,0
303.61,3643.32,12.9776,12.9776,0
303.71,3644.52,12.9753,12.9753,0
303.81,3645.72,12.9729,12.9729,0
303.91,3646.92,12.9706,12.9706,0
304.01,3648.12,12.9682,12.9682,0
304.11,3649.32,12.9659,12.9659,0
304.21,3650.52,12.9636,12.9636,0
304.31,3651.72,12.9612,12.9612,0
304.41,3652.92,12.9589,12.9589,0
304.51,3654.12,12.9565,12.9565,0
304.61,3655.32,12.9542,12.9542,0
304.71,3656.52,12.9519,12.9519,0
304.81,3657.72,12.9495,12.9495,0
304.91,3658.92,12.9472,12.9472,0
305.01,3660.12,12.9449,12.9449,0
305.11,3661.32,12.9425,12.9425,0
305.21,3662.52,12.9402,12.9402,0
305.31,3663.72,12.9379,12.9379,0
305.41,3664.92,12.9355,12.9355,0
305.51,3666.12,12.9332,12.9332,0
305.61,3667.32,12.9309,12.9309,0
305.71,3668.52,12.9286,12.9286,0
305.81,3669.72,12.9263,12.9263,0
305.91,3670.92,12.9239,12.9239,0
306.01,3672.12,12.9216,12.9216,0
306.11,3673.32,12.9193,12.9193,0
306.21,3674.52,12.917,12.917,0
306.31,3675.72,12.9147,12.9147,0
306.41,3676.92,12.9124,12.9124,0
306.51,3678.12,12.9101,12.9101,0
306.61,3679.32,12.9078,12.9078,0
306.71,3680.52,12.9055,12.9055,0
306.81,3681.72,12.9032,12.9032,0
306.91,3682.92,12.9009,12.9009,0
307.01,3684.12,12.8986,12.8986,0
307.11,3685.32,12.8963,12.8963,0
307.21,3686.52,12.894,12.894,0
307.31,3687.72,12.8917,12.8917,0
307.41,3688.92,12.8894,12.8894,0
307.51,3690.12,12.8871,12.8871,0
307.61,3691.32,12.8848,12.8848,0
307.71,3692.52,12.8825,12.8825,0
307.81,3693.72,12.8802,12.8802,0
307.91,3694.92,12.8779,12.8779,0
308.01,3696.12,12.8756,12.8756,0
308.11,3697.32,12.8733,12.8733,0
308.21,3698.52,12.8711,12.8711,0
308.31,3699.72,12.8688,12.8688,0
308.41,3700.92,12.8665,12.8665,0
308.51,3702.12,12.8642,12.8642,0
308.61,3703.32,12.8619,12.8619,0
308.71,3704.52,12.8597,12.8597,0
308.81,3705.72,12.8574,12.8574,0
308.91,3706.92,12.8551,12.8551,0
309.01,3708.12,12.8528,12.8528,0
309.11,3709.32,12.8506,12.8506,0
309.21,3710.52,12.8483,12.8483,0
309.31,3711.72,12.846,12.846,0
309.41,3712.92,12.8438,12.8438,0
309.51,3714.12,12.8415,12.8415,0
309.61,3715.32,12.8392,12.8392,0
309.71,3716.52,12.837,12.837,0
309.81,3717.72,12.8347,12.8347,0
309.91,3718.92,12.8325,12.8325,0
310.01,3720.12,12.8302,12.8302,0
310.11,3721.32,12.828,12.828,0
310.21,3722.52,12.8257,12.8257,0
310.31,3723.72,12.8234,12.8234,0
310.41,3724.92,12.8212,12.8212,0
310.51,3726.12,12.8189,12.8189,0
310.61,3727.32,12.8167,12.8167,0
310.71,3728.52,12.8145,12.8145,0
310.81,3729.72,12.8122,12.8122,0
310.91,3730.92,12.81,12.81,0
311.01,3732.12,12.8077,12.8077,0
311.11,3733.32,12.8055,12.8055,0
311.21,3734.52,12.8032,12.8032,0
311.31,3735.72,12.801,12.801,0
311.41,3736.92,12.7988,12.7988,0
311.51,3738.12,12.7965,12.7965,0
311.61,3739.32,12.7943,12.7943,0
311.71,3740.52,12.7921,12.7921,0
311.81,3741.72,12.7898,12.7898,0
311.91,3742.92,12.7876,12.7876,0
312.01,3744.12,12.7854,12.7854,0
312.11,3745.32,12.7832,12.7832,0
312.21,3746.52,12.7809,12.7809,0
312.31,3747.72,12.7787,12.7787,0
312.41,3748.92,12.7765,12.7765,0
312.51,3750.12,12.7743,12.7743,0
312.61,3751.32,12.772,12.772,0
312.71,3752.52,12.7698,12.7698,0
312.81,3753.72,12.7676,12.7676,0
312.91,3754.92,12.7654,12.7654,0
313.01,3756.12,12.7632,12.7632,0
313.11,3757.32,12.761,12.761,0
313.21,3758.52,12.7588,12.7588,0
313.31,3759.72,12.7566,12.7566,0
313.41,3760.92,12.7543,12.7543,0
313.51,3762.12,12.7521,12.7521,0
313.61,3763.32,12.7499,12.7499,0
313.71,3764.52,12.7477,12.7477,0
313.81,3765.72,12.7455,12.7455,0
313.91,3766.92,12.7433,12.7433,0
314.01,3768.12,12.7411,12.7411,0
314.11,3769.32,12.7389,12.7389,0
314.21,3770.52,12.7367,12.7367,0
314.31,3771.72,12.7345,12.7345,0
314.41,3772.92,12.7323,12.7323,0
314.51,3774.12,12.7301,12.7301,0
314.61,3775.32,12.728,12.728,0
314.71,3776.52,12.7258,12.7258,0
314.81,3777.72,12.7236,12.7236,0
314.91,3778.92,12.7214,12.7214,0
315.01,3780.12,12.7192,12.7192,0
315.11,3781.32,12.717,12.717,0
315.21,3782.52,12.7148,12.7148,0
315.31,3783.72,12.7127,12.7127,0
315.41,3784.92,12.7105,12.7105,0
315.51,3786.12,12.7083,12.7083,0
315.61,3787.32,12.7061,12.7061,0
315.71,3788.52,12.7039,12.7039,0
315.81,3789.72,12.7018,12.7018,0
315.91,3790.92,12.6996,12.6996,0
316.01,3792.12,12.6974,12.6974,0
316.11,3793.32,12.6953,12.6953,0
316.21,3794.52,12.6931,12.6931,0
316.31,3795.72,12.6909,12.6909,0
316.41,3796.92,12.6888,12.6888,0
316.51,3798.12,12.6866,12.6866,0
316.61,3799.32,12.6844,12.6844,0
316.71,3800.52,12.6823,12.6823,0
316.81,3801.72,12.6801,12.6801,0
316.91,3802.92,12.6779,12.6779,0
317.01,3804.12,12.6758,12.6758,0
317.11,3805.32,12.6736,12.6736,0
317.21,3806.52,12.6715,12.6715,0
317.31,3807.72,12.6693,12.6693,0
317.41,3808.92,12.6672,12.6672,0
317.51,3810.12,12.665,12.665,0
317.61,3811.32,12.6629,12.6629,0
317.71,3812.52,12.6607,12.6607,0
317.81,3813.72,12.6586,12.6586,0
317.91,3814.92,12.6564,12.6564,0
318.01,3816.12,12.6543,12.6543,0
318.11,3817.32,12.6521,12.6521,0
318.21,3818.52,12.65,12.65,0
318.31,3819.72,12.6479,12.6479,0
318.41,3820.92,12.6457,12.6457,0
318.51,3822.12,12.6436,12.6436,0
318.61,3823.32,12.6415,12.6415,0
318.71,3824.52,12.6393,12.6393,0
318.81,3825.72,12.6372,12.6372,0
318.91,3826.92,12.6351,12.6351,0
319.01,3828.12,12.6329,12.6329,0
319.11,3829.32,12.6308,12.6308,0
319.21,3830.52,12.6287,12.6287,0
319.31,3831.72,12.6265,12.6265,0
319.41,3832.92,12.6244,12.6244,0
319.51,3834.12,12.6223,12.6223,0
319.61,3835.32,12.6202,12.6202,0
319.71,3836.52,12.618,12.618,0
319.81,3837.72,12.6159,12.6159,0
319.91,3838.92,12.6138,12.6138,0
320.01,3840.12,12.6117,12.6117,0
320.11,3841.32,12.6096,12.6096,0
320.21,3842.52,12.6075,12.6075,0
320.31,3843.72,12.6053,12.6053,0
320.41,3844.92,12.6032,12.6032,0
320.51,3846.12,12.6011,12.6011,0
320.61,3847.32,12.599,12.599,0
320.71,3848.52,12.5969,12.5969,0
320.81,3849.72,12.5948,12.5948,0
320.91,3850.92,12.5927,12.5927,0
321.01,3852.12,12.5906,12.5906,0
321.11,3853.32,12.5885,12.5885,0
321.21,3854.52,12.5864,12.5864,0
321.31,3855.72,12.5843,12.5843,0
321.41,3856.92,12.5822,12.5822,0
321.51,3858.12,12.5801,12.5801,0
321.61,3859.32,12.578,12.578,0
321.71,3860.52,12.5759,12.5759,0
321.81,3861.72,12.5738,12.5738,0
321.91,3862.92,12.5717,12.5717,0
322.01,3864.12,12.5696,12.5696,0
322.11,3865.32,12.5675,12.5675,0
322.21,3866.52,12.5654,12.5654,0
322.31,3867.72,12.5634,12.5634,0
322.41,3868.92,12.5613,12.5613,0
322.51,3870.12,12.5592,12.5592,0
322.61,3871.32,12.5571,12.5571,0
322.71,3872.52,12.555,12.555,0
322.81,3873.72,12.5529,12.5529,0
322.91,3874.92,12.5509,12.5509,0
323.01,3876.12,12.5488,12.5488,0
323.11,3877.32,12.5467,12.5467,0
323.21,3878.52,12.5446,12.5446,0
323.31,3879.72,12.5426,12.5426,0
323.41,3880.92,12.5405,12.5405,0
323.51,3882.12,12.5384,12.5384,0
323.61,3883.32,12.5363,12.5363,0
323.71,3884.52,12.5343,12.5343,0
323.81,3885.72,12.5322,12.5322,0
323.91,3886.92,12.5301,12.5301,0
324.01,3888.12,12.5281,12.5281,0
324.11,3889.32,12.526,12.526,0
324.21,3890.52,12.524,12.524,0
324.31,3891.72,12.5219,12.5219,0
324.41,3892.92,12.5198,12.5198,0
324.51,3894.12,12.5178,12.5178,0
324.61,3895.32,12.5157,12.5157,0
324.71,3896.52,12.5137,12.5137,0
324.81,3897.72,12.5116,12.5116,0
324.91,3898.92,12.5095,12.5095,0
325.01,3900.12,12.5075,12.5075,0
325.11,3901.32,12.5054,12.5054,0
325.21,3902.52,12.5034,12.5034,0
325.31,3903.72,12.5013,12.5013,0
325.41,3904.92,12.4993,12.4993,0
325.51,3906.12,12.4973,12.4973,0
325.61,3907.32,12.4952,12.4952,0
325.71,3908.52,12.4932,12.4932,0
325.81,3909.72,12.4911,12.4911,0
325.91,3910.92,12.4891,12.4891,0
326.01,3912.12,12.487,12.487,0
326.11,3913.32,12.485,12.485,0
326.21,3914.52,12.483,12.483,0
326.31,3915.72,12.4809,12.4809,0
326.41,3916.92,12.4789,12.4789,0
326.51,3918.12,12.4769,12.4769,0
326.61,3919.32,12.4748,12.4748,0
326.71,3920.52,12.4728,12.4728,0
326.81,3921.72,12.4708,12.4708,0
326.91,3922.92,12.4687,12.4687,0
327.01,3924.12,12.4667,12.4667,0
327.11,3925.32,12.4647,12.4647,0
327.21,3926.52,12.4627,12.4627,0
327.31,3927.72,12.4606,12.4606,0
327.41,3928.92,12.4586,12.4586,0
327.51,3930.12,12.4566,12.4566,0
327.61,3931.32,12.4546,12.4546,0
327.71,3932.52,12.4526,12.4526,0
327.81,3933.72,12.4505,12.4505,0
327.91,3934.92,12.4485,12.4485,0
328.01,3936.12,12.4465,12.4465,0
328.11,3937.32,12.4445,12.4445,0
328.21,3938.52,12.4425,12.4425,0
328.31,3939.72,12.4405,12.4405,0
328.41,3940.92,12.4385,12.4385,0
328.51,3942.12,12.4365,12.4365,0
328.61,3943.32,12.4345,12.4345,0
328.71,3944.52,12.4325,12.4325,0
328.81,3945.72,12.4304,12.4304,0
328.91,3946.92,12.4284,12.4284,0
329.01,3948.12,12.4264,12.4264,0
329.11,3949.32,12.4244,12.4244,0
329.21,3950.52,12.4224,12.4224,0
329.31,3951.72,12.4204,12.4204,0
329.41,3952.92,12.4184,12.4184,0
329.51,3954.12,12.4164,12.4164,0
329.61,3955.32,12.4145,12.4145,0
329.71,3956.52,12.4125,12.4125,0
329.81,3957.72,12.4105,12.4105,0
329.91,3958.92,12.4085,12.4085,0
330.01,3960.12,12.4065,12.4065,0
330.11,3961.32,12.4045,12.4045,0
330.21,3962.52,12.4025,12.4025,0
330.31,3963.72,12.4005,12.4005,0
330.41,3964.92,12.3985,12.3985,0
330.51,3966.12,12.3966,12.3966,0
330.61,3967.32,12.3946,12.3946,0
330.71,3968.52,12.3926,12.3926,0
330.81,3969.72,12.3906,12.3906,0
330.91,3970.92,12.3886,12.3886,0
331.01,3972.12,12.3867,12.3867,0
331.11,3973.32,12.3847,12.3847,0
331.21,3974.52,12.3827,12.3827,0
331.31,3975.72,12.3807,12.3807,0
331.41,3976.92,12.3788,12.3788,0
331.51,3978.12,12.3768,12.3768,0
331.61,3979.32,12.3748,12.3748,0
331.71,3980.52,12.3728,12.3728,0
331.81,3981.72,12.3709,12.3709,0
331.91,3982.92,12.3689,12.3689,0
332.01,3984.12,12.3669,12.3669,0
332.11,3985.32,12.365,12.365,0
332.21,3986.52,12.363,12.363,0
332.31,3987.72,12.3611,12.3611,0
332.41,3988.92,12.3591,12.3591,0
332.51,3990.12,12.3571,12.3571,0
332.61,3991.32,12.3552,12.3552,0
332.71,3992.52,12.3532,12.3532,0
332.81,3993.72,12.3513,12.3513,0
332.91,3994.92,12.3493,12.3493,0
333.01,3996.12,12.3474,12.3474,0
333.11,3997.32,12.3454,12.3454,0
333.21,3998.52,12.3434,12.3434,0
333.31,3999.72,12.3415,12.3415,0
333.41,4000.92,12.3395,12.3395,0
333.51,4002.12,12.3376,12.3376,0
333.61,4003.32,12.3357,12.3357,0
333.71,4004.52,12.3337,12.3337,0
333.81,4005.72,12.3318,12.3318,0
333.91,4006.92,12.3298,12.3298,0
334.01,4008.12,12.3279,12.3279,0
334.11,4009.32,12.3259,12.3259,0
334.21,4010.52,12.324,12.324,0
334.31,4011.72,12.3221,12.3221,0
334.41,4012.92,12.3201,12.3201,0
334.51,4014.12,12.3182,12.3182,0
334.61,4015.32,12.3162,12.3162,0
334.71,4016.52,12.3143,12.3143,0
334.81,4017.72,12.3124,12.3124,0
334.91,4018.92,12.3105,12.3105,0
335.01,4020.12,12.3085,12.3085,0
335.11,4021.32,12.3066,12.3066,0
335.21,4022.52,12.3047,12.3047,0
335.31,4023.72,12.3027,12.3027,0
335.41,4024.92,12.3008,12.3008,0
335.51,4026.12,12.2989,12.2989,0
335.61,4027.32,12.297,12.297,0
335.71,4028.52,12.295,12.295,0
335.81,4029.72,12.2931,12.2931,0
335.91,4030.92,12.2912,12.2912,0
336.01,4032.12,12.2893,12.2893,0
336.11,4033.32,12.2874,12.2874,0
336.21,4034.52,12.2854,12.2854,0
336.31,4035.72,12.2835,12.2835,0
336.41,4036.92,12.2816,12.2816,0
336.51,4038.12,12.2797,12.2797,0
336.61,4039.32,12.2778,12.2778,0
336.71,4040.52,12.2759,12.2759,0
336.81,4041.72,12.274,12.274,0
336.91,4042.92,12.2721,12.2721,0
337.01,4044.12,12.2702,12.2702,0
337.11,4045.32,12.2683,12.2683,0
337.21,4046.52,12.2663,12.2663,0
337.31,4047.72,12.2644,12.2644,0
337.41,4048.92,12.2625,12.2625,0
337.51,4050.12,12.2606,12.2606,0
337.61,4051.32,12.2587,12.2587,0
337.71,4052.52,12.2568,12.2568,0
337.81,4053.72,12.2549,12.2549,0
337.91,4054.92,12.253,12.253,0
338.01,4056.12,12.2511,12.2511,0
338.11,4057.32,12.2493,12.2493,0
338.21,4058.52,12.2474,12.2474,0
338.31,4059.72,12.2455,12.2455,0
338.41,4060.92,12.2436,12.2436,0
338.51,4062.12,12.2417,12.2417,0
338.61,4063.32,12.2398,12.2398,0
338.71,4064.52,12.2379,12.2379,0
338.81,4065.72,12.236,12.236,0
338.91,4066.92,12.2341,12.2341,0
339.01,4068.12,12.2323,12.2323,0
339.11,4069.32,12.2304,12.2304,0
339.21,4070.52,12.2285,12.2285,0
339.31,4071.72,12.2266,12.2266,0
339.41,4072.92,12.2247,12.2247,0
339.51,4074.12,12.2228,12.2228,0
339.61,4075.32,12.221,12.221,0
339.71,4076.52,12.2191,12.2191,0
339.81,4077.72,12.2172,12.2172,0
339.91,4078.92,12.2153,12.2153,0
340.01,4080.12,12.2135,12.2135,0
340.11,4081.32,12.2116,12.2116,0
340.21,4082.52,12.2097,12.2097,0
