# TOPAS/Geant4 C-12 stopping power in G4_AIR (electronic dE/dx)
# Extracted via CarbonStoppingPowerNtuple / G4EmCalculator; not Bethe-Bloch development table.
energy_MeVu,stopping_power_MeV_per_mm
127.61,0.023267
127.71,0.0232542
127.81,0.0232414
127.91,0.0232286
128.01,0.0232158
128.11,0.023203
128.21,0.0231903
128.31,0.0231776
128.41,0.0231649
128.51,0.0231522
128.61,0.0231396
128.71,0.0231269
128.81,0.0231143
128.91,0.0231018
129.01,0.0230892
129.11,0.0230766
129.21,0.0230641
129.31,0.0230516
129.41,0.0230391
129.51,0.0230267
129.61,0.0230142
129.71,0.0230018
129.81,0.0229894
129.91,0.022977
130.01,0.0229647
130.11,0.0229523
130.21,0.02294
130.31,0.0229277
130.41,0.0229154
130.51,0.0229032
130.61,0.0228909
130.71,0.0228787
130.81,0.0228665
130.91,0.0228543
131.01,0.0228422
131.11,0.02283
131.21,0.0228179
131.31,0.0228058
131.41,0.0227937
131.51,0.0227816
131.61,0.0227696
131.71,0.0227576
131.81,0.0227456
131.91,0.0227336
132.01,0.0227216
132.11,0.0227096
132.21,0.0226977
132.31,0.0226858
132.41,0.0226739
132.51,0.022662
132.61,0.0226502
132.71,0.0226383
132.81,0.0226265
132.91,0.0226147
133.01,0.0226029
133.11,0.0225912
133.21,0.0225794
133.31,0.0225677
133.41,0.022556
133.51,0.0225443
133.61,0.0225326
133.71,0.022521
133.81,0.0225094
133.91,0.0224977
134.01,0.0224861
134.11,0.0224746
134.21,0.022463
134.31,0.0224514
134.41,0.0224399
134.51,0.0224284
134.61,0.0224169
134.71,0.0224054
134.81,0.022394
134.91,0.0223825
135.01,0.0223711
135.11,0.0223597
135.21,0.0223483
135.31,0.0223369
135.41,0.0223256
135.51,0.0223143
135.61,0.0223029
135.71,0.0222916
135.81,0.0222803
135.91,0.0222691
136.01,0.0222578
136.11,0.0222466
136.21,0.0222354
136.31,0.0222242
136.41,0.022213
136.51,0.0222018
