# TOPAS/Geant4 C-12 electronic stopping power in Water_75eV; 0.01+0.1*n MeV/u grid.
energy_MeVu,stopping_power_MeV_per_mm
155.11,19.0922
155.21,19.0837
155.31,19.0753
155.41,19.0669
155.51,19.0585
155.61,19.0502
155.71,19.0418
155.81,19.0334
155.91,19.0251
156.01,19.0167
156.11,19.0084
156.21,19.0001
156.31,18.9918
156.41,18.9835
156.51,18.9752
156.61,18.9669
156.71,18.9586
156.81,18.9504
156.91,18.9421
157.01,18.9339
157.11,18.9256
157.21,18.9174
157.31,18.9092
157.41,18.901
157.51,18.8928
157.61,18.8847
157.71,18.8765
157.81,18.8683
157.91,18.8602
158.01,18.852
158.11,18.8439
158.21,18.8358
158.31,18.8277
158.41,18.8196
158.51,18.8115
158.61,18.8034
158.71,18.7953
158.81,18.7873
158.91,18.7792
159.01,18.7712
159.11,18.7631
159.21,18.7551
159.31,18.7471
159.41,18.7391
159.51,18.7311
159.61,18.7231
159.71,18.7151
159.81,18.7072
159.91,18.6992
160.01,18.6913
160.11,18.6833
160.21,18.6754
160.31,18.6675
160.41,18.6596
160.51,18.6517
160.61,18.6438
160.71,18.6359
160.81,18.628
160.91,18.6202
161.01,18.6123
161.11,18.6045
161.21,18.5966
161.31,18.5888
161.41,18.581
161.51,18.5732
161.61,18.5654
161.71,18.5576
161.81,18.5498
161.91,18.5421
162.01,18.5343
162.11,18.5265
162.21,18.5188
162.31,18.5111
162.41,18.5033
162.51,18.4956
162.61,18.4879
162.71,18.4802
162.81,18.4725
162.91,18.4649
163.01,18.4572
163.11,18.4495
163.21,18.4419
163.31,18.4342
163.41,18.4266
163.51,18.419
163.61,18.4113
163.71,18.4037
163.81,18.3961
163.91,18.3886
164.01,18.381
164.11,18.3734
164.21,18.3658
164.31,18.3583
164.41,18.3507
164.51,18.3432
164.61,18.3357
164.71,18.3281
164.81,18.3206
164.91,18.3131
165.01,18.3056
165.11,18.2982
165.21,18.2907
165.31,18.2832
165.41,18.2758
165.51,18.2683
165.61,18.2609
165.71,18.2534
165.81,18.246
165.91,18.2386
166.01,18.2312
166.11,18.2238
166.21,18.2164
166.31,18.209
166.41,18.2016
166.51,18.1943
166.61,18.1869
166.71,18.1796
166.81,18.1722
166.91,18.1649
167.01,18.1576
167.11,18.1503
167.21,18.1429
167.31,18.1356
167.41,18.1284
167.51,18.1211
167.61,18.1138
167.71,18.1065
167.81,18.0993
167.91,18.092
168.01,18.0848
168.11,18.0776
168.21,18.0703
168.31,18.0631
168.41,18.0559
168.51,18.0487
168.61,18.0415
168.71,18.0343
168.81,18.0272
168.91,18.02
169.01,18.0128
169.11,18.0057
169.21,17.9986
169.31,17.9914
169.41,17.9843
169.51,17.9772
169.61,17.9701
169.71,17.963
169.81,17.9559
169.91,17.9488
170.01,17.9417
170.11,17.9346
170.21,17.9276
170.31,17.9205
170.41,17.9135
170.51,17.9064
170.61,17.8994
170.71,17.8924
170.81,17.8854
170.91,17.8784
171.01,17.8714
171.11,17.8644
171.21,17.8574
171.31,17.8504
171.41,17.8434
171.51,17.8365
171.61,17.8295
171.71,17.8226
171.81,17.8157
171.91,17.8087
172.01,17.8018
172.11,17.7949
172.21,17.788
172.31,17.7811
172.41,17.7742
172.51,17.7673
172.61,17.7604
172.71,17.7536
172.81,17.7467
172.91,17.7399
173.01,17.733
173.11,17.7262
173.21,17.7194
173.31,17.7125
173.41,17.7057
173.51,17.6989
173.61,17.6921
173.71,17.6853
173.81,17.6785
173.91,17.6718
174.01,17.665
174.11,17.6582
174.21,17.6515
174.31,17.6447
174.41,17.638
174.51,17.6313
174.61,17.6245
174.71,17.6178
174.81,17.6111
174.91,17.6044
175.01,17.5977
175.11,17.591
175.21,17.5843
175.31,17.5777
175.41,17.571
175.51,17.5643
175.61,17.5577
175.71,17.551
175.81,17.5444
175.91,17.5378
176.01,17.5311
176.11,17.5245
176.21,17.5179
176.31,17.5113
176.41,17.5047
176.51,17.4981
176.61,17.4916
176.71,17.485
176.81,17.4784
176.91,17.4719
177.01,17.4653
177.11,17.4588
177.21,17.4522
177.31,17.4457
177.41,17.4392
177.51,17.4327
177.61,17.4262
177.71,17.4197
177.81,17.4132
177.91,17.4067
178.01,17.4002
178.11,17.3937
178.21,17.3873
178.31,17.3808
178.41,17.3743
178.51,17.3679
178.61,17.3615
178.71,17.355
178.81,17.3486
178.91,17.3422
179.01,17.3358
179.11,17.3294
179.21,17.323
179.31,17.3166
179.41,17.3102
179.51,17.3038
179.61,17.2975
179.71,17.2911
179.81,17.2847
179.91,17.2784
180.01,17.272
180.11,17.2657
180.21,17.2594
180.31,17.2531
180.41,17.2467
180.51,17.2404
180.61,17.2341
180.71,17.2278
180.81,17.2215
180.91,17.2153
181.01,17.209
181.11,17.2027
181.21,17.1965
181.31,17.1902
181.41,17.184
181.51,17.1777
181.61,17.1715
181.71,17.1652
181.81,17.159
181.91,17.1528
182.01,17.1466
182.11,17.1404
182.21,17.1342
182.31,17.128
182.41,17.1218
182.51,17.1156
182.61,17.1095
182.71,17.1033
182.81,17.0972
182.91,17.091
183.01,17.0849
183.11,17.0787
183.21,17.0726
183.31,17.0665
183.41,17.0603
183.51,17.0542
183.61,17.0481
183.71,17.042
183.81,17.0359
183.91,17.0299
184.01,17.0238
184.11,17.0177
184.21,17.0116
184.31,17.0056
184.41,16.9995
184.51,16.9935
184.61,16.9874
184.71,16.9814
184.81,16.9754
184.91,16.9693
185.01,16.9633
185.11,16.9573
185.21,16.9513
185.31,16.9453
185.41,16.9393
185.51,16.9333
185.61,16.9273
185.71,16.9214
185.81,16.9154
185.91,16.9094
186.01,16.9035
186.11,16.8975
186.21,16.8916
186.31,16.8857
186.41,16.8797
186.51,16.8738
186.61,16.8679
186.71,16.862
186.81,16.8561
186.91,16.8502
187.01,16.8443
187.11,16.8384
187.21,16.8325
187.31,16.8266
187.41,16.8208
187.51,16.8149
187.61,16.809
187.71,16.8032
187.81,16.7974
187.91,16.7915
188.01,16.7857
188.11,16.7799
188.21,16.774
188.31,16.7682
188.41,16.7624
188.51,16.7566
188.61,16.7508
188.71,16.745
188.81,16.7392
188.91,16.7335
189.01,16.7277
189.11,16.7219
189.21,16.7161
189.31,16.7104
189.41,16.7046
189.51,16.6989
189.61,16.6932
189.71,16.6874
189.81,16.6817
189.91,16.676
190.01,16.6703
190.11,16.6646
190.21,16.6588
190.31,16.6532
190.41,16.6475
190.51,16.6418
190.61,16.6361
190.71,16.6304
190.81,16.6247
190.91,16.6191
191.01,16.6134
191.11,16.6078
191.21,16.6021
191.31,16.5965
191.41,16.5909
191.51,16.5852
191.61,16.5796
191.71,16.574
191.81,16.5684
191.91,16.5628
192.01,16.5572
192.11,16.5516
192.21,16.546
192.31,16.5404
192.41,16.5348
192.51,16.5292
192.61,16.5237
192.71,16.5181
192.81,16.5126
192.91,16.507
193.01,16.5015
193.11,16.4959
193.21,16.4904
193.31,16.4849
193.41,16.4793
193.51,16.4738
193.61,16.4683
193.71,16.4628
193.81,16.4573
193.91,16.4518
194.01,16.4463
194.11,16.4408
194.21,16.4354
194.31,16.4299
194.41,16.4244
194.51,16.419
194.61,16.4135
194.71,16.408
194.81,16.4026
194.91,16.3972
195.01,16.3917
195.11,16.3863
195.21,16.3809
195.31,16.3754
195.41,16.37
195.51,16.3646
195.61,16.3592
195.71,16.3538
195.81,16.3484
195.91,16.343
196.01,16.3377
196.11,16.3323
196.21,16.3269
196.31,16.3215
196.41,16.3162
196.51,16.3108
196.61,16.3055
196.71,16.3001
196.81,16.2948
196.91,16.2895
197.01,16.2841
197.11,16.2788
197.21,16.2735
197.31,16.2682
197.41,16.2629
197.51,16.2576
197.61,16.2523
197.71,16.247
197.81,16.2417
197.91,16.2364
198.01,16.2311
198.11,16.2259
198.21,16.2206
198.31,16.2153
198.41,16.2101
198.51,16.2048
198.61,16.1996
198.71,16.1943
198.81,16.1891
198.91,16.1839
199.01,16.1786
199.11,16.1734
199.21,16.1682
199.31,16.163
199.41,16.1578
199.51,16.1526
199.61,16.1474
199.71,16.1422
199.81,16.137
199.91,16.1318
200.01,16.1267
200.11,16.1215
200.21,16.1163
200.31,16.1112
200.41,16.106
200.51,16.1009
200.61,16.0957
200.71,16.0906
200.81,16.0854
200.91,16.0803
201.01,16.0752
201.11,16.0701
201.21,16.0649
201.31,16.0598
201.41,16.0547
201.51,16.0496
201.61,16.0445
201.71,16.0394
201.81,16.0344
201.91,16.0293
202.01,16.0242
202.11,16.0191
202.21,16.0141
202.31,16.009
202.41,16.0039
202.51,15.9989
202.61,15.9938
202.71,15.9888
202.81,15.9838
202.91,15.9787
203.01,15.9737
203.11,15.9687
203.21,15.9637
203.31,15.9586
203.41,15.9536
203.51,15.9486
203.61,15.9436
203.71,15.9386
203.81,15.9336
203.91,15.9287
204.01,15.9237
204.11,15.9187
204.21,15.9137
204.31,15.9088
204.41,15.9038
204.51,15.8989
204.61,15.8939
204.71,15.889
204.81,15.884
204.91,15.8791
205.01,15.8741
205.11,15.8692
205.21,15.8643
205.31,15.8594
205.41,15.8545
205.51,15.8495
205.61,15.8446
205.71,15.8397
205.81,15.8348
205.91,15.8299
206.01,15.8251
206.11,15.8202
206.21,15.8153
206.31,15.8104
206.41,15.8056
206.51,15.8007
206.61,15.7958
206.71,15.791
206.81,15.7861
206.91,15.7813
207.01,15.7764
207.11,15.7716
207.21,15.7668
207.31,15.762
207.41,15.7571
207.51,15.7523
207.61,15.7475
207.71,15.7427
207.81,15.7379
207.91,15.7331
208.01,15.7283
208.11,15.7235
208.21,15.7187
208.31,15.7139
208.41,15.7091
208.51,15.7044
208.61,15.6996
208.71,15.6948
208.81,15.6901
208.91,15.6853
209.01,15.6806
209.11,15.6758
209.21,15.6711
209.31,15.6663
209.41,15.6616
209.51,15.6569
209.61,15.6522
209.71,15.6474
209.81,15.6427
209.91,15.638
210.01,15.6333
210.11,15.6286
210.21,15.6239
210.31,15.6192
210.41,15.6145
210.51,15.6098
210.61,15.6051
210.71,15.6005
210.81,15.5958
210.91,15.5911
211.01,15.5865
211.11,15.5818
211.21,15.5772
211.31,15.5725
211.41,15.5679
211.51,15.5632
211.61,15.5586
211.71,15.5539
211.81,15.5493
211.91,15.5447
212.01,15.5401
212.11,15.5354
212.21,15.5308
212.31,15.5262
212.41,15.5216
212.51,15.517
212.61,15.5124
212.71,15.5078
212.81,15.5032
212.91,15.4987
213.01,15.4941
213.11,15.4895
213.21,15.4849
213.31,15.4804
213.41,15.4758
213.51,15.4712
213.61,15.4667
213.71,15.4621
213.81,15.4576
213.91,15.4531
214.01,15.4485
214.11,15.444
214.21,15.4395
214.31,15.4349
214.41,15.4304
214.51,15.4259
214.61,15.4214
214.71,15.4169
214.81,15.4124
214.91,15.4079
215.01,15.4034
215.11,15.3989
215.21,15.3944
215.31,15.3899
215.41,15.3854
215.51,15.3809
215.61,15.3765
215.71,15.372
215.81,15.3675
215.91,15.3631
216.01,15.3586
216.11,15.3542
216.21,15.3497
216.31,15.3453
216.41,15.3408
216.51,15.3364
216.61,15.332
216.71,15.3275
216.81,15.3231
216.91,15.3187
217.01,15.3143
217.11,15.3099
217.21,15.3055
217.31,15.3011
217.41,15.2967
217.51,15.2923
217.61,15.2879
217.71,15.2835
217.81,15.2791
217.91,15.2747
218.01,15.2703
218.11,15.266
218.21,15.2616
218.31,15.2572
218.41,15.2529
218.51,15.2485
218.61,15.2442
218.71,15.2398
218.81,15.2355
218.91,15.2311
219.01,15.2268
219.11,15.2225
219.21,15.2181
219.31,15.2138
219.41,15.2095
219.51,15.2052
219.61,15.2008
219.71,15.1965
219.81,15.1922
219.91,15.1879
220.01,15.1836
220.11,15.1793
220.21,15.175
220.31,15.1708
220.41,15.1665
220.51,15.1622
220.61,15.1579
220.71,15.1536
220.81,15.1494
220.91,15.1451
221.01,15.1408
221.11,15.1366
221.21,15.1323
221.31,15.1281
221.41,15.1238
221.51,15.1196
221.61,15.1153
221.71,15.1111
221.81,15.1069
221.91,15.1027
222.01,15.0984
222.11,15.0942
222.21,15.09
222.31,15.0858
222.41,15.0816
222.51,15.0774
222.61,15.0732
222.71,15.069
222.81,15.0648
222.91,15.0606
223.01,15.0564
223.11,15.0522
223.21,15.048
223.31,15.0439
223.41,15.0397
223.51,15.0355
223.61,15.0313
223.71,15.0272
223.81,15.023
223.91,15.0189
224.01,15.0147
224.11,15.0106
224.21,15.0064
224.31,15.0023
224.41,14.9982
224.51,14.994
224.61,14.9899
224.71,14.9858
224.81,14.9816
224.91,14.9775
225.01,14.9734
225.11,14.9693
225.21,14.9652
225.31,14.9611
225.41,14.957
225.51,14.9529
225.61,14.9488
225.71,14.9447
225.81,14.9406
225.91,14.9365
226.01,14.9325
226.11,14.9284
226.21,14.9243
226.31,14.9202
226.41,14.9162
226.51,14.9121
226.61,14.9081
226.71,14.904
226.81,14.8999
226.91,14.8959
227.01,14.8919
227.11,14.8878
227.21,14.8838
227.31,14.8797
227.41,14.8757
227.51,14.8717
227.61,14.8677
227.71,14.8636
227.81,14.8596
227.91,14.8556
228.01,14.8516
228.11,14.8476
228.21,14.8436
228.31,14.8396
228.41,14.8356
228.51,14.8316
228.61,14.8276
228.71,14.8236
228.81,14.8196
228.91,14.8157
229.01,14.8117
229.11,14.8077
229.21,14.8038
229.31,14.7998
229.41,14.7958
229.51,14.7919
229.61,14.7879
229.71,14.784
229.81,14.78
229.91,14.7761
230.01,14.7721
230.11,14.7682
230.21,14.7642
230.31,14.7603
230.41,14.7564
230.51,14.7525
230.61,14.7485
230.71,14.7446
230.81,14.7407
230.91,14.7368
231.01,14.7329
231.11,14.729
231.21,14.7251
231.31,14.7212
231.41,14.7173
231.51,14.7134
231.61,14.7095
231.71,14.7056
231.81,14.7017
231.91,14.6979
232.01,14.694
232.11,14.6901
232.21,14.6862
232.31,14.6824
232.41,14.6785
232.51,14.6747
232.61,14.6708
232.71,14.6669
232.81,14.6631
232.91,14.6592
233.01,14.6554
233.11,14.6516
233.21,14.6477
233.31,14.6439
233.41,14.6401
233.51,14.6362
233.61,14.6324
233.71,14.6286
233.81,14.6248
233.91,14.621
234.01,14.6171
234.11,14.6133
234.21,14.6095
234.31,14.6057
234.41,14.6019
234.51,14.5981
234.61,14.5943
234.71,14.5906
234.81,14.5868
234.91,14.583
235.01,14.5792
235.11,14.5754
235.21,14.5717
235.31,14.5679
235.41,14.5641
235.51,14.5604
235.61,14.5566
235.71,14.5528
235.81,14.5491
235.91,14.5453
236.01,14.5416
236.11,14.5378
236.21,14.5341
236.31,14.5304
236.41,14.5266
236.51,14.5229
236.61,14.5192
236.71,14.5154
236.81,14.5117
236.91,14.508
237.01,14.5043
237.11,14.5006
237.21,14.4969
237.31,14.4931
237.41,14.4894
237.51,14.4857
237.61,14.482
237.71,14.4783
237.81,14.4746
237.91,14.471
238.01,14.4673
238.11,14.4636
238.21,14.4599
238.31,14.4562
238.41,14.4526
238.51,14.4489
238.61,14.4452
238.71,14.4415
238.81,14.4379
238.91,14.4342
239.01,14.4306
239.11,14.4269
239.21,14.4233
239.31,14.4196
239.41,14.416
239.51,14.4123
239.61,14.4087
239.71,14.4051
239.81,14.4014
239.91,14.3978
240.01,14.3942
240.11,14.3905
240.21,14.3869
240.31,14.3833
240.41,14.3797
240.51,14.3761
240.61,14.3725
240.71,14.3689
240.81,14.3653
240.91,14.3617
241.01,14.3581
241.11,14.3545
241.21,14.3509
241.31,14.3473
241.41,14.3437
241.51,14.3401
241.61,14.3365
241.71,14.333
241.81,14.3294
241.91,14.3258
242.01,14.3223
242.11,14.3187
242.21,14.3151
242.31,14.3116
242.41,14.308
242.51,14.3045
242.61,14.3009
242.71,14.2974
242.81,14.2938
242.91,14.2903
243.01,14.2867
243.11,14.2832
243.21,14.2797
243.31,14.2761
243.41,14.2726
243.51,14.2691
243.61,14.2656
243.71,14.262
243.81,14.2585
243.91,14.255
244.01,14.2515
244.11,14.248
244.21,14.2445
244.31,14.241
244.41,14.2375
244.51,14.234
244.61,14.2305
244.71,14.227
244.81,14.2235
244.91,14.22
245.01,14.2165
245.11,14.2131
245.21,14.2096
245.31,14.2061
245.41,14.2026
245.51,14.1992
245.61,14.1957
245.71,14.1922
245.81,14.1888
245.91,14.1853
246.01,14.1819
246.11,14.1784
246.21,14.175
246.31,14.1715
246.41,14.1681
246.51,14.1646
246.61,14.1612
246.71,14.1577
246.81,14.1543
246.91,14.1509
247.01,14.1475
247.11,14.144
247.21,14.1406
247.31,14.1372
247.41,14.1338
247.51,14.1304
247.61,14.1269
247.71,14.1235
247.81,14.1201
247.91,14.1167
248.01,14.1133
248.11,14.1099
248.21,14.1065
248.31,14.1031
248.41,14.0997
248.51,14.0964
248.61,14.093
248.71,14.0896
248.81,14.0862
248.91,14.0828
249.01,14.0795
249.11,14.0761
249.21,14.0727
249.31,14.0694
249.41,14.066
249.51,14.0626
249.61,14.0593
249.71,14.0559
249.81,14.0526
249.91,14.0492
250.01,14.0459
250.11,14.0425
250.21,14.0392
250.31,14.0358
250.41,14.0325
250.51,14.0292
250.61,14.0258
250.71,14.0225
250.81,14.0192
250.91,14.0159
251.01,14.0125
251.11,14.0092
251.21,14.0059
251.31,14.0026
251.41,13.9993
251.51,13.996
251.61,13.9927
251.71,13.9894
251.81,13.9861
251.91,13.9828
252.01,13.9795
252.11,13.9762
252.21,13.9729
252.31,13.9696
252.41,13.9663
252.51,13.963
252.61,13.9597
252.71,13.9565
252.81,13.9532
252.91,13.9499
253.01,13.9467
253.11,13.9434
253.21,13.9401
253.31,13.9369
253.41,13.9336
253.51,13.9303
253.61,13.9271
253.71,13.9238
253.81,13.9206
253.91,13.9173
254.01,13.9141
254.11,13.9109
254.21,13.9076
254.31,13.9044
254.41,13.9011
254.51,13.8979
254.61,13.8947
254.71,13.8915
254.81,13.8882
254.91,13.885
255.01,13.8818
255.11,13.8786
255.21,13.8754
255.31,13.8721
255.41,13.8689
255.51,13.8657
255.61,13.8625
255.71,13.8593
255.81,13.8561
255.91,13.8529
256.01,13.8497
256.11,13.8465
256.21,13.8433
256.31,13.8402
256.41,13.837
256.51,13.8338
256.61,13.8306
256.71,13.8274
256.81,13.8243
256.91,13.8211
257.01,13.8179
257.11,13.8147
257.21,13.8116
257.31,13.8084
257.41,13.8053
257.51,13.8021
257.61,13.7989
257.71,13.7958
257.81,13.7926
257.91,13.7895
258.01,13.7863
258.11,13.7832
258.21,13.7801
258.31,13.7769
258.41,13.7738
258.51,13.7706
258.61,13.7675
258.71,13.7644
258.81,13.7613
258.91,13.7581
259.01,13.755
259.11,13.7519
259.21,13.7488
259.31,13.7456
259.41,13.7425
259.51,13.7394
259.61,13.7363
259.71,13.7332
259.81,13.7301
259.91,13.727
260.01,13.7239
260.11,13.7208
260.21,13.7177
260.31,13.7146
260.41,13.7115
260.51,13.7084
260.61,13.7054
260.71,13.7023
260.81,13.6992
260.91,13.6961
261.01,13.693
261.11,13.69
261.21,13.6869
261.31,13.6838
261.41,13.6808
261.51,13.6777
261.61,13.6746
261.71,13.6716
261.81,13.6685
261.91,13.6655
262.01,13.6624
262.11,13.6594
262.21,13.6563
262.31,13.6533
262.41,13.6502
262.51,13.6472
262.61,13.6442
262.71,13.6411
262.81,13.6381
262.91,13.635
263.01,13.632
263.11,13.629
263.21,13.626
263.31,13.6229
263.41,13.6199
263.51,13.6169
263.61,13.6139
263.71,13.6109
263.81,13.6079
263.91,13.6049
264.01,13.6018
264.11,13.5988
264.21,13.5958
264.31,13.5928
264.41,13.5898
264.51,13.5868
264.61,13.5839
264.71,13.5809
264.81,13.5779
264.91,13.5749
265.01,13.5719
265.11,13.5689
265.21,13.5659
265.31,13.563
265.41,13.56
265.51,13.557
265.61,13.554
265.71,13.5511
265.81,13.5481
265.91,13.5451
266.01,13.5422
266.11,13.5392
266.21,13.5363
266.31,13.5333
266.41,13.5303
266.51,13.5274
266.61,13.5244
266.71,13.5215
266.81,13.5186
266.91,13.5156
267.01,13.5127
267.11,13.5097
267.21,13.5068
267.31,13.5039
267.41,13.5009
267.51,13.498
267.61,13.4951
267.71,13.4921
267.81,13.4892
267.91,13.4863
268.01,13.4834
268.11,13.4805
268.21,13.4775
268.31,13.4746
268.41,13.4717
268.51,13.4688
268.61,13.4659
268.71,13.463
268.81,13.4601
268.91,13.4572
269.01,13.4543
269.11,13.4514
269.21,13.4485
269.31,13.4456
269.41,13.4427
269.51,13.4398
269.61,13.437
269.71,13.4341
269.81,13.4312
269.91,13.4283
270.01,13.4254
270.11,13.4226
270.21,13.4197
270.31,13.4168
270.41,13.414
270.51,13.4111
270.61,13.4082
270.71,13.4054
270.81,13.4025
270.91,13.3997
271.01,13.3968
271.11,13.3939
271.21,13.3911
271.31,13.3882
271.41,13.3854
271.51,13.3825
271.61,13.3797
271.71,13.3769
271.81,13.374
271.91,13.3712
272.01,13.3684
272.11,13.3655
272.21,13.3627
272.31,13.3599
272.41,13.357
272.51,13.3542
272.61,13.3514
272.71,13.3486
272.81,13.3457
272.91,13.3429
273.01,13.3401
273.11,13.3373
273.21,13.3345
273.31,13.3317
273.41,13.3289
273.51,13.3261
273.61,13.3233
273.71,13.3205
273.81,13.3177
273.91,13.3149
274.01,13.3121
274.11,13.3093
274.21,13.3065
274.31,13.3037
274.41,13.3009
274.51,13.2981
274.61,13.2954
274.71,13.2926
274.81,13.2898
274.91,13.287
275.01,13.2843
275.11,13.2815
275.21,13.2787
275.31,13.2759
275.41,13.2732
275.51,13.2704
275.61,13.2677
275.71,13.2649
275.81,13.2621
275.91,13.2594
276.01,13.2566
276.11,13.2539
276.21,13.2511
276.31,13.2484
276.41,13.2456
276.51,13.2429
276.61,13.2401
276.71,13.2374
276.81,13.2347
276.91,13.2319
277.01,13.2292
277.11,13.2265
277.21,13.2237
277.31,13.221
277.41,13.2183
277.51,13.2155
277.61,13.2128
277.71,13.2101
277.81,13.2074
277.91,13.2047
278.01,13.202
278.11,13.1992
278.21,13.1965
278.31,13.1938
278.41,13.1911
278.51,13.1884
278.61,13.1857
278.71,13.183
278.81,13.1803
278.91,13.1776
279.01,13.1749
279.11,13.1722
279.21,13.1695
279.31,13.1668
279.41,13.1641
279.51,13.1615
279.61,13.1588
279.71,13.1561
279.81,13.1534
279.91,13.1507
280.01,13.1481
280.11,13.1454
280.21,13.1427
280.31,13.14
280.41,13.1374
280.51,13.1347
280.61,13.132
280.71,13.1294
280.81,13.1267
280.91,13.124
281.01,13.1214
281.11,13.1187
281.21,13.1161
281.31,13.1134
281.41,13.1108
281.51,13.1081
281.61,13.1055
281.71,13.1028
281.81,13.1002
281.91,13.0976
282.01,13.0949
282.11,13.0923
282.21,13.0896
282.31,13.087
282.41,13.0844
282.51,13.0817
282.61,13.0791
282.71,13.0765
282.81,13.0739
282.91,13.0712
283.01,13.0686
283.11,13.066
283.21,13.0634
283.31,13.0608
283.41,13.0582
283.51,13.0555
283.61,13.0529
283.71,13.0503
283.81,13.0477
283.91,13.0451
284.01,13.0425
284.11,13.0399
284.21,13.0373
284.31,13.0347
284.41,13.0321
284.51,13.0295
284.61,13.0269
284.71,13.0243
284.81,13.0218
284.91,13.0192
285.01,13.0166
285.11,13.014
285.21,13.0114
285.31,13.0088
285.41,13.0063
285.51,13.0037
285.61,13.0011
285.71,12.9985
285.81,12.996
285.91,12.9934
286.01,12.9908
286.11,12.9883
286.21,12.9857
286.31,12.9832
286.41,12.9806
286.51,12.978
286.61,12.9755
286.71,12.9729
286.81,12.9704
286.91,12.9678
287.01,12.9653
287.11,12.9627
287.21,12.9602
287.31,12.9576
287.41,12.9551
287.51,12.9526
287.61,12.95
287.71,12.9475
287.81,12.945
287.91,12.9424
288.01,12.9399
288.11,12.9374
288.21,12.9348
288.31,12.9323
288.41,12.9298
288.51,12.9273
288.61,12.9247
288.71,12.9222
288.81,12.9197
288.91,12.9172
289.01,12.9147
289.11,12.9122
289.21,12.9096
289.31,12.9071
289.41,12.9046
289.51,12.9021
289.61,12.8996
289.71,12.8971
289.81,12.8946
289.91,12.8921
290.01,12.8896
290.11,12.8871
290.21,12.8846
290.31,12.8821
290.41,12.8797
290.51,12.8772
290.61,12.8747
290.71,12.8722
290.81,12.8697
290.91,12.8672
291.01,12.8648
291.11,12.8623
291.21,12.8598
291.31,12.8573
291.41,12.8549
291.51,12.8524
291.61,12.8499
291.71,12.8474
291.81,12.845
291.91,12.8425
292.01,12.8401
292.11,12.8376
292.21,12.8351
292.31,12.8327
292.41,12.8302
292.51,12.8278
292.61,12.8253
292.71,12.8229
292.81,12.8204
292.91,12.818
293.01,12.8155
293.11,12.8131
293.21,12.8106
293.31,12.8082
293.41,12.8058
293.51,12.8033
293.61,12.8009
293.71,12.7984
293.81,12.796
293.91,12.7936
294.01,12.7912
294.11,12.7887
294.21,12.7863
294.31,12.7839
294.41,12.7815
294.51,12.779
294.61,12.7766
294.71,12.7742
294.81,12.7718
294.91,12.7694
295.01,12.767
295.11,12.7645
295.21,12.7621
295.31,12.7597
295.41,12.7573
295.51,12.7549
295.61,12.7525
295.71,12.7501
295.81,12.7477
295.91,12.7453
296.01,12.7429
296.11,12.7405
296.21,12.7381
296.31,12.7357
296.41,12.7333
296.51,12.731
296.61,12.7286
296.71,12.7262
296.81,12.7238
296.91,12.7214
297.01,12.719
297.11,12.7167
297.21,12.7143
297.31,12.7119
297.41,12.7095
297.51,12.7072
297.61,12.7048
297.71,12.7024
297.81,12.7
297.91,12.6977
298.01,12.6953
298.11,12.693
298.21,12.6906
298.31,12.6882
298.41,12.6859
298.51,12.6835
298.61,12.6812
298.71,12.6788
298.81,12.6765
298.91,12.6741
299.01,12.6718
299.11,12.6694
299.21,12.6671
299.31,12.6647
299.41,12.6624
299.51,12.66
299.61,12.6577
299.71,12.6554
299.81,12.653
299.91,12.6507
300.01,12.6483
300.11,12.646
300.21,12.6437
300.31,12.6414
300.41,12.639
300.51,12.6367
300.61,12.6344
300.71,12.6321
300.81,12.6297
300.91,12.6274
301.01,12.6251
301.11,12.6228
301.21,12.6205
301.31,12.6182
301.41,12.6158
301.51,12.6135
301.61,12.6112
301.71,12.6089
301.81,12.6066
301.91,12.6043
302.01,12.602
302.11,12.5997
302.21,12.5974
302.31,12.5951
302.41,12.5928
302.51,12.5905
302.61,12.5882
302.71,12.5859
302.81,12.5836
302.91,12.5814
303.01,12.5791
303.11,12.5768
303.21,12.5745
303.31,12.5722
303.41,12.5699
303.51,12.5677
303.61,12.5654
303.71,12.5631
303.81,12.5608
303.91,12.5585
304.01,12.5563
304.11,12.554
304.21,12.5517
304.31,12.5495
304.41,12.5472
304.51,12.5449
304.61,12.5427
304.71,12.5404
304.81,12.5381
304.91,12.5359
305.01,12.5336
305.11,12.5314
305.21,12.5291
305.31,12.5269
305.41,12.5246
305.51,12.5224
305.61,12.5201
305.71,12.5179
305.81,12.5156
305.91,12.5134
306.01,12.5111
306.11,12.5089
306.21,12.5067
306.31,12.5044
306.41,12.5022
306.51,12.4999
306.61,12.4977
306.71,12.4955
306.81,12.4932
306.91,12.491
307.01,12.4888
307.11,12.4866
307.21,12.4843
307.31,12.4821
307.41,12.4799
307.51,12.4777
307.61,12.4755
307.71,12.4732
307.81,12.471
307.91,12.4688
308.01,12.4666
308.11,12.4644
308.21,12.4622
308.31,12.46
308.41,12.4577
308.51,12.4555
308.61,12.4533
308.71,12.4511
308.81,12.4489
308.91,12.4467
309.01,12.4445
309.11,12.4423
309.21,12.4401
309.31,12.4379
309.41,12.4357
309.51,12.4336
309.61,12.4314
309.71,12.4292
309.81,12.427
309.91,12.4248
310.01,12.4226
310.11,12.4204
310.21,12.4182
310.31,12.4161
310.41,12.4139
310.51,12.4117
310.61,12.4095
310.71,12.4074
310.81,12.4052
310.91,12.403
311.01,12.4008
311.11,12.3987
311.21,12.3965
311.31,12.3943
