# TOPAS 4.2.p3 / Geant4 11.3.2 Copper ion macroscopic inelastic cross sections.
atomic_number,mass_number,energy_MeVu,macroscopic_inelastic_cross_section_per_mm,mean_free_path_mm
7,15,155.01,0.0156246,64.0017
7,15,156.01,0.015613,64.0493
7,15,157.01,0.0156015,64.0963
7,15,158.01,0.0155903,64.1425
7,15,159.01,0.0155792,64.1881
7,15,160.01,0.0155683,64.2329
7,15,161.01,0.0155576,64.2771
7,15,162.01,0.0155471,64.3206
7,15,163.01,0.0155368,64.3635
7,15,164.01,0.0155266,64.4057
7,15,165.01,0.0155166,64.4472
7,15,166.01,0.0155067,64.4881
7,15,167.01,0.015497,64.5284
7,15,168.01,0.0154875,64.5681
7,15,169.01,0.0154781,64.6072
7,15,170.01,0.0154689,64.6457
7,15,171.01,0.0154599,64.6836
7,15,172.01,0.0154509,64.7209
7,15,173.01,0.0154422,64.7577
7,15,174.01,0.0154336,64.7939
7,15,175.01,0.0154251,64.8295
7,15,176.01,0.0154167,64.8646
7,15,177.01,0.0154085,64.8992
7,15,178.01,0.0154004,64.9332
7,15,179.01,0.0153925,64.9667
7,15,180.01,0.0153847,64.9997
7,15,181.01,0.015377,65.0322
7,15,182.01,0.0153694,65.0642
7,15,183.01,0.015362,65.0957
7,15,184.01,0.0153547,65.1267
7,15,185.01,0.0153475,65.1572
7,15,186.01,0.0153404,65.1873
7,15,187.01,0.0153335,65.2169
7,15,188.01,0.0153266,65.246
7,15,189.01,0.0153199,65.2747
7,15,190.01,0.0153132,65.303
7,15,191.01,0.0153067,65.3308
7,15,192.01,0.0153003,65.3582
7,15,193.01,0.015294,65.3852
7,15,194.01,0.0152878,65.4118
7,15,195.01,0.0152817,65.4379
7,15,196.01,0.0152756,65.4637
7,15,197.01,0.0152697,65.489
7,15,198.01,0.0152639,65.514
7,15,199.01,0.0152582,65.5386
7,15,200.01,0.0152526,65.5628
7,15,201.01,0.015247,65.5866
7,15,202.01,0.0152416,65.6101
7,15,203.01,0.0152362,65.6332
7,15,204.01,0.0152309,65.6559
7,15,205.01,0.0152257,65.6783
7,15,206.01,0.0152206,65.7004
7,15,207.01,0.0152156,65.7221
7,15,208.01,0.0152106,65.7435
7,15,209.01,0.0152058,65.7646
7,15,210.01,0.015201,65.7853
7,15,211.01,0.0151962,65.8057
7,15,212.01,0.0151916,65.8258
7,15,213.01,0.015187,65.8456
7,15,214.01,0.0151825,65.8651
7,15,215.01,0.0151781,65.8843
7,15,216.01,0.0151738,65.9033
7,15,217.01,0.0151695,65.9219
7,15,218.01,0.0151653,65.9402
7,15,219.01,0.0151611,65.9583
7,15,220.01,0.015157,65.976
7,15,221.01,0.015153,65.9935
7,15,222.01,0.015149,66.0108
7,15,223.01,0.0151451,66.0278
7,15,224.01,0.0151413,66.0445
7,15,225.01,0.0151375,66.061
7,15,226.01,0.0151338,66.0772
7,15,227.01,0.0151302,66.0931
7,15,228.01,0.0151266,66.1089
7,15,229.01,0.015123,66.1244
7,15,230.01,0.0151195,66.1396
7,15,231.01,0.0151161,66.1546
7,15,232.01,0.0151127,66.1694
7,15,233.01,0.0151094,66.184
7,15,234.01,0.0151061,66.1984
7,15,235.01,0.0151029,66.2125
7,15,236.01,0.0150997,66.2264
7,15,237.01,0.0150966,66.2401
7,15,238.01,0.0150935,66.2536
7,15,239.01,0.0150905,66.2669
7,15,240.01,0.0150875,66.28
7,15,241.01,0.0150846,66.2929
7,15,242.01,0.0150817,66.3056
7,15,243.01,0.0150788,66.3181
7,15,244.01,0.015076,66.3304
7,15,245.01,0.0150733,66.3426
7,15,246.01,0.0150706,66.3545
7,15,247.01,0.0150679,66.3663
7,15,248.01,0.0150653,66.3779
7,15,249.01,0.0150627,66.3893
7,15,250.01,0.0150601,66.4006
7,15,251.01,0.0150576,66.4116
7,15,252.01,0.0150552,66.4224
7,15,253.01,0.0150528,66.433
7,15,254.01,0.0150504,66.4432
7,15,255.01,0.0150482,66.4532
7,15,256.01,0.015046,66.463
7,15,257.01,0.0150438,66.4725
7,15,258.01,0.0150417,66.4817
7,15,259.01,0.0150397,66.4907
7,15,260.01,0.0150377,66.4994
7,15,261.01,0.0150358,66.5079
7,15,262.01,0.0150339,66.5162
7,15,263.01,0.0150321,66.5242
7,15,264.01,0.0150304,66.5319
7,15,265.01,0.0150287,66.5395
7,15,266.01,0.015027,66.5468
7,15,267.01,0.0150254,66.5538
7,15,268.01,0.0150239,66.5607
7,15,269.01,0.0150224,66.5673
7,15,270.01,0.0150209,66.5737
7,15,271.01,0.0150196,66.5799
7,15,272.01,0.0150182,66.5858
7,15,273.01,0.0150169,66.5916
7,15,274.01,0.0150157,66.5971
7,15,275.01,0.0150145,66.6025
7,15,276.01,0.0150133,66.6076
7,15,277.01,0.0150122,66.6125
7,15,278.01,0.0150111,66.6172
7,15,279.01,0.0150101,66.6217
7,15,280.01,0.0150091,66.6261
7,15,281.01,0.0150082,66.6302
7,15,282.01,0.0150073,66.6341
7,15,283.01,0.0150065,66.6379
7,15,284.01,0.0150057,66.6414
7,15,285.01,0.0150049,66.6448
7,15,286.01,0.0150042,66.648
7,15,287.01,0.0150035,66.651
7,15,288.01,0.0150029,66.6538
7,15,289.01,0.0150023,66.6565
7,15,290.01,0.0150017,66.659
7,15,291.01,0.0150012,66.6613
7,15,292.01,0.0150007,66.6634
7,15,293.01,0.0150003,66.6654
7,15,294.01,0.0149999,66.6672
7,15,295.01,0.0149523,66.8794
7,15,296.01,0.0149523,66.8792
7,15,297.01,0.0149524,66.8788
7,15,298.01,0.0149525,66.8783
7,15,299.01,0.0149527,66.8776
7,15,300.01,0.0149529,66.8769
7,15,301.01,0.0149531,66.876
7,15,302.01,0.0149533,66.8749
7,15,303.01,0.0149535,66.8738
7,15,304.01,0.0149538,66.8725
7,15,305.01,0.0149542,66.871
7,15,306.01,0.0149545,66.8695
7,15,307.01,0.0149549,66.8678
7,15,308.01,0.0149553,66.8661
7,15,309.01,0.0149557,66.8641
7,15,310.01,0.0149562,66.8621
7,15,311.01,0.0149566,66.86
7,15,312.01,0.0149571,66.8577
7,15,313.01,0.0149577,66.8553
7,15,314.01,0.0149582,66.8528
7,15,315.01,0.0149588,66.8502
7,15,316.01,0.0149594,66.8475
7,15,317.01,0.0149601,66.8446
7,15,318.01,0.0149607,66.8417
7,15,319.01,0.0149614,66.8386
7,15,320.01,0.0149621,66.8354
7,15,321.01,0.0149629,66.8321
7,15,322.01,0.0149636,66.8287
7,15,323.01,0.0149644,66.8252
7,15,324.01,0.0149652,66.8216
7,15,325.01,0.014966,66.8179
7,15,326.01,0.0149669,66.8141
7,15,327.01,0.0149678,66.8102
7,15,328.01,0.0149687,66.8062
7,15,329.01,0.0149696,66.802
7,15,330.01,0.0149706,66.7978
7,15,331.01,0.0149715,66.7935
7,15,332.01,0.0149725,66.7891
7,15,333.01,0.0149735,66.7845
7,15,334.01,0.0149746,66.7799
7,15,335.01,0.0149756,66.7752
7,15,336.01,0.0149767,66.7704
7,15,337.01,0.0149778,66.7655
7,15,338.01,0.0149789,66.7605
7,15,339.01,0.0149801,66.7554
7,15,340.01,0.0149812,66.7502
7,15,341.01,0.0149824,66.7449
7,15,342.01,0.0149836,66.7396
7,15,343.01,0.0149848,66.7341
7,15,344.01,0.0149861,66.7286
7,15,345.01,0.0149873,66.723
7,15,346.01,0.0149886,66.7172
7,15,347.01,0.0149899,66.7114
7,15,348.01,0.0149913,66.7055
7,15,349.01,0.0149926,66.6996
7,15,350.01,0.014994,66.6935
7,15,351.01,0.0149953,66.6874
7,15,352.01,0.0149967,66.6812
7,15,353.01,0.0149982,66.6749
7,15,354.01,0.0149996,66.6685
7,15,355.01,0.015001,66.662
7,15,356.01,0.0150025,66.6555
7,15,357.01,0.015004,66.6489
7,15,358.01,0.0150055,66.6422
7,15,359.01,0.015007,66.6354
7,15,360.01,0.0150086,66.6286
7,15,361.01,0.0150101,66.6216
7,15,362.01,0.0150117,66.6147
7,15,363.01,0.0150133,66.6076
7,15,364.01,0.0150149,66.6004
7,15,365.01,0.0150165,66.5932
7,15,366.01,0.0150182,66.5859
7,15,367.01,0.0150198,66.5786
7,15,368.01,0.0150215,66.5712
7,15,369.01,0.0150232,66.5637
7,15,370.01,0.0150249,66.5561
7,15,371.01,0.0150266,66.5485
7,15,372.01,0.0150284,66.5408
7,15,373.01,0.0150301,66.533
7,15,374.01,0.0150319,66.5252
7,15,375.01,0.0150337,66.5173
7,15,376.01,0.0150355,66.5093
7,15,377.01,0.0150373,66.5013
7,15,378.01,0.0150391,66.4932
7,15,379.01,0.015041,66.4851
7,15,380.01,0.0150428,66.4768
7,15,381.01,0.0150447,66.4686
7,15,382.01,0.0150466,66.4602
7,15,383.01,0.0150485,66.4518
7,15,384.01,0.0150504,66.4434
7,15,385.01,0.0150523,66.4349
7,15,386.01,0.0150543,66.4263
7,15,387.01,0.0150562,66.4177
7,15,388.01,0.0150582,66.409
7,15,389.01,0.0150602,66.4002
7,15,390.01,0.0150622,66.3914
7,15,391.01,0.0150642,66.3826
7,15,392.01,0.0150662,66.3737
7,15,393.01,0.0150683,66.3647
7,15,394.01,0.0150703,66.3557
7,15,395.01,0.0150724,66.3466
7,15,396.01,0.0150744,66.3375
7,15,397.01,0.0150765,66.3283
7,15,398.01,0.0150786,66.3191
7,15,399.01,0.0150807,66.3098
7,15,400.01,0.0150828,66.3005
8,15,0.01,0,0
8,15,1.01,0,0
8,15,2.01,0,0
8,15,3.01,0.005606,178.38
8,15,4.01,0.0111397,89.7692
8,15,5.01,0.0142521,70.1653
8,15,6.01,0.0161865,61.7799
8,15,7.01,0.0174669,57.2513
8,15,8.01,0.0183503,54.4949
8,15,9.01,0.0189772,52.6948
8,15,10.01,0.01943,51.4669
8,15,11.01,0.0197602,50.6068
8,15,12.01,0.0200016,49.996
8,15,13.01,0.020177,49.5614
8,15,14.01,0.0203024,49.2553
8,15,15.01,0.0203893,49.0453
8,15,16.01,0.0204462,48.9088
8,15,17.01,0.0204794,48.8296
8,15,18.01,0.0204936,48.7956
8,15,19.01,0.0204927,48.7978
8,15,20.01,0.0204795,48.8293
8,15,21.01,0.0204563,48.8847
8,15,22.01,0.020425,48.9597
8,15,23.01,0.020387,49.051
8,15,24.01,0.0203435,49.1558
8,15,25.01,0.0202955,49.2719
8,15,26.01,0.0202439,49.3976
8,15,27.01,0.0201893,49.5312
8,15,28.01,0.0201323,49.6715
8,15,29.01,0.0200733,49.8175
8,15,30.01,0.0200127,49.9683
8,15,31.01,0.0199509,50.123
8,15,32.01,0.0198882,50.2812
8,15,33.01,0.0198247,50.4421
8,15,34.01,0.0197608,50.6053
8,15,35.01,0.0196965,50.7704
8,15,36.01,0.0196321,50.937
8,15,37.01,0.0195676,51.1049
8,15,38.01,0.0195032,51.2737
8,15,39.01,0.0194389,51.4431
8,15,40.01,0.0193749,51.6131
8,15,41.01,0.0193112,51.7833
8,15,42.01,0.0192479,51.9536
8,15,43.01,0.0191851,52.1239
8,15,44.01,0.0191226,52.294
8,15,45.01,0.0190607,52.4638
8,15,46.01,0.0189994,52.6332
8,15,47.01,0.0189386,52.8021
8,15,48.01,0.0188785,52.9704
8,15,49.01,0.0188189,53.1381
8,15,50.01,0.01876,53.305
8,15,51.01,0.0187017,53.4711
8,15,52.01,0.0186441,53.6363
8,15,53.01,0.0185871,53.8006
8,15,54.01,0.0185309,53.964
8,15,55.01,0.0184753,54.1263
8,15,56.01,0.0184204,54.2876
8,15,57.01,0.0183662,54.4478
8,15,58.01,0.0183127,54.6069
8,15,59.01,0.0182599,54.7648
8,15,60.01,0.0182078,54.9216
8,15,61.01,0.0181564,55.0771
8,15,62.01,0.0181056,55.2315
8,15,63.01,0.0180556,55.3846
8,15,64.01,0.0180062,55.5364
8,15,65.01,0.0179575,55.687
8,15,66.01,0.0179095,55.8363
8,15,67.01,0.0178622,55.9843
8,15,68.01,0.0178155,56.1309
8,15,69.01,0.0177695,56.2763
8,15,70.01,0.0177241,56.4203
8,15,71.01,0.0176794,56.5629
8,15,72.01,0.0176354,56.7042
8,15,73.01,0.0175919,56.8442
8,15,74.01,0.0175492,56.9828
8,15,75.01,0.017507,57.12
8,15,76.01,0.0174655,57.2559
8,15,77.01,0.0174245,57.3903
8,15,78.01,0.0173842,57.5234
8,15,79.01,0.0173445,57.6551
8,15,80.01,0.0173054,57.7855
8,15,81.01,0.0172668,57.9145
8,15,82.01,0.0172289,58.0421
8,15,83.01,0.0171915,58.1683
8,15,84.01,0.0171547,58.2931
8,15,85.01,0.0171184,58.4166
8,15,86.01,0.0170827,58.5387
8,15,87.01,0.0170476,58.6594
8,15,88.01,0.0170129,58.7788
8,15,89.01,0.0169788,58.8968
8,15,90.01,0.0169453,59.0135
8,15,91.01,0.0169122,59.1288
8,15,92.01,0.0168797,59.2427
8,15,93.01,0.0168477,59.3554
8,15,94.01,0.0168161,59.4667
8,15,95.01,0.0167851,59.5767
8,15,96.01,0.0167545,59.6853
8,15,97.01,0.0167245,59.7926
8,15,98.01,0.0166949,59.8987
8,15,99.01,0.0166657,60.0034
8,15,100.01,0.0166447,60.0791
8,15,101.01,0.0166164,60.1814
8,15,102.01,0.0165886,60.2823
8,15,103.01,0.0165612,60.382
8,15,104.01,0.0165343,60.4805
8,15,105.01,0.0165077,60.5777
8,15,106.01,0.0164816,60.6736
8,15,107.01,0.0164559,60.7683
8,15,108.01,0.0164307,60.8618
8,15,109.01,0.0164058,60.9541
8,15,110.01,0.0163813,61.0452
8,15,111.01,0.0163572,61.1351
8,15,112.01,0.0163335,61.2238
8,15,113.01,0.0163102,61.3113
8,15,114.01,0.0162873,61.3976
8,15,115.01,0.0162647,61.4829
8,15,116.01,0.0162425,61.5669
8,15,117.01,0.0162206,61.6499
8,15,118.01,0.0161991,61.7317
8,15,119.01,0.016178,61.8124
8,15,120.01,0.0161572,61.892
8,15,121.01,0.0161367,61.9705
8,15,122.01,0.0161166,62.0479
8,15,123.01,0.0160968,62.1243
8,15,124.01,0.0160773,62.1996
8,15,125.01,0.0160581,62.2739
8,15,126.01,0.0160392,62.3471
8,15,127.01,0.0160207,62.4193
8,15,128.01,0.0160024,62.4905
8,15,129.01,0.0159845,62.5606
8,15,130.01,0.0159668,62.6298
8,15,131.01,0.0159495,62.6981
8,15,132.01,0.0159324,62.7653
8,15,133.01,0.0159156,62.8316
8,15,134.01,0.015899,62.8969
8,15,135.01,0.0158828,62.9613
8,15,136.01,0.0158668,63.0248
8,15,137.01,0.015851,63.0873
8,15,138.01,0.0158356,63.149
8,15,139.01,0.0158203,63.2097
8,15,140.01,0.0158054,63.2696
8,15,141.01,0.0157906,63.3286
8,15,142.01,0.0157762,63.3868
8,15,143.01,0.0157619,63.4441
8,15,144.01,0.0157479,63.5005
8,15,145.01,0.0157341,63.5561
8,15,146.01,0.0157206,63.6109
8,15,147.01,0.0157072,63.6649
8,15,148.01,0.0156941,63.7181
8,15,149.01,0.0156812,63.7705
8,15,150.01,0.0156685,63.8221
8,15,151.01,0.0156561,63.873
8,15,152.01,0.0156438,63.9231
8,15,153.01,0.0156317,63.9725
8,15,154.01,0.0156199,64.0211
8,15,155.01,0.0156082,64.069
8,15,156.01,0.0155967,64.1161
8,15,157.01,0.0155854,64.1626
8,15,158.01,0.0155743,64.2084
8,15,159.01,0.0155634,64.2534
8,15,160.01,0.0155526,64.2978
8,15,161.01,0.0155421,64.3415
8,15,162.01,0.0155317,64.3846
8,15,163.01,0.0155214,64.427
8,15,164.01,0.0155114,64.4688
8,15,165.01,0.0155015,64.5099
8,15,166.01,0.0154918,64.5504
8,15,167.01,0.0154822,64.5903
8,15,168.01,0.0154728,64.6296
8,15,169.01,0.0154635,64.6683
8,15,170.01,0.0154544,64.7064
8,15,171.01,0.0154455,64.7439
8,15,172.01,0.0154367,64.7808
8,15,173.01,0.015428,64.8172
8,15,174.01,0.0154195,64.853
8,15,175.01,0.0154111,64.8883
8,15,176.01,0.0154029,64.923
8,15,177.01,0.0153947,64.9572
8,15,178.01,0.0153868,64.9909
8,15,179.01,0.0153789,65.0241
8,15,180.01,0.0153712,65.0567
8,15,181.01,0.0153636,65.0888
8,15,182.01,0.0153561,65.1205
8,15,183.01,0.0153488,65.1517
8,15,184.01,0.0153416,65.1823
8,15,185.01,0.0153345,65.2126
8,15,186.01,0.0153275,65.2423
8,15,187.01,0.0153206,65.2716
8,15,188.01,0.0153138,65.3004
8,15,189.01,0.0153072,65.3288
8,15,190.01,0.0153006,65.3568
8,15,191.01,0.0152942,65.3843
8,15,192.01,0.0152879,65.4114
8,15,193.01,0.0152816,65.4381
8,15,194.01,0.0152755,65.4643
8,15,195.01,0.0152695,65.4902
8,15,196.01,0.0152635,65.5157
8,15,197.01,0.0152577,65.5407
8,15,198.01,0.0152519,65.5654
8,15,199.01,0.0152463,65.5897
8,15,200.01,0.0152407,65.6137
8,15,201.01,0.0152353,65.6372
8,15,202.01,0.0152299,65.6604
8,15,203.01,0.0152246,65.6833
8,15,204.01,0.0152194,65.7058
8,15,205.01,0.0152142,65.7279
8,15,206.01,0.0152092,65.7497
8,15,207.01,0.0152042,65.7712
8,15,208.01,0.0151994,65.7923
8,15,209.01,0.0151945,65.8131
8,15,210.01,0.0151898,65.8336
8,15,211.01,0.0151852,65.8537
8,15,212.01,0.0151806,65.8736
8,15,213.01,0.0151761,65.8932
8,15,214.01,0.0151716,65.9124
8,15,215.01,0.0151673,65.9314
8,15,216.01,0.015163,65.95
8,15,217.01,0.0151588,65.9684
8,15,218.01,0.0151546,65.9865
8,15,219.01,0.0151505,66.0043
8,15,220.01,0.0151465,66.0219
8,15,221.01,0.0151425,66.0392
8,15,222.01,0.0151386,66.0562
8,15,223.01,0.0151348,66.0729
8,15,224.01,0.015131,66.0894
8,15,225.01,0.0151273,66.1056
8,15,226.01,0.0151236,66.1216
8,15,227.01,0.01512,66.1374
8,15,228.01,0.0151165,66.1529
8,15,229.01,0.015113,66.1681
8,15,230.01,0.0151096,66.1832
8,15,231.01,0.0151062,66.198
8,15,232.01,0.0151029,66.2126
8,15,233.01,0.0150996,66.2269
8,15,234.01,0.0150964,66.241
8,15,235.01,0.0150932,66.255
8,15,236.01,0.0150901,66.2687
8,15,237.01,0.015087,66.2822
8,15,238.01,0.015084,66.2955
8,15,239.01,0.015081,66.3085
8,15,240.01,0.0150781,66.3214
8,15,241.01,0.0150752,66.3341
8,15,242.01,0.0150724,66.3466
8,15,243.01,0.0150696,66.3589
8,15,244.01,0.0150668,66.371
8,15,245.01,0.0150641,66.383
8,15,246.01,0.0150614,66.3947
8,15,247.01,0.0150588,66.4063
8,15,248.01,0.0150562,66.4177
8,15,249.01,0.0150537,66.4289
8,15,250.01,0.0150512,66.4399
8,15,251.01,0.0150487,66.4508
8,15,252.01,0.0150463,66.4614
8,15,253.01,0.015044,66.4718
8,15,254.01,0.0150417,66.4818
8,15,255.01,0.0150395,66.4917
8,15,256.01,0.0150373,66.5012
8,15,257.01,0.0150352,66.5105
8,15,258.01,0.0150332,66.5196
8,15,259.01,0.0150312,66.5284
8,15,260.01,0.0150292,66.5369
8,15,261.01,0.0150274,66.5452
8,15,262.01,0.0150255,66.5533
8,15,263.01,0.0150238,66.5612
8,15,264.01,0.0150221,66.5688
8,15,265.01,0.0150204,66.5761
8,15,266.01,0.0150188,66.5833
8,15,267.01,0.0150172,66.5902
8,15,268.01,0.0150157,66.5968
8,15,269.01,0.0150143,66.6033
8,15,270.01,0.0150129,66.6096
8,15,271.01,0.0150115,66.6156
8,15,272.01,0.0150102,66.6214
8,15,273.01,0.0150089,66.627
8,15,274.01,0.0150077,66.6324
8,15,275.01,0.0150066,66.6376
8,15,276.01,0.0150054,66.6425
8,15,277.01,0.0150044,66.6473
8,15,278.01,0.0150033,66.6519
8,15,279.01,0.0150023,66.6563
8,15,280.01,0.0150014,66.6605
8,15,281.01,0.0150005,66.6645
8,15,282.01,0.0149996,66.6683
8,15,283.01,0.0149988,66.6719
8,15,284.01,0.0149981,66.6753
8,15,285.01,0.0149973,66.6786
8,15,286.01,0.0149966,66.6816
8,15,287.01,0.014996,66.6845
8,15,288.01,0.0149954,66.6872
8,15,289.01,0.0149948,66.6897
8,15,290.01,0.0149943,66.6921
8,15,291.01,0.0149938,66.6943
8,15,292.01,0.0149933,66.6963
8,15,293.01,0.0149929,66.6982
8,15,294.01,0.0149925,66.6999
8,15,295.01,0.0149445,66.9141
8,15,296.01,0.0149446,66.9138
8,15,297.01,0.0149447,66.9133
8,15,298.01,0.0149449,66.9126
8,15,299.01,0.014945,66.9119
8,15,300.01,0.0149452,66.911
8,15,301.01,0.0149455,66.91
8,15,302.01,0.0149457,66.9088
8,15,303.01,0.014946,66.9075
8,15,304.01,0.0149463,66.9061
8,15,305.01,0.0149467,66.9046
8,15,306.01,0.014947,66.903
8,15,307.01,0.0149474,66.9012
8,15,308.01,0.0149478,66.8993
8,15,309.01,0.0149483,66.8973
8,15,310.01,0.0149488,66.8952
8,15,311.01,0.0149493,66.8929
8,15,312.01,0.0149498,66.8906
8,15,313.01,0.0149503,66.8881
8,15,314.01,0.0149509,66.8855
8,15,315.01,0.0149515,66.8828
8,15,316.01,0.0149522,66.8799
8,15,317.01,0.0149528,66.877
8,15,318.01,0.0149535,66.874
8,15,319.01,0.0149542,66.8708
8,15,320.01,0.0149549,66.8676
8,15,321.01,0.0149557,66.8642
8,15,322.01,0.0149565,66.8607
8,15,323.01,0.0149573,66.8571
8,15,324.01,0.0149581,66.8534
8,15,325.01,0.0149589,66.8497
8,15,326.01,0.0149598,66.8458
8,15,327.01,0.0149607,66.8418
8,15,328.01,0.0149616,66.8377
8,15,329.01,0.0149626,66.8335
8,15,330.01,0.0149635,66.8292
8,15,331.01,0.0149645,66.8248
8,15,332.01,0.0149655,66.8203
8,15,333.01,0.0149665,66.8157
8,15,334.01,0.0149676,66.811
8,15,335.01,0.0149687,66.8062
8,15,336.01,0.0149698,66.8013
8,15,337.01,0.0149709,66.7964
8,15,338.01,0.014972,66.7913
8,15,339.01,0.0149732,66.7862
8,15,340.01,0.0149743,66.7809
8,15,341.01,0.0149755,66.7756
8,15,342.01,0.0149767,66.7702
8,15,343.01,0.014978,66.7647
8,15,344.01,0.0149792,66.7591
8,15,345.01,0.0149805,66.7534
8,15,346.01,0.0149818,66.7476
8,15,347.01,0.0149831,66.7418
8,15,348.01,0.0149845,66.7358
8,15,349.01,0.0149858,66.7298
8,15,350.01,0.0149872,66.7237
8,15,351.01,0.0149886,66.7175
8,15,352.01,0.01499,66.7112
8,15,353.01,0.0149914,66.7049
8,15,354.01,0.0149928,66.6985
8,15,355.01,0.0149943,66.692
8,15,356.01,0.0149958,66.6854
8,15,357.01,0.0149973,66.6787
8,15,358.01,0.0149988,66.672
8,15,359.01,0.0150003,66.6652
8,15,360.01,0.0150019,66.6583
8,15,361.01,0.0150034,66.6513
8,15,362.01,0.015005,66.6443
8,15,363.01,0.0150066,66.6372
8,15,364.01,0.0150082,66.63
8,15,365.01,0.0150099,66.6228
8,15,366.01,0.0150115,66.6155
8,15,367.01,0.0150132,66.6081
8,15,368.01,0.0150149,66.6006
8,15,369.01,0.0150166,66.5931
8,15,370.01,0.0150183,66.5855
8,15,371.01,0.01502,66.5778
8,15,372.01,0.0150218,66.5701
8,15,373.01,0.0150235,66.5623
8,15,374.01,0.0150253,66.5544
8,15,375.01,0.0150271,66.5465
8,15,376.01,0.0150289,66.5385
8,15,377.01,0.0150307,66.5305
8,15,378.01,0.0150325,66.5223
8,15,379.01,0.0150344,66.5142
8,15,380.01,0.0150363,66.5059
8,15,381.01,0.0150381,66.4976
8,15,382.01,0.01504,66.4893
8,15,383.01,0.0150419,66.4809
8,15,384.01,0.0150438,66.4724
8,15,385.01,0.0150458,66.4638
8,15,386.01,0.0150477,66.4552
8,15,387.01,0.0150497,66.4466
8,15,388.01,0.0150517,66.4379
8,15,389.01,0.0150536,66.4291
8,15,390.01,0.0150556,66.4203
8,15,391.01,0.0150576,66.4114
8,15,392.01,0.0150597,66.4025
8,15,393.01,0.0150617,66.3935
8,15,394.01,0.0150638,66.3845
8,15,395.01,0.0150658,66.3754
8,15,396.01,0.0150679,66.3663
8,15,397.01,0.01507,66.3571
8,15,398.01,0.0150721,66.3478
8,15,399.01,0.0150742,66.3385
8,15,400.01,0.0150763,66.3292
8,16,0.01,0,0
8,16,1.01,0,0
8,16,2.01,0,0
8,16,3.01,0.00643067,155.505
8,16,4.01,0.0116632,85.7396
8,16,5.01,0.0146014,68.4865
8,16,6.01,0.016424,60.8867
8,16,7.01,0.0176273,56.7301
8,16,8.01,0.0184552,54.1852
8,16,9.01,0.0190405,52.5196
8,16,10.01,0.0194614,51.3838
8,16,11.01,0.0197666,50.5905
8,16,12.01,0.019988,50.0301
8,16,13.01,0.0201472,49.6347
8,16,14.01,0.0202594,49.3598
8,16,15.01,0.0203354,49.1753
8,16,16.01,0.0203833,49.0598
8,16,17.01,0.0204089,48.9983
8,16,18.01,0.0204168,48.9793
8,16,19.01,0.0204105,48.9943
8,16,20.01,0.0203928,49.0369
8,16,21.01,0.0203658,49.1018
8,16,22.01,0.0203313,49.1853
8,16,23.01,0.0202906,49.284
8,16,24.01,0.0202448,49.3953
8,16,25.01,0.020195,49.5172
8,16,26.01,0.0201418,49.648
8,16,27.01,0.0200859,49.7861
8,16,28.01,0.0200278,49.9305
8,16,29.01,0.019968,50.0801
8,16,30.01,0.0199068,50.2341
8,16,31.01,0.0198445,50.3917
8,16,32.01,0.0197815,50.5524
8,16,33.01,0.0197178,50.7156
8,16,34.01,0.0196538,50.8808
8,16,35.01,0.0195895,51.0477
8,16,36.01,0.0195252,51.216
8,16,37.01,0.0194609,51.3852
8,16,38.01,0.0193967,51.5552
8,16,39.01,0.0193327,51.7257
8,16,40.01,0.0192691,51.8966
8,16,41.01,0.0192058,52.0676
8,16,42.01,0.019143,52.2385
8,16,43.01,0.0190806,52.4094
8,16,44.01,0.0190187,52.5799
8,16,45.01,0.0189573,52.75
8,16,46.01,0.0188966,52.9196
8,16,47.01,0.0188364,53.0887
8,16,48.01,0.0187769,53.257
8,16,49.01,0.018718,53.4246
8,16,50.01,0.0186597,53.5914
8,16,51.01,0.0186021,53.7574
8,16,52.01,0.0185452,53.9224
8,16,53.01,0.0184889,54.0864
8,16,54.01,0.0184334,54.2494
8,16,55.01,0.0183785,54.4113
8,16,56.01,0.0183244,54.5722
8,16,57.01,0.0182709,54.7319
8,16,58.01,0.0182181,54.8905
8,16,59.01,0.018166,55.0478
8,16,60.01,0.0181146,55.204
8,16,61.01,0.0180639,55.3589
8,16,62.01,0.0180139,55.5126
8,16,63.01,0.0179646,55.665
8,16,64.01,0.017916,55.8161
8,16,65.01,0.017868,55.9659
8,16,66.01,0.0178208,56.1143
8,16,67.01,0.0177741,56.2615
8,16,68.01,0.0177282,56.4073
8,16,69.01,0.0176829,56.5518
8,16,70.01,0.0176383,56.6949
8,16,71.01,0.0175943,56.8366
8,16,72.01,0.0175509,56.977
8,16,73.01,0.0175082,57.116
8,16,74.01,0.0174661,57.2536
8,16,75.01,0.0174247,57.3899
8,16,76.01,0.0173838,57.5247
8,16,77.01,0.0173436,57.6582
8,16,78.01,0.017304,57.7903
8,16,79.01,0.0172649,57.921
8,16,80.01,0.0172265,58.0503
8,16,81.01,0.0171886,58.1782
8,16,82.01,0.0171513,58.3047
8,16,83.01,0.0171145,58.4299
8,16,84.01,0.0170784,58.5536
8,16,85.01,0.0170427,58.676
8,16,86.01,0.0170077,58.797
8,16,87.01,0.0169731,58.9167
8,16,88.01,0.0169391,59.035
8,16,89.01,0.0169056,59.1519
8,16,90.01,0.0168727,59.2674
8,16,91.01,0.0168402,59.3817
8,16,92.01,0.0168083,59.4945
