# TOPAS/Geant4 C-12 electronic stopping power in SchneiderSection07; 0.01+0.1*n MeV/u grid.
energy_MeVu,stopping_power_MeV_per_mm
154.91,19.1314
155.01,19.1229
155.11,19.1144
155.21,19.106
155.31,19.0976
155.41,19.0891
155.51,19.0807
155.61,19.0723
155.71,19.0639
155.81,19.0556
155.91,19.0472
156.01,19.0388
156.11,19.0305
156.21,19.0221
156.31,19.0138
156.41,19.0055
156.51,18.9972
156.61,18.9889
156.71,18.9806
156.81,18.9723
156.91,18.964
157.01,18.9558
157.11,18.9475
157.21,18.9393
157.31,18.931
157.41,18.9228
157.51,18.9146
157.61,18.9064
157.71,18.8982
157.81,18.89
157.91,18.8819
158.01,18.8737
158.11,18.8655
158.21,18.8574
158.31,18.8493
158.41,18.8411
158.51,18.833
158.61,18.8249
158.71,18.8168
158.81,18.8087
158.91,18.8007
159.01,18.7926
159.11,18.7846
159.21,18.7765
159.31,18.7685
159.41,18.7605
159.51,18.7524
159.61,18.7444
159.71,18.7364
159.81,18.7284
159.91,18.7205
160.01,18.7125
160.11,18.7045
160.21,18.6966
160.31,18.6887
160.41,18.6807
160.51,18.6728
160.61,18.6649
160.71,18.657
160.81,18.6491
160.91,18.6412
161.01,18.6333
161.11,18.6255
161.21,18.6176
161.31,18.6098
161.41,18.6019
161.51,18.5941
161.61,18.5863
161.71,18.5785
161.81,18.5707
161.91,18.5629
162.01,18.5551
162.11,18.5473
162.21,18.5396
162.31,18.5318
162.41,18.5241
162.51,18.5164
162.61,18.5086
162.71,18.5009
162.81,18.4932
162.91,18.4855
163.01,18.4778
163.11,18.4701
163.21,18.4625
163.31,18.4548
163.41,18.4471
163.51,18.4395
163.61,18.4319
163.71,18.4242
163.81,18.4166
163.91,18.409
164.01,18.4014
164.11,18.3938
164.21,18.3862
164.31,18.3787
164.41,18.3711
164.51,18.3635
164.61,18.356
164.71,18.3484
164.81,18.3409
164.91,18.3334
165.01,18.3259
165.11,18.3184
165.21,18.3109
165.31,18.3034
165.41,18.2959
165.51,18.2884
165.61,18.281
165.71,18.2735
165.81,18.2661
165.91,18.2587
166.01,18.2512
166.11,18.2438
166.21,18.2364
166.31,18.229
166.41,18.2216
166.51,18.2142
166.61,18.2068
166.71,18.1995
166.81,18.1921
166.91,18.1848
167.01,18.1774
167.11,18.1701
167.21,18.1628
167.31,18.1555
167.41,18.1481
167.51,18.1408
167.61,18.1336
167.71,18.1263
167.81,18.119
167.91,18.1117
168.01,18.1045
168.11,18.0972
168.21,18.09
168.31,18.0827
168.41,18.0755
168.51,18.0683
168.61,18.0611
168.71,18.0539
168.81,18.0467
168.91,18.0395
169.01,18.0323
169.11,18.0252
169.21,18.018
169.31,18.0109
169.41,18.0037
169.51,17.9966
169.61,17.9895
169.71,17.9823
169.81,17.9752
169.91,17.9681
170.01,17.961
170.11,17.9539
170.21,17.9469
170.31,17.9398
170.41,17.9327
170.51,17.9257
170.61,17.9186
170.71,17.9116
170.81,17.9045
170.91,17.8975
171.01,17.8905
171.11,17.8835
171.21,17.8765
171.31,17.8695
171.41,17.8625
171.51,17.8555
171.61,17.8486
171.71,17.8416
171.81,17.8346
171.91,17.8277
172.01,17.8208
172.11,17.8138
172.21,17.8069
172.31,17.8
172.41,17.7931
172.51,17.7862
172.61,17.7793
172.71,17.7724
172.81,17.7655
172.91,17.7587
173.01,17.7518
173.11,17.7449
173.21,17.7381
173.31,17.7313
173.41,17.7244
173.51,17.7176
173.61,17.7108
173.71,17.704
173.81,17.6972
173.91,17.6904
174.01,17.6836
174.11,17.6768
174.21,17.67
174.31,17.6633
174.41,17.6565
174.51,17.6498
174.61,17.643
174.71,17.6363
174.81,17.6296
174.91,17.6229
175.01,17.6161
175.11,17.6094
175.21,17.6027
175.31,17.5961
175.41,17.5894
175.51,17.5827
175.61,17.576
175.71,17.5694
175.81,17.5627
175.91,17.5561
176.01,17.5494
176.11,17.5428
176.21,17.5362
176.31,17.5296
176.41,17.5229
176.51,17.5163
176.61,17.5097
176.71,17.5032
176.81,17.4966
176.91,17.49
177.01,17.4834
177.11,17.4769
177.21,17.4703
177.31,17.4638
177.41,17.4572
177.51,17.4507
177.61,17.4442
177.71,17.4377
177.81,17.4311
177.91,17.4246
178.01,17.4181
178.11,17.4117
178.21,17.4052
178.31,17.3987
178.41,17.3922
178.51,17.3858
178.61,17.3793
178.71,17.3729
178.81,17.3664
178.91,17.36
179.01,17.3536
179.11,17.3471
179.21,17.3407
179.31,17.3343
179.41,17.3279
179.51,17.3215
179.61,17.3152
179.71,17.3088
179.81,17.3024
179.91,17.296
180.01,17.2897
180.11,17.2833
180.21,17.277
180.31,17.2706
180.41,17.2643
180.51,17.258
180.61,17.2517
180.71,17.2454
180.81,17.2391
180.91,17.2328
181.01,17.2265
181.11,17.2202
181.21,17.2139
181.31,17.2076
181.41,17.2014
181.51,17.1951
181.61,17.1889
181.71,17.1826
181.81,17.1764
181.91,17.1701
182.01,17.1639
182.11,17.1577
182.21,17.1515
182.31,17.1453
182.41,17.1391
182.51,17.1329
182.61,17.1267
182.71,17.1205
182.81,17.1144
182.91,17.1082
183.01,17.102
183.11,17.0959
183.21,17.0897
183.31,17.0836
183.41,17.0775
183.51,17.0713
183.61,17.0652
183.71,17.0591
183.81,17.053
183.91,17.0469
184.01,17.0408
184.11,17.0347
184.21,17.0286
184.31,17.0225
184.41,17.0165
184.51,17.0104
184.61,17.0044
184.71,16.9983
184.81,16.9923
184.91,16.9862
185.01,16.9802
185.11,16.9742
185.21,16.9681
185.31,16.9621
185.41,16.9561
185.51,16.9501
185.61,16.9441
185.71,16.9381
185.81,16.9322
185.91,16.9262
186.01,16.9202
186.11,16.9143
186.21,16.9083
186.31,16.9023
186.41,16.8964
186.51,16.8905
186.61,16.8845
186.71,16.8786
186.81,16.8727
186.91,16.8668
187.01,16.8609
187.11,16.855
187.21,16.8491
187.31,16.8432
187.41,16.8373
187.51,16.8314
187.61,16.8255
187.71,16.8197
187.81,16.8138
187.91,16.808
188.01,16.8021
188.11,16.7963
188.21,16.7904
188.31,16.7846
188.41,16.7788
188.51,16.773
188.61,16.7672
188.71,16.7614
188.81,16.7556
188.91,16.7498
189.01,16.744
189.11,16.7382
189.21,16.7324
189.31,16.7266
189.41,16.7209
189.51,16.7151
189.61,16.7094
189.71,16.7036
189.81,16.6979
189.91,16.6921
190.01,16.6864
190.11,16.6807
190.21,16.675
190.31,16.6693
190.41,16.6636
190.51,16.6579
190.61,16.6522
190.71,16.6465
190.81,16.6408
190.91,16.6351
191.01,16.6294
191.11,16.6238
191.21,16.6181
191.31,16.6125
191.41,16.6068
191.51,16.6012
191.61,16.5955
191.71,16.5899
191.81,16.5843
191.91,16.5787
192.01,16.573
192.11,16.5674
192.21,16.5618
192.31,16.5562
192.41,16.5506
192.51,16.5451
192.61,16.5395
192.71,16.5339
192.81,16.5283
192.91,16.5228
193.01,16.5172
193.11,16.5117
193.21,16.5061
193.31,16.5006
193.41,16.495
193.51,16.4895
193.61,16.484
193.71,16.4785
193.81,16.4729
193.91,16.4674
194.01,16.4619
194.11,16.4564
194.21,16.4509
194.31,16.4455
194.41,16.44
194.51,16.4345
194.61,16.429
194.71,16.4236
194.81,16.4181
194.91,16.4127
195.01,16.4072
195.11,16.4018
195.21,16.3963
195.31,16.3909
195.41,16.3855
195.51,16.38
195.61,16.3746
195.71,16.3692
195.81,16.3638
195.91,16.3584
196.01,16.353
196.11,16.3476
196.21,16.3422
196.31,16.3369
196.41,16.3315
196.51,16.3261
196.61,16.3208
196.71,16.3154
196.81,16.31
196.91,16.3047
197.01,16.2994
197.11,16.294
197.21,16.2887
197.31,16.2834
197.41,16.278
197.51,16.2727
197.61,16.2674
197.71,16.2621
197.81,16.2568
197.91,16.2515
198.01,16.2462
198.11,16.2409
198.21,16.2357
198.31,16.2304
198.41,16.2251
198.51,16.2199
198.61,16.2146
198.71,16.2093
198.81,16.2041
198.91,16.1989
199.01,16.1936
199.11,16.1884
199.21,16.1832
199.31,16.1779
199.41,16.1727
199.51,16.1675
199.61,16.1623
199.71,16.1571
199.81,16.1519
199.91,16.1467
200.01,16.1415
200.11,16.1363
200.21,16.1311
200.31,16.126
200.41,16.1208
200.51,16.1156
200.61,16.1105
200.71,16.1053
200.81,16.1002
200.91,16.095
201.01,16.0899
201.11,16.0848
201.21,16.0796
201.31,16.0745
201.41,16.0694
201.51,16.0643
201.61,16.0592
201.71,16.0541
201.81,16.049
201.91,16.0439
202.01,16.0388
202.11,16.0337
202.21,16.0286
202.31,16.0236
202.41,16.0185
202.51,16.0134
202.61,16.0084
202.71,16.0033
202.81,15.9983
202.91,15.9932
203.01,15.9882
203.11,15.9832
203.21,15.9781
203.31,15.9731
203.41,15.9681
203.51,15.9631
203.61,15.958
203.71,15.953
203.81,15.948
203.91,15.943
204.01,15.9381
204.11,15.9331
204.21,15.9281
204.31,15.9231
204.41,15.9181
204.51,15.9132
204.61,15.9082
204.71,15.9032
204.81,15.8983
204.91,15.8933
205.01,15.8884
205.11,15.8834
205.21,15.8785
205.31,15.8736
205.41,15.8687
205.51,15.8637
205.61,15.8588
205.71,15.8539
205.81,15.849
205.91,15.8441
206.01,15.8392
206.11,15.8343
206.21,15.8294
206.31,15.8245
206.41,15.8197
206.51,15.8148
206.61,15.8099
206.71,15.805
206.81,15.8002
206.91,15.7953
207.01,15.7905
207.11,15.7856
207.21,15.7808
207.31,15.7759
207.41,15.7711
207.51,15.7663
207.61,15.7614
207.71,15.7566
207.81,15.7518
207.91,15.747
208.01,15.7422
208.11,15.7374
208.21,15.7326
208.31,15.7278
208.41,15.723
208.51,15.7182
208.61,15.7134
208.71,15.7087
208.81,15.7039
208.91,15.6991
209.01,15.6944
209.11,15.6896
209.21,15.6849
209.31,15.6801
209.41,15.6754
209.51,15.6706
209.61,15.6659
209.71,15.6612
209.81,15.6564
209.91,15.6517
210.01,15.647
210.11,15.6423
210.21,15.6376
210.31,15.6329
210.41,15.6282
210.51,15.6235
210.61,15.6188
210.71,15.6141
210.81,15.6094
210.91,15.6047
211.01,15.6
211.11,15.5954
211.21,15.5907
211.31,15.586
211.41,15.5814
211.51,15.5767
211.61,15.5721
211.71,15.5674
211.81,15.5628
211.91,15.5582
212.01,15.5535
212.11,15.5489
212.21,15.5443
212.31,15.5397
212.41,15.535
212.51,15.5304
212.61,15.5258
212.71,15.5212
212.81,15.5166
212.91,15.512
213.01,15.5074
213.11,15.5029
213.21,15.4983
213.31,15.4937
213.41,15.4891
213.51,15.4846
213.61,15.48
213.71,15.4754
213.81,15.4709
213.91,15.4663
214.01,15.4618
214.11,15.4572
214.21,15.4527
214.31,15.4482
214.41,15.4436
214.51,15.4391
214.61,15.4346
214.71,15.4301
214.81,15.4255
214.91,15.421
215.01,15.4165
215.11,15.412
215.21,15.4075
215.31,15.403
215.41,15.3985
215.51,15.394
215.61,15.3896
215.71,15.3851
215.81,15.3806
215.91,15.3761
216.01,15.3717
216.11,15.3672
216.21,15.3628
216.31,15.3583
216.41,15.3538
216.51,15.3494
216.61,15.345
216.71,15.3405
216.81,15.3361
216.91,15.3317
217.01,15.3272
217.11,15.3228
217.21,15.3184
217.31,15.314
217.41,15.3096
217.51,15.3052
217.61,15.3008
217.71,15.2964
217.81,15.292
217.91,15.2876
218.01,15.2832
218.11,15.2788
218.21,15.2744
218.31,15.27
218.41,15.2657
218.51,15.2613
218.61,15.2569
218.71,15.2526
218.81,15.2482
218.91,15.2439
219.01,15.2395
219.11,15.2352
219.21,15.2308
219.31,15.2265
219.41,15.2222
219.51,15.2179
219.61,15.2135
219.71,15.2092
219.81,15.2049
219.91,15.2006
220.01,15.1963
220.11,15.192
220.21,15.1877
220.31,15.1834
220.41,15.1791
220.51,15.1748
220.61,15.1705
220.71,15.1662
220.81,15.1619
220.91,15.1577
221.01,15.1534
221.11,15.1491
221.21,15.1448
221.31,15.1406
221.41,15.1363
221.51,15.1321
221.61,15.1278
221.71,15.1236
221.81,15.1193
221.91,15.1151
222.01,15.1109
222.11,15.1066
222.21,15.1024
222.31,15.0982
222.41,15.094
222.51,15.0898
222.61,15.0855
222.71,15.0813
222.81,15.0771
222.91,15.0729
223.01,15.0687
223.11,15.0645
223.21,15.0604
223.31,15.0562
223.41,15.052
223.51,15.0478
223.61,15.0436
223.71,15.0395
223.81,15.0353
223.91,15.0311
224.01,15.027
224.11,15.0228
224.21,15.0187
224.31,15.0145
224.41,15.0104
224.51,15.0062
224.61,15.0021
224.71,14.9979
224.81,14.9938
224.91,14.9897
225.01,14.9856
225.11,14.9814
225.21,14.9773
225.31,14.9732
225.41,14.9691
225.51,14.965
225.61,14.9609
225.71,14.9568
225.81,14.9527
225.91,14.9486
226.01,14.9445
226.11,14.9404
226.21,14.9364
226.31,14.9323
226.41,14.9282
226.51,14.9241
226.61,14.9201
226.71,14.916
226.81,14.9119
226.91,14.9079
227.01,14.9038
227.11,14.8998
227.21,14.8957
227.31,14.8917
227.41,14.8876
227.51,14.8836
227.61,14.8796
227.71,14.8755
227.81,14.8715
227.91,14.8675
228.01,14.8635
228.11,14.8595
228.21,14.8555
228.31,14.8514
228.41,14.8474
228.51,14.8434
228.61,14.8394
228.71,14.8354
228.81,14.8315
228.91,14.8275
229.01,14.8235
229.11,14.8195
229.21,14.8155
229.31,14.8115
229.41,14.8076
229.51,14.8036
229.61,14.7996
229.71,14.7957
229.81,14.7917
229.91,14.7878
230.01,14.7838
230.11,14.7799
230.21,14.7759
230.31,14.772
230.41,14.768
230.51,14.7641
230.61,14.7602
230.71,14.7563
230.81,14.7523
230.91,14.7484
231.01,14.7445
231.11,14.7406
231.21,14.7367
231.31,14.7328
231.41,14.7289
231.51,14.725
231.61,14.7211
231.71,14.7172
231.81,14.7133
231.91,14.7094
232.01,14.7055
232.11,14.7016
232.21,14.6977
232.31,14.6939
232.41,14.69
232.51,14.6861
232.61,14.6823
232.71,14.6784
232.81,14.6745
232.91,14.6707
233.01,14.6668
233.11,14.663
233.21,14.6591
233.31,14.6553
233.41,14.6515
233.51,14.6476
233.61,14.6438
233.71,14.64
233.81,14.6361
233.91,14.6323
234.01,14.6285
234.11,14.6247
234.21,14.6209
234.31,14.6171
234.41,14.6132
234.51,14.6094
234.61,14.6056
234.71,14.6018
234.81,14.598
234.91,14.5943
235.01,14.5905
235.11,14.5867
235.21,14.5829
235.31,14.5791
235.41,14.5753
235.51,14.5716
235.61,14.5678
235.71,14.564
235.81,14.5603
235.91,14.5565
236.01,14.5528
236.11,14.549
236.21,14.5453
236.31,14.5415
236.41,14.5378
236.51,14.534
236.61,14.5303
236.71,14.5266
236.81,14.5228
236.91,14.5191
237.01,14.5154
237.11,14.5116
237.21,14.5079
237.31,14.5042
237.41,14.5005
237.51,14.4968
237.61,14.4931
237.71,14.4894
237.81,14.4857
237.91,14.482
238.01,14.4783
238.11,14.4746
238.21,14.4709
238.31,14.4672
238.41,14.4635
238.51,14.4599
238.61,14.4562
238.71,14.4525
238.81,14.4488
238.91,14.4452
239.01,14.4415
239.11,14.4378
239.21,14.4342
239.31,14.4305
239.41,14.4269
239.51,14.4232
239.61,14.4196
239.71,14.4159
239.81,14.4123
239.91,14.4086
240.01,14.405
240.11,14.4014
240.21,14.3978
240.31,14.3941
240.41,14.3905
240.51,14.3869
240.61,14.3833
240.71,14.3797
240.81,14.376
240.91,14.3724
241.01,14.3688
241.11,14.3652
241.21,14.3616
241.31,14.358
241.41,14.3544
241.51,14.3508
241.61,14.3473
241.71,14.3437
241.81,14.3401
241.91,14.3365
242.01,14.3329
242.11,14.3294
242.21,14.3258
242.31,14.3222
242.41,14.3187
242.51,14.3151
242.61,14.3115
242.71,14.308
242.81,14.3044
242.91,14.3009
243.01,14.2973
243.11,14.2938
243.21,14.2902
243.31,14.2867
243.41,14.2832
243.51,14.2796
243.61,14.2761
243.71,14.2726
243.81,14.2691
243.91,14.2655
244.01,14.262
244.11,14.2585
244.21,14.255
244.31,14.2515
244.41,14.248
244.51,14.2445
244.61,14.241
244.71,14.2375
244.81,14.234
244.91,14.2305
245.01,14.227
245.11,14.2235
245.21,14.22
245.31,14.2165
245.41,14.213
245.51,14.2096
245.61,14.2061
245.71,14.2026
245.81,14.1992
245.91,14.1957
246.01,14.1922
246.11,14.1888
246.21,14.1853
246.31,14.1819
246.41,14.1784
246.51,14.175
246.61,14.1715
246.71,14.1681
246.81,14.1646
246.91,14.1612
247.01,14.1577
247.11,14.1543
247.21,14.1509
247.31,14.1475
247.41,14.144
247.51,14.1406
247.61,14.1372
247.71,14.1338
247.81,14.1304
247.91,14.1269
248.01,14.1235
248.11,14.1201
248.21,14.1167
248.31,14.1133
248.41,14.1099
248.51,14.1065
248.61,14.1031
248.71,14.0998
248.81,14.0964
248.91,14.093
249.01,14.0896
249.11,14.0862
249.21,14.0829
249.31,14.0795
249.41,14.0761
249.51,14.0727
249.61,14.0694
249.71,14.066
249.81,14.0626
249.91,14.0593
250.01,14.0559
250.11,14.0526
250.21,14.0492
250.31,14.0459
250.41,14.0425
250.51,14.0392
250.61,14.0359
250.71,14.0325
250.81,14.0292
250.91,14.0259
251.01,14.0225
251.11,14.0192
251.21,14.0159
251.31,14.0126
251.41,14.0092
251.51,14.0059
251.61,14.0026
251.71,13.9993
251.81,13.996
251.91,13.9927
252.01,13.9894
252.11,13.9861
252.21,13.9828
252.31,13.9795
252.41,13.9762
252.51,13.9729
252.61,13.9696
252.71,13.9663
252.81,13.9631
252.91,13.9598
253.01,13.9565
253.11,13.9532
253.21,13.95
253.31,13.9467
253.41,13.9434
253.51,13.9402
253.61,13.9369
253.71,13.9336
253.81,13.9304
253.91,13.9271
254.01,13.9239
254.11,13.9206
254.21,13.9174
254.31,13.9141
254.41,13.9109
254.51,13.9076
254.61,13.9044
254.71,13.9012
254.81,13.8979
254.91,13.8947
255.01,13.8915
255.11,13.8883
255.21,13.885
255.31,13.8818
255.41,13.8786
255.51,13.8754
255.61,13.8722
255.71,13.869
255.81,13.8658
255.91,13.8626
256.01,13.8594
256.11,13.8562
256.21,13.853
256.31,13.8498
256.41,13.8466
256.51,13.8434
256.61,13.8402
256.71,13.837
256.81,13.8338
256.91,13.8306
257.01,13.8275
257.11,13.8243
257.21,13.8211
257.31,13.818
257.41,13.8148
257.51,13.8116
257.61,13.8085
257.71,13.8053
257.81,13.8021
257.91,13.799
258.01,13.7958
258.11,13.7927
258.21,13.7895
258.31,13.7864
258.41,13.7832
258.51,13.7801
258.61,13.777
258.71,13.7738
258.81,13.7707
258.91,13.7676
259.01,13.7644
259.11,13.7613
259.21,13.7582
259.31,13.7551
259.41,13.7519
259.51,13.7488
259.61,13.7457
259.71,13.7426
259.81,13.7395
259.91,13.7364
260.01,13.7333
260.11,13.7302
260.21,13.7271
260.31,13.724
260.41,13.7209
260.51,13.7178
260.61,13.7147
260.71,13.7116
260.81,13.7085
260.91,13.7054
261.01,13.7023
261.11,13.6993
261.21,13.6962
261.31,13.6931
261.41,13.69
261.51,13.687
261.61,13.6839
261.71,13.6808
261.81,13.6778
261.91,13.6747
262.01,13.6716
262.11,13.6686
262.21,13.6655
262.31,13.6625
262.41,13.6594
262.51,13.6564
262.61,13.6533
262.71,13.6503
262.81,13.6472
262.91,13.6442
263.01,13.6412
263.11,13.6381
263.21,13.6351
263.31,13.6321
263.41,13.6291
263.51,13.626
263.61,13.623
263.71,13.62
263.81,13.617
263.91,13.6139
264.01,13.6109
264.11,13.6079
264.21,13.6049
264.31,13.6019
264.41,13.5989
264.51,13.5959
264.61,13.5929
264.71,13.5899
264.81,13.5869
264.91,13.5839
265.01,13.5809
265.11,13.5779
265.21,13.5749
265.31,13.572
265.41,13.569
265.51,13.566
265.61,13.563
265.71,13.56
265.81,13.5571
265.91,13.5541
266.01,13.5511
266.11,13.5482
266.21,13.5452
266.31,13.5422
266.41,13.5393
266.51,13.5363
266.61,13.5334
266.71,13.5304
266.81,13.5275
266.91,13.5245
267.01,13.5216
267.11,13.5186
267.21,13.5157
267.31,13.5127
267.41,13.5098
267.51,13.5069
267.61,13.5039
267.71,13.501
267.81,13.4981
267.91,13.4951
268.01,13.4922
268.11,13.4893
268.21,13.4864
268.31,13.4834
268.41,13.4805
268.51,13.4776
268.61,13.4747
268.71,13.4718
268.81,13.4689
268.91,13.466
269.01,13.4631
269.11,13.4602
269.21,13.4573
269.31,13.4544
269.41,13.4515
269.51,13.4486
269.61,13.4457
269.71,13.4428
269.81,13.4399
269.91,13.437
270.01,13.4341
270.11,13.4313
270.21,13.4284
270.31,13.4255
270.41,13.4226
270.51,13.4198
270.61,13.4169
270.71,13.414
270.81,13.4112
270.91,13.4083
271.01,13.4054
271.11,13.4026
271.21,13.3997
271.31,13.3969
271.41,13.394
271.51,13.3912
271.61,13.3883
271.71,13.3855
271.81,13.3826
271.91,13.3798
272.01,13.3769
272.11,13.3741
272.21,13.3713
272.31,13.3684
272.41,13.3656
272.51,13.3628
272.61,13.3599
272.71,13.3571
272.81,13.3543
272.91,13.3515
273.01,13.3486
273.11,13.3458
273.21,13.343
273.31,13.3402
273.41,13.3374
273.51,13.3346
273.61,13.3318
273.71,13.3289
273.81,13.3261
273.91,13.3233
274.01,13.3205
274.11,13.3177
274.21,13.3149
274.31,13.3122
274.41,13.3094
274.51,13.3066
274.61,13.3038
274.71,13.301
274.81,13.2982
274.91,13.2954
275.01,13.2927
275.11,13.2899
275.21,13.2871
275.31,13.2843
275.41,13.2816
275.51,13.2788
275.61,13.276
275.71,13.2732
275.81,13.2705
275.91,13.2677
276.01,13.265
276.11,13.2622
276.21,13.2594
276.31,13.2567
276.41,13.2539
276.51,13.2512
276.61,13.2484
276.71,13.2457
276.81,13.243
276.91,13.2402
277.01,13.2375
277.11,13.2347
277.21,13.232
277.31,13.2293
277.41,13.2265
277.51,13.2238
277.61,13.2211
277.71,13.2183
277.81,13.2156
277.91,13.2129
278.01,13.2102
278.11,13.2075
278.21,13.2047
278.31,13.202
278.41,13.1993
278.51,13.1966
278.61,13.1939
278.71,13.1912
278.81,13.1885
278.91,13.1858
279.01,13.1831
279.11,13.1804
279.21,13.1777
279.31,13.175
279.41,13.1723
279.51,13.1696
279.61,13.1669
279.71,13.1642
279.81,13.1615
279.91,13.1588
280.01,13.1562
280.11,13.1535
280.21,13.1508
280.31,13.1481
280.41,13.1454
280.51,13.1428
280.61,13.1401
280.71,13.1374
280.81,13.1348
280.91,13.1321
281.01,13.1294
281.11,13.1268
281.21,13.1241
281.31,13.1215
281.41,13.1188
281.51,13.1161
281.61,13.1135
281.71,13.1108
281.81,13.1082
281.91,13.1055
282.01,13.1029
282.11,13.1003
282.21,13.0976
282.31,13.095
282.41,13.0923
282.51,13.0897
282.61,13.0871
282.71,13.0844
282.81,13.0818
282.91,13.0792
283.01,13.0766
283.11,13.0739
283.21,13.0713
283.31,13.0687
283.41,13.0661
283.51,13.0635
283.61,13.0608
283.71,13.0582
283.81,13.0556
283.91,13.053
284.01,13.0504
284.11,13.0478
284.21,13.0452
284.31,13.0426
284.41,13.04
284.51,13.0374
284.61,13.0348
284.71,13.0322
284.81,13.0296
284.91,13.027
285.01,13.0244
285.11,13.0218
285.21,13.0192
285.31,13.0167
285.41,13.0141
285.51,13.0115
285.61,13.0089
285.71,13.0063
285.81,13.0038
285.91,13.0012
286.01,12.9986
286.11,12.996
286.21,12.9935
286.31,12.9909
286.41,12.9883
286.51,12.9858
286.61,12.9832
286.71,12.9807
286.81,12.9781
286.91,12.9755
287.01,12.973
287.11,12.9704
287.21,12.9679
287.31,12.9653
287.41,12.9628
287.51,12.9602
287.61,12.9577
287.71,12.9552
287.81,12.9526
287.91,12.9501
288.01,12.9475
288.11,12.945
288.21,12.9425
288.31,12.9399
288.41,12.9374
288.51,12.9349
288.61,12.9324
288.71,12.9298
288.81,12.9273
288.91,12.9248
289.01,12.9223
289.11,12.9198
289.21,12.9172
289.31,12.9147
289.41,12.9122
289.51,12.9097
289.61,12.9072
289.71,12.9047
289.81,12.9022
289.91,12.8997
290.01,12.8972
290.11,12.8947
290.21,12.8922
290.31,12.8897
290.41,12.8872
290.51,12.8847
290.61,12.8822
290.71,12.8797
290.81,12.8772
290.91,12.8747
291.01,12.8723
291.11,12.8698
291.21,12.8673
291.31,12.8648
291.41,12.8623
291.51,12.8599
291.61,12.8574
291.71,12.8549
291.81,12.8524
291.91,12.85
292.01,12.8475
292.11,12.845
292.21,12.8426
292.31,12.8401
292.41,12.8376
292.51,12.8352
292.61,12.8327
292.71,12.8303
292.81,12.8278
292.91,12.8254
293.01,12.8229
293.11,12.8205
293.21,12.818
293.31,12.8156
293.41,12.8131
293.51,12.8107
293.61,12.8082
293.71,12.8058
293.81,12.8034
293.91,12.8009
294.01,12.7985
294.11,12.7961
294.21,12.7936
294.31,12.7912
294.41,12.7888
294.51,12.7863
294.61,12.7839
294.71,12.7815
294.81,12.7791
294.91,12.7767
295.01,12.7742
295.11,12.7718
295.21,12.7694
295.31,12.767
295.41,12.7646
295.51,12.7622
295.61,12.7598
295.71,12.7574
295.81,12.755
295.91,12.7526
296.01,12.7501
296.11,12.7477
296.21,12.7454
296.31,12.743
296.41,12.7406
296.51,12.7382
296.61,12.7358
296.71,12.7334
296.81,12.731
296.91,12.7286
297.01,12.7262
297.11,12.7238
297.21,12.7215
297.31,12.7191
297.41,12.7167
297.51,12.7143
297.61,12.7119
297.71,12.7096
297.81,12.7072
297.91,12.7048
298.01,12.7025
298.11,12.7001
298.21,12.6977
298.31,12.6954
298.41,12.693
298.51,12.6906
298.61,12.6883
298.71,12.6859
298.81,12.6835
298.91,12.6812
299.01,12.6788
299.11,12.6765
299.21,12.6741
299.31,12.6718
299.41,12.6694
299.51,12.6671
299.61,12.6647
299.71,12.6624
299.81,12.6601
299.91,12.6577
300.01,12.6554
300.11,12.6531
300.21,12.6507
300.31,12.6484
300.41,12.646
300.51,12.6437
300.61,12.6414
300.71,12.6391
300.81,12.6367
300.91,12.6344
301.01,12.6321
301.11,12.6298
301.21,12.6274
301.31,12.6251
301.41,12.6228
301.51,12.6205
301.61,12.6182
301.71,12.6159
301.81,12.6136
301.91,12.6113
302.01,12.6089
302.11,12.6066
302.21,12.6043
302.31,12.602
302.41,12.5997
302.51,12.5974
302.61,12.5951
302.71,12.5928
302.81,12.5905
302.91,12.5882
303.01,12.586
303.11,12.5837
303.21,12.5814
303.31,12.5791
303.41,12.5768
303.51,12.5745
303.61,12.5722
303.71,12.57
303.81,12.5677
303.91,12.5654
304.01,12.5631
304.11,12.5608
304.21,12.5586
304.31,12.5563
304.41,12.554
304.51,12.5518
304.61,12.5495
304.71,12.5472
304.81,12.545
304.91,12.5427
305.01,12.5404
305.11,12.5382
305.21,12.5359
305.31,12.5336
305.41,12.5314
305.51,12.5291
305.61,12.5269
305.71,12.5246
305.81,12.5224
305.91,12.5201
306.01,12.5179
306.11,12.5156
306.21,12.5134
306.31,12.5112
306.41,12.5089
306.51,12.5067
306.61,12.5044
306.71,12.5022
306.81,12.5
306.91,12.4977
307.01,12.4955
307.11,12.4933
307.21,12.491
307.31,12.4888
307.41,12.4866
307.51,12.4843
307.61,12.4821
307.71,12.4799
307.81,12.4777
307.91,12.4755
308.01,12.4732
308.11,12.471
308.21,12.4688
308.31,12.4666
308.41,12.4644
308.51,12.4622
308.61,12.46
308.71,12.4578
308.81,12.4555
308.91,12.4533
309.01,12.4511
309.11,12.4489
309.21,12.4467
309.31,12.4445
309.41,12.4423
309.51,12.4401
309.61,12.4379
309.71,12.4357
309.81,12.4336
309.91,12.4314
310.01,12.4292
310.11,12.427
310.21,12.4248
310.31,12.4226
310.41,12.4204
310.51,12.4182
310.61,12.4161
310.71,12.4139
310.81,12.4117
310.91,12.4095
311.01,12.4074
311.11,12.4052
311.21,12.403
311.31,12.4008
