energy_MeV_per_u,water_macroscopic_cross_section_per_mm
164.74,0.000594707
164.75,0.000594669
164.76,0.000594631
164.77,0.000594594
164.78,0.000594556
164.79,0.000594518
164.8,0.00059448
164.81,0.000594443
164.82,0.000594405
164.83,0.000594367
164.84,0.000594329
164.85,0.000594292
164.86,0.000594254
164.87,0.000594216
164.88,0.000594178
164.89,0.000594141
164.9,0.000594103
164.91,0.000594065
164.92,0.000594027
164.93,0.00059399
164.94,0.000593952
164.95,0.000593914
164.96,0.000593876
164.97,0.000593839
164.98,0.000593801
164.99,0.000593763
165,0.000593725
165.01,0.000593688
165.02,0.00059365
165.03,0.000593612
165.04,0.000593574
165.05,0.000593537
165.06,0.000593499
165.07,0.000593461
165.08,0.000593423
165.09,0.000593386
165.1,0.000593348
165.11,0.00059331
165.12,0.000593272
165.13,0.000593235
165.14,0.000593197
165.15,0.000593159
165.16,0.000593121
165.17,0.000593084
165.18,0.000593046
165.19,0.000593008
165.2,0.000592971
165.21,0.000592933
165.22,0.000592895
165.23,0.000592857
165.24,0.00059282
165.25,0.000592782
165.26,0.000592744
165.27,0.000592706
165.28,0.000592669
165.29,0.000592631
165.3,0.000592593
165.31,0.000592555
165.32,0.000592518
165.33,0.00059248
165.34,0.000592442
165.35,0.000592404
165.36,0.000592367
165.37,0.000592329
165.38,0.000592291
165.39,0.000592254
165.4,0.000592216
165.41,0.000592178
165.42,0.00059214
165.43,0.000592103
165.44,0.000592065
165.45,0.000592027
165.46,0.000591989
165.47,0.000591952
165.48,0.000591914
165.49,0.000591876
165.5,0.000591839
165.51,0.000591801
165.52,0.000591763
165.53,0.000591725
165.54,0.000591688
165.55,0.00059165
165.56,0.000591612
165.57,0.000591574
165.58,0.000591537
165.59,0.000591499
165.6,0.000591461
165.61,0.000591424
165.62,0.000591386
165.63,0.000591348
165.64,0.00059131
165.65,0.000591273
165.66,0.000591235
165.67,0.000591197
165.68,0.00059116
165.69,0.000591122
165.7,0.000591084
165.71,0.000591046
165.72,0.000591009
165.73,0.000590971
165.74,0.000590933
165.75,0.000590895
165.76,0.000590858
165.77,0.00059082
165.78,0.000590782
165.79,0.000590745
165.8,0.000590707
165.81,0.000590669
165.82,0.000590631
165.83,0.000590594
165.84,0.000590556
165.85,0.000590518
165.86,0.000590481
165.87,0.000590443
165.88,0.000590405
165.89,0.000590367
165.9,0.00059033
165.91,0.000590292
165.92,0.000590254
165.93,0.000590217
165.94,0.000590179
165.95,0.000590141
165.96,0.000590104
165.97,0.000590066
165.98,0.000590028
165.99,0.00058999
166,0.000589953
166.01,0.000589915
166.02,0.000589877
166.03,0.00058984
166.04,0.000589802
166.05,0.000589764
166.06,0.000589726
166.07,0.000589689
166.08,0.000589651
166.09,0.000589613
166.1,0.000589576
166.11,0.000589538
166.12,0.0005895
166.13,0.000589463
166.14,0.000589425
166.15,0.000589387
166.16,0.000589349
166.17,0.000589312
166.18,0.000589274
166.19,0.000589236
166.2,0.000589199
166.21,0.000589161
166.22,0.000589123
166.23,0.000589086
166.24,0.000589048
166.25,0.00058901
166.26,0.000588972
166.27,0.000588935
166.28,0.000588897
166.29,0.000588859
166.3,0.000588822
166.31,0.000588784
166.32,0.000588746
166.33,0.000588709
166.34,0.000588671
166.35,0.000588633
166.36,0.000588595
166.37,0.000588558
166.38,0.00058852
166.39,0.000588482
166.4,0.000588445
166.41,0.000588407
166.42,0.000588369
166.43,0.000588332
166.44,0.000588294
166.45,0.000588256
166.46,0.000588219
166.47,0.000588181
166.48,0.000588143
166.49,0.000588105
166.5,0.000588068
166.51,0.00058803
166.52,0.000587992
166.53,0.000587955
166.54,0.000587917
166.55,0.000587879
166.56,0.000587842
166.57,0.000587804
166.58,0.000587766
166.59,0.000587729
166.6,0.000587691
166.61,0.000587653
166.62,0.000587616
166.63,0.000587578
166.64,0.00058754
166.65,0.000587503
166.66,0.000587465
166.67,0.000587427
166.68,0.000587389
166.69,0.000587352
166.7,0.000587314
166.71,0.000587276
166.72,0.000587239
166.73,0.000587201
166.74,0.000587163
166.75,0.000587126
166.76,0.000587088
166.77,0.00058705
166.78,0.000587013
166.79,0.000586975
166.8,0.000586937
166.81,0.0005869
166.82,0.000586862
166.83,0.000586824
166.84,0.000586787
166.85,0.000586749
166.86,0.000586711
166.87,0.000586674
166.88,0.000586636
166.89,0.000586598
166.9,0.000586561
166.91,0.000586523
166.92,0.000586485
166.93,0.000586448
166.94,0.00058641
166.95,0.000586372
166.96,0.000586335
166.97,0.000586297
166.98,0.000586259
166.99,0.000586222
167,0.000586184
167.01,0.000586146
167.02,0.000586109
167.03,0.000586071
167.04,0.000586033
167.05,0.000585996
167.06,0.000585958
167.07,0.00058592
167.08,0.000585883
167.09,0.000585845
167.1,0.000585807
167.11,0.00058577
167.12,0.000585732
167.13,0.000585694
167.14,0.000585657
167.15,0.000585619
167.16,0.000585581
167.17,0.000585544
167.18,0.000585506
167.19,0.000585468
167.2,0.000585431
167.21,0.000585393
167.22,0.000585355
167.23,0.000585318
167.24,0.00058528
167.25,0.000585242
167.26,0.000585205
167.27,0.000585167
167.28,0.000585129
167.29,0.000585092
167.3,0.000585054
167.31,0.000585016
167.32,0.000584979
167.33,0.000584941
167.34,0.000584903
167.35,0.000584866
167.36,0.000584828
167.37,0.00058479
167.38,0.000584753
167.39,0.000584715
167.4,0.000584677
167.41,0.00058464
167.42,0.000584602
167.43,0.000584564
167.44,0.000584527
167.45,0.000584489
167.46,0.000584451
167.47,0.000584414
167.48,0.000584376
167.49,0.000584339
167.5,0.000584301
167.51,0.000584263
167.52,0.000584226
167.53,0.000584188
167.54,0.00058415
167.55,0.000584113
167.56,0.000584075
167.57,0.000584037
167.58,0.000584
167.59,0.000583962
167.6,0.000583924
167.61,0.000583887
167.62,0.000583849
167.63,0.000583811
167.64,0.000583774
167.65,0.000583736
167.66,0.000583699
167.67,0.000583661
167.68,0.000583623
167.69,0.000583586
167.7,0.000583548
167.71,0.00058351
167.72,0.000583473
167.73,0.000583435
167.74,0.000583397
167.75,0.00058336
167.76,0.000583322
167.77,0.000583284
167.78,0.000583247
167.79,0.000583209
167.8,0.000583172
167.81,0.000583134
167.82,0.000583096
167.83,0.000583059
167.84,0.000583021
167.85,0.000582983
167.86,0.000582946
167.87,0.000582908
167.88,0.00058287
167.89,0.000582833
167.9,0.000582795
167.91,0.000582758
167.92,0.00058272
167.93,0.000582682
167.94,0.000582645
167.95,0.000582607
167.96,0.000582569
167.97,0.000582532
167.98,0.000582494
167.99,0.000582456
168,0.000582419
168.01,0.000582381
168.02,0.000582344
168.03,0.000582306
168.04,0.000582268
168.05,0.000582231
168.06,0.000582193
168.07,0.000582155
168.08,0.000582118
168.09,0.00058208
168.1,0.000582043
168.11,0.000582005
168.12,0.000581967
168.13,0.00058193
168.14,0.000581892
168.15,0.000581854
168.16,0.000581817
168.17,0.000581779
168.18,0.000581741
168.19,0.000581704
168.2,0.000581666
168.21,0.000581629
168.22,0.000581591
168.23,0.000581553
168.24,0.000581516
168.25,0.000581478
168.26,0.00058144
168.27,0.000581403
168.28,0.000581365
168.29,0.000581328
168.3,0.00058129
168.31,0.000581252
168.32,0.000581215
168.33,0.000581177
168.34,0.00058114
168.35,0.000581102
168.36,0.000581064
168.37,0.000581027
168.38,0.000580989
168.39,0.000580951
168.4,0.000580914
168.41,0.000580876
168.42,0.000580839
168.43,0.000580801
168.44,0.000580763
168.45,0.000580726
168.46,0.000580688
168.47,0.00058065
168.48,0.000580613
168.49,0.000580575
168.5,0.000580538
168.51,0.0005805
168.52,0.000580462
168.53,0.000580425
168.54,0.000580387
168.55,0.00058035
168.56,0.000580312
168.57,0.000580274
168.58,0.000580237
168.59,0.000580199
168.6,0.000580162
168.61,0.000580124
168.62,0.000580086
168.63,0.000580049
168.64,0.000580011
168.65,0.000579973
168.66,0.000579936
168.67,0.000579898
168.68,0.000579861
168.69,0.000579823
168.7,0.000579785
168.71,0.000579748
168.72,0.00057971
168.73,0.000579673
168.74,0.000579635
168.75,0.000579597
168.76,0.00057956
168.77,0.000579522
168.78,0.000579485
168.79,0.000579447
168.8,0.000579409
168.81,0.000579372
168.82,0.000579334
168.83,0.000579297
168.84,0.000579259
168.85,0.000579221
168.86,0.000579184
168.87,0.000579146
168.88,0.000579109
168.89,0.000579071
168.9,0.000579033
168.91,0.000578996
168.92,0.000578958
168.93,0.000578921
168.94,0.000578883
168.95,0.000578845
168.96,0.000578808
168.97,0.00057877
168.98,0.000578733
168.99,0.000578695
169,0.000578657
169.01,0.00057862
169.02,0.000578582
169.03,0.000578545
169.04,0.000578507
169.05,0.000578469
169.06,0.000578432
169.07,0.000578394
169.08,0.000578357
169.09,0.000578319
169.1,0.000578281
169.11,0.000578244
169.12,0.000578206
169.13,0.000578169
169.14,0.000578131
169.15,0.000578093
169.16,0.000578056
169.17,0.000578018
169.18,0.000577981
169.19,0.000577943
169.2,0.000577906
169.21,0.000577868
169.22,0.00057783
169.23,0.000577793
169.24,0.000577755
169.25,0.000577718
169.26,0.00057768
169.27,0.000577642
169.28,0.000577605
169.29,0.000577567
169.3,0.00057753
169.31,0.000577492
169.32,0.000577454
169.33,0.000577417
169.34,0.000577379
169.35,0.000577342
169.36,0.000577304
169.37,0.000577267
169.38,0.000577229
169.39,0.000577191
169.4,0.000577154
169.41,0.000577116
169.42,0.000577079
169.43,0.000577041
169.44,0.000577003
169.45,0.000576966
169.46,0.000576928
169.47,0.000576891
169.48,0.000576853
169.49,0.000576816
169.5,0.000576778
169.51,0.00057674
169.52,0.000576703
169.53,0.000576665
169.54,0.000576628
169.55,0.00057659
169.56,0.000576553
169.57,0.000576515
169.58,0.000576477
169.59,0.00057644
169.6,0.000576402
169.61,0.000576365
169.62,0.000576327
169.63,0.00057629
169.64,0.000576252
169.65,0.000576214
169.66,0.000576177
169.67,0.000576139
169.68,0.000576102
169.69,0.000576064
169.7,0.000576026
169.71,0.000575989
169.72,0.000575951
169.73,0.000575914
169.74,0.000575876
169.75,0.000575839
169.76,0.000575801
169.77,0.000575764
169.78,0.000575726
169.79,0.000575688
169.8,0.000575651
169.81,0.000575613
169.82,0.000575576
169.83,0.000575538
169.84,0.000575501
169.85,0.000575463
169.86,0.000575425
169.87,0.000575388
169.88,0.00057535
169.89,0.000575313
169.9,0.000575275
169.91,0.000575238
169.92,0.0005752
169.93,0.000575162
169.94,0.000575125
169.95,0.000575087
169.96,0.00057505
169.97,0.000575012
169.98,0.000574975
169.99,0.000574937
170,0.000574899
170.01,0.000574862
170.02,0.000574824
170.03,0.000574787
170.04,0.000574749
170.05,0.000574712
170.06,0.000574674
170.07,0.000574637
170.08,0.000574599
170.09,0.000574561
170.1,0.000574524
170.11,0.000574486
170.12,0.000574449
170.13,0.000574411
170.14,0.000574374
170.15,0.000574336
170.16,0.000574299
170.17,0.000574261
170.18,0.000574223
170.19,0.000574186
170.2,0.000574148
170.21,0.000574111
170.22,0.000574073
170.23,0.000574036
170.24,0.000573998
170.25,0.000573961
170.26,0.000573923
170.27,0.000573885
170.28,0.000573848
170.29,0.00057381
170.3,0.000573773
170.31,0.000573735
170.32,0.000573698
170.33,0.00057366
170.34,0.000573623
170.35,0.000573585
170.36,0.000573547
170.37,0.00057351
170.38,0.000573472
170.39,0.000573435
170.4,0.000573397
170.41,0.00057336
170.42,0.000573322
170.43,0.000573285
170.44,0.000573247
170.45,0.00057321
170.46,0.000573172
170.47,0.000573134
170.48,0.000573097
170.49,0.000573059
170.5,0.000573022
170.51,0.000572984
170.52,0.000572947
170.53,0.000572909
170.54,0.000572872
170.55,0.000572834
170.56,0.000572797
170.57,0.000572759
170.58,0.000572721
170.59,0.000572684
170.6,0.000572646
170.61,0.000572609
170.62,0.000572571
170.63,0.000572534
170.64,0.000572496
170.65,0.000572459
170.66,0.000572421
170.67,0.000572384
170.68,0.000572346
170.69,0.000572309
170.7,0.000572271
170.71,0.000572233
170.72,0.000572196
170.73,0.000572158
170.74,0.000572121
170.75,0.000572083
170.76,0.000572046
170.77,0.000572008
170.78,0.000571971
170.79,0.000571933
170.8,0.000571896
170.81,0.000571858
170.82,0.000571821
170.83,0.000571783
170.84,0.000571745
170.85,0.000571708
170.86,0.00057167
170.87,0.000571633
170.88,0.000571595
170.89,0.000571558
170.9,0.00057152
170.91,0.000571483
170.92,0.000571445
170.93,0.000571408
170.94,0.00057137
170.95,0.000571333
170.96,0.000571295
170.97,0.000571258
170.98,0.00057122
170.99,0.000571183
171,0.000571145
171.01,0.000571107
171.02,0.00057107
171.03,0.000571032
171.04,0.000570995
171.05,0.000570957
171.06,0.00057092
171.07,0.000570882
171.08,0.000570845
171.09,0.000570807
171.1,0.00057077
171.11,0.000570732
171.12,0.000570695
171.13,0.000570657
171.14,0.00057062
171.15,0.000570582
171.16,0.000570545
171.17,0.000570507
171.18,0.00057047
171.19,0.000570432
171.2,0.000570394
171.21,0.000570357
171.22,0.000570319
171.23,0.000570282
171.24,0.000570244
171.25,0.000570207
171.26,0.000570169
171.27,0.000570132
171.28,0.000570094
171.29,0.000570057
171.3,0.000570019
171.31,0.000569982
171.32,0.000569944
171.33,0.000569907
171.34,0.000569869
171.35,0.000569832
171.36,0.000569794
171.37,0.000569757
171.38,0.000569719
171.39,0.000569682
171.4,0.000569644
171.41,0.000569607
171.42,0.000569569
171.43,0.000569532
171.44,0.000569494
171.45,0.000569457
171.46,0.000569419
171.47,0.000569381
171.48,0.000569344
171.49,0.000569306
171.5,0.000569269
171.51,0.000569231
171.52,0.000569194
171.53,0.000569156
171.54,0.000569119
171.55,0.000569081
171.56,0.000569044
171.57,0.000569006
171.58,0.000568969
171.59,0.000568931
171.6,0.000568894
171.61,0.000568856
171.62,0.000568819
171.63,0.000568781
171.64,0.000568744
171.65,0.000568706
171.66,0.000568669
171.67,0.000568631
171.68,0.000568594
171.69,0.000568556
171.7,0.000568519
171.71,0.000568481
171.72,0.000568444
171.73,0.000568406
171.74,0.000568369
171.75,0.000568331
171.76,0.000568294
171.77,0.000568256
171.78,0.000568219
171.79,0.000568181
171.8,0.000568144
171.81,0.000568106
171.82,0.000568069
171.83,0.000568031
171.84,0.000567994
171.85,0.000567956
171.86,0.000567919
171.87,0.000567881
171.88,0.000567844
171.89,0.000567806
171.9,0.000567769
171.91,0.000567731
171.92,0.000567694
171.93,0.000567656
171.94,0.000567619
171.95,0.000567581
171.96,0.000567544
171.97,0.000567506
171.98,0.000567469
171.99,0.000567431
172,0.000567394
172.01,0.000567356
172.02,0.000567319
172.03,0.000567281
172.04,0.000567244
172.05,0.000567206
172.06,0.000567169
172.07,0.000567131
172.08,0.000567094
172.09,0.000567056
172.1,0.000567019
172.11,0.000566981
172.12,0.000566944
172.13,0.000566906
172.14,0.000566869
172.15,0.000566831
172.16,0.000566794
172.17,0.000566756
172.18,0.000566719
172.19,0.000566681
172.2,0.000566644
172.21,0.000566606
172.22,0.000566569
172.23,0.000566531
172.24,0.000566494
172.25,0.000566456
172.26,0.000566419
172.27,0.000566381
172.28,0.000566344
172.29,0.000566306
172.3,0.000566269
172.31,0.000566231
172.32,0.000566194
172.33,0.000566157
172.34,0.000566119
172.35,0.000566082
172.36,0.000566044
172.37,0.000566007
172.38,0.000565969
172.39,0.000565932
172.4,0.000565894
172.41,0.000565857
172.42,0.000565819
172.43,0.000565782
172.44,0.000565744
172.45,0.000565707
172.46,0.000565669
172.47,0.000565632
172.48,0.000565594
172.49,0.000565557
172.5,0.000565519
172.51,0.000565482
172.52,0.000565444
172.53,0.000565407
172.54,0.000565369
172.55,0.000565332
172.56,0.000565294
172.57,0.000565257
172.58,0.000565219
172.59,0.000565182
172.6,0.000565145
172.61,0.000565107
172.62,0.00056507
172.63,0.000565032
172.64,0.000564995
172.65,0.000564957
172.66,0.00056492
172.67,0.000564882
172.68,0.000564845
172.69,0.000564807
172.7,0.00056477
172.71,0.000564732
172.72,0.000564695
172.73,0.000564657
172.74,0.00056462
172.75,0.000564582
172.76,0.000564545
172.77,0.000564507
172.78,0.00056447
172.79,0.000564432
172.8,0.000564395
172.81,0.000564358
172.82,0.00056432
172.83,0.000564283
172.84,0.000564245
172.85,0.000564208
172.86,0.00056417
172.87,0.000564133
172.88,0.000564095
172.89,0.000564058
172.9,0.00056402
172.91,0.000563983
172.92,0.000563945
172.93,0.000563908
172.94,0.00056387
172.95,0.000563833
172.96,0.000563796
172.97,0.000563758
172.98,0.000563721
172.99,0.000563683
173,0.000563646
173.01,0.000563608
173.02,0.000563571
173.03,0.000563533
173.04,0.000563496
173.05,0.000563458
173.06,0.000563421
173.07,0.000563383
173.08,0.000563346
173.09,0.000563308
173.1,0.000563271
173.11,0.000563234
173.12,0.000563196
173.13,0.000563159
173.14,0.000563121
173.15,0.000563084
173.16,0.000563046
173.17,0.000563009
173.18,0.000562971
173.19,0.000562934
173.2,0.000562896
173.21,0.000562859
173.22,0.000562821
173.23,0.000562784
173.24,0.000562747
173.25,0.000562709
173.26,0.000562672
173.27,0.000562634
173.28,0.000562597
173.29,0.000562559
173.3,0.000562522
173.31,0.000562484
173.32,0.000562447
173.33,0.000562409
173.34,0.000562372
173.35,0.000562335
173.36,0.000562297
173.37,0.00056226
173.38,0.000562222
173.39,0.000562185
173.4,0.000562147
173.41,0.00056211
173.42,0.000562072
173.43,0.000562035
173.44,0.000561997
173.45,0.00056196
173.46,0.000561923
173.47,0.000561885
173.48,0.000561848
173.49,0.00056181
173.5,0.000561773
173.51,0.000561735
173.52,0.000561698
173.53,0.00056166
173.54,0.000561623
173.55,0.000561585
173.56,0.000561548
173.57,0.000561511
173.58,0.000561473
173.59,0.000561436
173.6,0.000561398
173.61,0.000561361
173.62,0.000561323
173.63,0.000561286
173.64,0.000561248
173.65,0.000561211
173.66,0.000561174
173.67,0.000561136
173.68,0.000561099
173.69,0.000561061
173.7,0.000561024
173.71,0.000560986
173.72,0.000560949
173.73,0.000560911
173.74,0.000560874
173.75,0.000560837
173.76,0.000560799
173.77,0.000560762
173.78,0.000560724
173.79,0.000560687
173.8,0.000560649
173.81,0.000560612
173.82,0.000560574
173.83,0.000560537
173.84,0.0005605
173.85,0.000560462
173.86,0.000560425
173.87,0.000560387
173.88,0.00056035
173.89,0.000560312
173.9,0.000560275
173.91,0.000560238
173.92,0.0005602
173.93,0.000560163
173.94,0.000560125
173.95,0.000560088
173.96,0.00056005
173.97,0.000560013
173.98,0.000559975
173.99,0.000559938
174,0.000559901
174.01,0.000559863
174.02,0.000559826
174.03,0.000559788
174.04,0.000559751
174.05,0.000559713
174.06,0.000559676
174.07,0.000559639
174.08,0.000559601
174.09,0.000559564
174.1,0.000559526
174.11,0.000559489
174.12,0.000559451
174.13,0.000559414
174.14,0.000559377
174.15,0.000559339
174.16,0.000559302
174.17,0.000559264
174.18,0.000559227
174.19,0.000559189
174.2,0.000559152
174.21,0.000559115
174.22,0.000559077
174.23,0.00055904
174.24,0.000559002
174.25,0.000558965
174.26,0.000558927
174.27,0.00055889
174.28,0.000558853
174.29,0.000558815
174.3,0.000558778
174.31,0.00055874
174.32,0.000558703
174.33,0.000558665
174.34,0.000558628
174.35,0.000558591
174.36,0.000558553
174.37,0.000558516
174.38,0.000558478
174.39,0.000558441
174.4,0.000558403
174.41,0.000558366
174.42,0.000558329
174.43,0.000558291
174.44,0.000558254
174.45,0.000558216
174.46,0.000558179
174.47,0.000558141
174.48,0.000558104
174.49,0.000558067
174.5,0.000558029
174.51,0.000557992
174.52,0.000557954
174.53,0.000557917
174.54,0.000557879
174.55,0.000557842
174.56,0.000557805
174.57,0.000557767
174.58,0.00055773
174.59,0.000557692
174.6,0.000557655
174.61,0.000557618
174.62,0.00055758
174.63,0.000557543
174.64,0.000557505
174.65,0.000557468
174.66,0.00055743
174.67,0.000557393
174.68,0.000557356
174.69,0.000557318
174.7,0.000557281
174.71,0.000557243
174.72,0.000557206
