energy_MeVu,total_kinetic_energy_MeV,electronic_stopping_power_MeV_per_mm,total_stopping_power_MeV_per_mm,csda_range_mm
182.41,2188.92,29.5162,29.5162,0
182.51,2190.12,29.5056,29.5056,0
182.61,2191.32,29.495,29.495,0
182.71,2192.52,29.4844,29.4844,0
182.81,2193.72,29.4738,29.4738,0
182.91,2194.92,29.4633,29.4633,0
183.01,2196.12,29.4527,29.4527,0
183.11,2197.32,29.4422,29.4422,0
183.21,2198.52,29.4317,29.4317,0
183.31,2199.72,29.4211,29.4211,0
183.41,2200.92,29.4106,29.4106,0
183.51,2202.12,29.4001,29.4001,0
183.61,2203.32,29.3897,29.3897,0
183.71,2204.52,29.3792,29.3792,0
183.81,2205.72,29.3687,29.3687,0
183.91,2206.92,29.3583,29.3583,0
184.01,2208.12,29.3478,29.3478,0
184.11,2209.32,29.3374,29.3374,0
184.21,2210.52,29.327,29.327,0
184.31,2211.72,29.3166,29.3166,0
184.41,2212.92,29.3062,29.3062,0
184.51,2214.12,29.2958,29.2958,0
184.61,2215.32,29.2854,29.2854,0
184.71,2216.52,29.2751,29.2751,0
184.81,2217.72,29.2647,29.2647,0
184.91,2218.92,29.2544,29.2544,0
185.01,2220.12,29.244,29.244,0
185.11,2221.32,29.2337,29.2337,0
185.21,2222.52,29.2234,29.2234,0
185.31,2223.72,29.2131,29.2131,0
185.41,2224.92,29.2028,29.2028,0
185.51,2226.12,29.1925,29.1925,0
185.61,2227.32,29.1823,29.1823,0
185.71,2228.52,29.172,29.172,0
185.81,2229.72,29.1618,29.1618,0
185.91,2230.92,29.1515,29.1515,0
186.01,2232.12,29.1413,29.1413,0
186.11,2233.32,29.1311,29.1311,0
186.21,2234.52,29.1209,29.1209,0
186.31,2235.72,29.1107,29.1107,0
186.41,2236.92,29.1005,29.1005,0
186.51,2238.12,29.0903,29.0903,0
186.61,2239.32,29.0802,29.0802,0
186.71,2240.52,29.07,29.07,0
186.81,2241.72,29.0599,29.0599,0
186.91,2242.92,29.0498,29.0498,0
187.01,2244.12,29.0396,29.0396,0
187.11,2245.32,29.0295,29.0295,0
187.21,2246.52,29.0194,29.0194,0
187.31,2247.72,29.0093,29.0093,0
187.41,2248.92,28.9993,28.9993,0
187.51,2250.12,28.9892,28.9892,0
187.61,2251.32,28.9791,28.9791,0
187.71,2252.52,28.9691,28.9691,0
187.81,2253.72,28.9591,28.9591,0
187.91,2254.92,28.949,28.949,0
188.01,2256.12,28.939,28.939,0
188.11,2257.32,28.929,28.929,0
188.21,2258.52,28.919,28.919,0
188.31,2259.72,28.909,28.909,0
188.41,2260.92,28.899,28.899,0
188.51,2262.12,28.8891,28.8891,0
188.61,2263.32,28.8791,28.8791,0
188.71,2264.52,28.8692,28.8692,0
188.81,2265.72,28.8592,28.8592,0
188.91,2266.92,28.8493,28.8493,0
189.01,2268.12,28.8394,28.8394,0
189.11,2269.32,28.8295,28.8295,0
189.21,2270.52,28.8196,28.8196,0
189.31,2271.72,28.8097,28.8097,0
189.41,2272.92,28.7998,28.7998,0
189.51,2274.12,28.79,28.79,0
189.61,2275.32,28.7801,28.7801,0
189.71,2276.52,28.7703,28.7703,0
189.81,2277.72,28.7605,28.7605,0
189.91,2278.92,28.7506,28.7506,0
190.01,2280.12,28.7408,28.7408,0
190.11,2281.32,28.731,28.731,0
190.21,2282.52,28.7212,28.7212,0
190.31,2283.72,28.7114,28.7114,0
190.41,2284.92,28.7017,28.7017,0
190.51,2286.12,28.6919,28.6919,0
190.61,2287.32,28.6821,28.6821,0
190.71,2288.52,28.6724,28.6724,0
190.81,2289.72,28.6627,28.6627,0
190.91,2290.92,28.6529,28.6529,0
191.01,2292.12,28.6432,28.6432,0
191.11,2293.32,28.6335,28.6335,0
191.21,2294.52,28.6238,28.6238,0
191.31,2295.72,28.6141,28.6141,0
191.41,2296.92,28.6045,28.6045,0
191.51,2298.12,28.5948,28.5948,0
191.61,2299.32,28.5851,28.5851,0
191.71,2300.52,28.5755,28.5755,0
191.81,2301.72,28.5658,28.5658,0
191.91,2302.92,28.5562,28.5562,0
192.01,2304.12,28.5466,28.5466,0
192.11,2305.32,28.537,28.537,0
192.21,2306.52,28.5274,28.5274,0
192.31,2307.72,28.5178,28.5178,0
192.41,2308.92,28.5082,28.5082,0
192.51,2310.12,28.4987,28.4987,0
192.61,2311.32,28.4891,28.4891,0
192.71,2312.52,28.4795,28.4795,0
192.81,2313.72,28.47,28.47,0
192.91,2314.92,28.4605,28.4605,0
193.01,2316.12,28.4509,28.4509,0
193.11,2317.32,28.4414,28.4414,0
193.21,2318.52,28.4319,28.4319,0
193.31,2319.72,28.4224,28.4224,0
193.41,2320.92,28.413,28.413,0
193.51,2322.12,28.4035,28.4035,0
193.61,2323.32,28.394,28.394,0
193.71,2324.52,28.3846,28.3846,0
193.81,2325.72,28.3751,28.3751,0
193.91,2326.92,28.3657,28.3657,0
194.01,2328.12,28.3562,28.3562,0
194.11,2329.32,28.3468,28.3468,0
194.21,2330.52,28.3374,28.3374,0
194.31,2331.72,28.328,28.328,0
194.41,2332.92,28.3186,28.3186,0
194.51,2334.12,28.3092,28.3092,0
194.61,2335.32,28.2999,28.2999,0
194.71,2336.52,28.2905,28.2905,0
194.81,2337.72,28.2812,28.2812,0
194.91,2338.92,28.2718,28.2718,0
195.01,2340.12,28.2625,28.2625,0
195.11,2341.32,28.2532,28.2532,0
195.21,2342.52,28.2438,28.2438,0
195.31,2343.72,28.2345,28.2345,0
195.41,2344.92,28.2252,28.2252,0
195.51,2346.12,28.216,28.216,0
195.61,2347.32,28.2067,28.2067,0
195.71,2348.52,28.1974,28.1974,0
195.81,2349.72,28.1881,28.1881,0
195.91,2350.92,28.1789,28.1789,0
196.01,2352.12,28.1696,28.1696,0
196.11,2353.32,28.1604,28.1604,0
196.21,2354.52,28.1512,28.1512,0
196.31,2355.72,28.142,28.142,0
196.41,2356.92,28.1328,28.1328,0
196.51,2358.12,28.1236,28.1236,0
196.61,2359.32,28.1144,28.1144,0
196.71,2360.52,28.1052,28.1052,0
196.81,2361.72,28.096,28.096,0
196.91,2362.92,28.0869,28.0869,0
197.01,2364.12,28.0777,28.0777,0
197.11,2365.32,28.0686,28.0686,0
197.21,2366.52,28.0594,28.0594,0
197.31,2367.72,28.0503,28.0503,0
197.41,2368.92,28.0412,28.0412,0
197.51,2370.12,28.0321,28.0321,0
197.61,2371.32,28.023,28.023,0
197.71,2372.52,28.0139,28.0139,0
197.81,2373.72,28.0048,28.0048,0
197.91,2374.92,27.9958,27.9958,0
198.01,2376.12,27.9867,27.9867,0
198.11,2377.32,27.9776,27.9776,0
198.21,2378.52,27.9686,27.9686,0
198.31,2379.72,27.9596,27.9596,0
198.41,2380.92,27.9505,27.9505,0
198.51,2382.12,27.9415,27.9415,0
198.61,2383.32,27.9325,27.9325,0
198.71,2384.52,27.9235,27.9235,0
198.81,2385.72,27.9145,27.9145,0
198.91,2386.92,27.9055,27.9055,0
199.01,2388.12,27.8965,27.8965,0
199.11,2389.32,27.8876,27.8876,0
199.21,2390.52,27.8786,27.8786,0
199.31,2391.72,27.8697,27.8697,0
199.41,2392.92,27.8607,27.8607,0
199.51,2394.12,27.8518,27.8518,0
199.61,2395.32,27.8429,27.8429,0
199.71,2396.52,27.834,27.834,0
199.81,2397.72,27.8251,27.8251,0
199.91,2398.92,27.8162,27.8162,0
200.01,2400.12,27.8073,27.8073,0
200.11,2401.32,27.7984,27.7984,0
200.21,2402.52,27.7895,27.7895,0
200.31,2403.72,27.7807,27.7807,0
200.41,2404.92,27.7718,27.7718,0
200.51,2406.12,27.763,27.763,0
200.61,2407.32,27.7541,27.7541,0
200.71,2408.52,27.7453,27.7453,0
200.81,2409.72,27.7365,27.7365,0
200.91,2410.92,27.7277,27.7277,0
201.01,2412.12,27.7189,27.7189,0
201.11,2413.32,27.7101,27.7101,0
201.21,2414.52,27.7013,27.7013,0
201.31,2415.72,27.6925,27.6925,0
201.41,2416.92,27.6837,27.6837,0
201.51,2418.12,27.675,27.675,0
201.61,2419.32,27.6662,27.6662,0
201.71,2420.52,27.6575,27.6575,0
201.81,2421.72,27.6487,27.6487,0
201.91,2422.92,27.64,27.64,0
202.01,2424.12,27.6313,27.6313,0
202.11,2425.32,27.6226,27.6226,0
202.21,2426.52,27.6139,27.6139,0
202.31,2427.72,27.6052,27.6052,0
202.41,2428.92,27.5965,27.5965,0
202.51,2430.12,27.5878,27.5878,0
202.61,2431.32,27.5792,27.5792,0
202.71,2432.52,27.5705,27.5705,0
202.81,2433.72,27.5619,27.5619,0
202.91,2434.92,27.5532,27.5532,0
203.01,2436.12,27.5446,27.5446,0
203.11,2437.32,27.5359,27.5359,0
203.21,2438.52,27.5273,27.5273,0
203.31,2439.72,27.5187,27.5187,0
203.41,2440.92,27.5101,27.5101,0
203.51,2442.12,27.5015,27.5015,0
203.61,2443.32,27.4929,27.4929,0
203.71,2444.52,27.4844,27.4844,0
203.81,2445.72,27.4758,27.4758,0
203.91,2446.92,27.4672,27.4672,0
204.01,2448.12,27.4587,27.4587,0
204.11,2449.32,27.4501,27.4501,0
204.21,2450.52,27.4416,27.4416,0
204.31,2451.72,27.4331,27.4331,0
204.41,2452.92,27.4245,27.4245,0
204.51,2454.12,27.416,27.416,0
204.61,2455.32,27.4075,27.4075,0
204.71,2456.52,27.399,27.399,0
204.81,2457.72,27.3905,27.3905,0
204.91,2458.92,27.3821,27.3821,0
205.01,2460.12,27.3736,27.3736,0
205.11,2461.32,27.3651,27.3651,0
205.21,2462.52,27.3567,27.3567,0
205.31,2463.72,27.3482,27.3482,0
205.41,2464.92,27.3398,27.3398,0
205.51,2466.12,27.3313,27.3313,0
205.61,2467.32,27.3229,27.3229,0
205.71,2468.52,27.3145,27.3145,0
205.81,2469.72,27.3061,27.3061,0
205.91,2470.92,27.2977,27.2977,0
206.01,2472.12,27.2893,27.2893,0
206.11,2473.32,27.2809,27.2809,0
206.21,2474.52,27.2725,27.2725,0
206.31,2475.72,27.2642,27.2642,0
206.41,2476.92,27.2558,27.2558,0
206.51,2478.12,27.2474,27.2474,0
206.61,2479.32,27.2391,27.2391,0
206.71,2480.52,27.2308,27.2308,0
206.81,2481.72,27.2224,27.2224,0
206.91,2482.92,27.2141,27.2141,0
207.01,2484.12,27.2058,27.2058,0
207.11,2485.32,27.1975,27.1975,0
207.21,2486.52,27.1892,27.1892,0
207.31,2487.72,27.1809,27.1809,0
207.41,2488.92,27.1726,27.1726,0
207.51,2490.12,27.1643,27.1643,0
207.61,2491.32,27.1561,27.1561,0
207.71,2492.52,27.1478,27.1478,0
207.81,2493.72,27.1396,27.1396,0
207.91,2494.92,27.1313,27.1313,0
208.01,2496.12,27.1231,27.1231,0
208.11,2497.32,27.1148,27.1148,0
208.21,2498.52,27.1066,27.1066,0
208.31,2499.72,27.0984,27.0984,0
208.41,2500.92,27.0902,27.0902,0
208.51,2502.12,27.082,27.082,0
208.61,2503.32,27.0738,27.0738,0
208.71,2504.52,27.0656,27.0656,0
208.81,2505.72,27.0574,27.0574,0
208.91,2506.92,27.0493,27.0493,0
209.01,2508.12,27.0411,27.0411,0
209.11,2509.32,27.033,27.033,0
209.21,2510.52,27.0248,27.0248,0
209.31,2511.72,27.0167,27.0167,0
209.41,2512.92,27.0085,27.0085,0
209.51,2514.12,27.0004,27.0004,0
209.61,2515.32,26.9923,26.9923,0
209.71,2516.52,26.9842,26.9842,0
209.81,2517.72,26.9761,26.9761,0
209.91,2518.92,26.968,26.968,0
210.01,2520.12,26.9599,26.9599,0
210.11,2521.32,26.9518,26.9518,0
210.21,2522.52,26.9438,26.9438,0
210.31,2523.72,26.9357,26.9357,0
210.41,2524.92,26.9277,26.9277,0
210.51,2526.12,26.9196,26.9196,0
210.61,2527.32,26.9116,26.9116,0
210.71,2528.52,26.9035,26.9035,0
210.81,2529.72,26.8955,26.8955,0
210.91,2530.92,26.8875,26.8875,0
211.01,2532.12,26.8795,26.8795,0
211.11,2533.32,26.8715,26.8715,0
211.21,2534.52,26.8635,26.8635,0
211.31,2535.72,26.8555,26.8555,0
211.41,2536.92,26.8475,26.8475,0
211.51,2538.12,26.8395,26.8395,0
211.61,2539.32,26.8316,26.8316,0
211.71,2540.52,26.8236,26.8236,0
211.81,2541.72,26.8157,26.8157,0
211.91,2542.92,26.8077,26.8077,0
212.01,2544.12,26.7998,26.7998,0
212.11,2545.32,26.7918,26.7918,0
212.21,2546.52,26.7839,26.7839,0
212.31,2547.72,26.776,26.776,0
212.41,2548.92,26.7681,26.7681,0
212.51,2550.12,26.7602,26.7602,0
212.61,2551.32,26.7523,26.7523,0
212.71,2552.52,26.7444,26.7444,0
212.81,2553.72,26.7365,26.7365,0
212.91,2554.92,26.7287,26.7287,0
213.01,2556.12,26.7208,26.7208,0
213.11,2557.32,26.7129,26.7129,0
213.21,2558.52,26.7051,26.7051,0
213.31,2559.72,26.6972,26.6972,0
213.41,2560.92,26.6894,26.6894,0
213.51,2562.12,26.6816,26.6816,0
213.61,2563.32,26.6738,26.6738,0
213.71,2564.52,26.6659,26.6659,0
213.81,2565.72,26.6581,26.6581,0
213.91,2566.92,26.6503,26.6503,0
214.01,2568.12,26.6425,26.6425,0
214.11,2569.32,26.6347,26.6347,0
214.21,2570.52,26.627,26.627,0
214.31,2571.72,26.6192,26.6192,0
214.41,2572.92,26.6114,26.6114,0
214.51,2574.12,26.6037,26.6037,0
214.61,2575.32,26.5959,26.5959,0
214.71,2576.52,26.5882,26.5882,0
214.81,2577.72,26.5804,26.5804,0
214.91,2578.92,26.5727,26.5727,0
215.01,2580.12,26.565,26.565,0
215.11,2581.32,26.5573,26.5573,0
215.21,2582.52,26.5496,26.5496,0
215.31,2583.72,26.5419,26.5419,0
215.41,2584.92,26.5342,26.5342,0
215.51,2586.12,26.5265,26.5265,0
215.61,2587.32,26.5188,26.5188,0
215.71,2588.52,26.5111,26.5111,0
215.81,2589.72,26.5034,26.5034,0
215.91,2590.92,26.4958,26.4958,0
216.01,2592.12,26.4881,26.4881,0
216.11,2593.32,26.4805,26.4805,0
216.21,2594.52,26.4728,26.4728,0
216.31,2595.72,26.4652,26.4652,0
216.41,2596.92,26.4576,26.4576,0
216.51,2598.12,26.45,26.45,0
216.61,2599.32,26.4423,26.4423,0
216.71,2600.52,26.4347,26.4347,0
216.81,2601.72,26.4271,26.4271,0
216.91,2602.92,26.4195,26.4195,0
217.01,2604.12,26.412,26.412,0
217.11,2605.32,26.4044,26.4044,0
217.21,2606.52,26.3968,26.3968,0
217.31,2607.72,26.3892,26.3892,0
217.41,2608.92,26.3817,26.3817,0
217.51,2610.12,26.3741,26.3741,0
217.61,2611.32,26.3666,26.3666,0
217.71,2612.52,26.3591,26.3591,0
217.81,2613.72,26.3515,26.3515,0
217.91,2614.92,26.344,26.344,0
218.01,2616.12,26.3365,26.3365,0
218.11,2617.32,26.329,26.329,0
218.21,2618.52,26.3215,26.3215,0
218.31,2619.72,26.314,26.314,0
218.41,2620.92,26.3065,26.3065,0
218.51,2622.12,26.299,26.299,0
218.61,2623.32,26.2915,26.2915,0
218.71,2624.52,26.284,26.284,0
218.81,2625.72,26.2766,26.2766,0
218.91,2626.92,26.2691,26.2691,0
219.01,2628.12,26.2617,26.2617,0
219.11,2629.32,26.2542,26.2542,0
219.21,2630.52,26.2468,26.2468,0
219.31,2631.72,26.2393,26.2393,0
219.41,2632.92,26.2319,26.2319,0
219.51,2634.12,26.2245,26.2245,0
219.61,2635.32,26.2171,26.2171,0
219.71,2636.52,26.2097,26.2097,0
219.81,2637.72,26.2023,26.2023,0
219.91,2638.92,26.1949,26.1949,0
220.01,2640.12,26.1875,26.1875,0
220.11,2641.32,26.1801,26.1801,0
220.21,2642.52,26.1728,26.1728,0
220.31,2643.72,26.1654,26.1654,0
220.41,2644.92,26.158,26.158,0
220.51,2646.12,26.1507,26.1507,0
220.61,2647.32,26.1433,26.1433,0
220.71,2648.52,26.136,26.136,0
220.81,2649.72,26.1287,26.1287,0
220.91,2650.92,26.1213,26.1213,0
221.01,2652.12,26.114,26.114,0
221.11,2653.32,26.1067,26.1067,0
221.21,2654.52,26.0994,26.0994,0
221.31,2655.72,26.0921,26.0921,0
221.41,2656.92,26.0848,26.0848,0
221.51,2658.12,26.0775,26.0775,0
221.61,2659.32,26.0702,26.0702,0
221.71,2660.52,26.063,26.063,0
221.81,2661.72,26.0557,26.0557,0
221.91,2662.92,26.0484,26.0484,0
222.01,2664.12,26.0412,26.0412,0
222.11,2665.32,26.0339,26.0339,0
222.21,2666.52,26.0267,26.0267,0
222.31,2667.72,26.0194,26.0194,0
222.41,2668.92,26.0122,26.0122,0
222.51,2670.12,26.005,26.005,0
222.61,2671.32,25.9978,25.9978,0
222.71,2672.52,25.9905,25.9905,0
222.81,2673.72,25.9833,25.9833,0
222.91,2674.92,25.9761,25.9761,0
223.01,2676.12,25.9689,25.9689,0
223.11,2677.32,25.9618,25.9618,0
223.21,2678.52,25.9546,25.9546,0
223.31,2679.72,25.9474,25.9474,0
223.41,2680.92,25.9402,25.9402,0
223.51,2682.12,25.9331,25.9331,0
223.61,2683.32,25.9259,25.9259,0
223.71,2684.52,25.9188,25.9188,0
223.81,2685.72,25.9116,25.9116,0
223.91,2686.92,25.9045,25.9045,0
224.01,2688.12,25.8974,25.8974,0
224.11,2689.32,25.8902,25.8902,0
224.21,2690.52,25.8831,25.8831,0
224.31,2691.72,25.876,25.876,0
224.41,2692.92,25.8689,25.8689,0
224.51,2694.12,25.8618,25.8618,0
224.61,2695.32,25.8547,25.8547,0
224.71,2696.52,25.8476,25.8476,0
224.81,2697.72,25.8405,25.8405,0
224.91,2698.92,25.8335,25.8335,0
225.01,2700.12,25.8264,25.8264,0
225.11,2701.32,25.8193,25.8193,0
225.21,2702.52,25.8123,25.8123,0
225.31,2703.72,25.8052,25.8052,0
225.41,2704.92,25.7982,25.7982,0
225.51,2706.12,25.7911,25.7911,0
225.61,2707.32,25.7841,25.7841,0
225.71,2708.52,25.7771,25.7771,0
225.81,2709.72,25.7701,25.7701,0
225.91,2710.92,25.7631,25.7631,0
226.01,2712.12,25.756,25.756,0
226.11,2713.32,25.749,25.749,0
226.21,2714.52,25.742,25.742,0
226.31,2715.72,25.7351,25.7351,0
226.41,2716.92,25.7281,25.7281,0
226.51,2718.12,25.7211,25.7211,0
226.61,2719.32,25.7141,25.7141,0
226.71,2720.52,25.7072,25.7072,0
226.81,2721.72,25.7002,25.7002,0
226.91,2722.92,25.6932,25.6932,0
227.01,2724.12,25.6863,25.6863,0
227.11,2725.32,25.6794,25.6794,0
227.21,2726.52,25.6724,25.6724,0
227.31,2727.72,25.6655,25.6655,0
227.41,2728.92,25.6586,25.6586,0
227.51,2730.12,25.6516,25.6516,0
227.61,2731.32,25.6447,25.6447,0
227.71,2732.52,25.6378,25.6378,0
227.81,2733.72,25.6309,25.6309,0
227.91,2734.92,25.624,25.624,0
228.01,2736.12,25.6171,25.6171,0
228.11,2737.32,25.6103,25.6103,0
228.21,2738.52,25.6034,25.6034,0
228.31,2739.72,25.5965,25.5965,0
228.41,2740.92,25.5896,25.5896,0
228.51,2742.12,25.5828,25.5828,0
228.61,2743.32,25.5759,25.5759,0
228.71,2744.52,25.5691,25.5691,0
228.81,2745.72,25.5622,25.5622,0
228.91,2746.92,25.5554,25.5554,0
229.01,2748.12,25.5486,25.5486,0
229.11,2749.32,25.5418,25.5418,0
229.21,2750.52,25.5349,25.5349,0
229.31,2751.72,25.5281,25.5281,0
229.41,2752.92,25.5213,25.5213,0
229.51,2754.12,25.5145,25.5145,0
229.61,2755.32,25.5077,25.5077,0
229.71,2756.52,25.5009,25.5009,0
229.81,2757.72,25.4942,25.4942,0
229.91,2758.92,25.4874,25.4874,0
230.01,2760.12,25.4806,25.4806,0
230.11,2761.32,25.4738,25.4738,0
230.21,2762.52,25.4671,25.4671,0
230.31,2763.72,25.4603,25.4603,0
230.41,2764.92,25.4536,25.4536,0
230.51,2766.12,25.4468,25.4468,0
230.61,2767.32,25.4401,25.4401,0
230.71,2768.52,25.4334,25.4334,0
230.81,2769.72,25.4266,25.4266,0
230.91,2770.92,25.4199,25.4199,0
231.01,2772.12,25.4132,25.4132,0
231.11,2773.32,25.4065,25.4065,0
231.21,2774.52,25.3998,25.3998,0
231.31,2775.72,25.3931,25.3931,0
231.41,2776.92,25.3864,25.3864,0
231.51,2778.12,25.3797,25.3797,0
231.61,2779.32,25.373,25.373,0
231.71,2780.52,25.3664,25.3664,0
231.81,2781.72,25.3597,25.3597,0
231.91,2782.92,25.353,25.353,0
232.01,2784.12,25.3464,25.3464,0
232.11,2785.32,25.3397,25.3397,0
232.21,2786.52,25.3331,25.3331,0
232.31,2787.72,25.3264,25.3264,0
232.41,2788.92,25.3198,25.3198,0
232.51,2790.12,25.3132,25.3132,0
232.61,2791.32,25.3065,25.3065,0
232.71,2792.52,25.2999,25.2999,0
232.81,2793.72,25.2933,25.2933,0
232.91,2794.92,25.2867,25.2867,0
233.01,2796.12,25.2801,25.2801,0
233.11,2797.32,25.2735,25.2735,0
233.21,2798.52,25.2669,25.2669,0
233.31,2799.72,25.2603,25.2603,0
233.41,2800.92,25.2537,25.2537,0
233.51,2802.12,25.2472,25.2472,0
233.61,2803.32,25.2406,25.2406,0
233.71,2804.52,25.234,25.234,0
233.81,2805.72,25.2275,25.2275,0
233.91,2806.92,25.2209,25.2209,0
234.01,2808.12,25.2144,25.2144,0
234.11,2809.32,25.2078,25.2078,0
234.21,2810.52,25.2013,25.2013,0
234.31,2811.72,25.1947,25.1947,0
234.41,2812.92,25.1882,25.1882,0
234.51,2814.12,25.1817,25.1817,0
234.61,2815.32,25.1752,25.1752,0
234.71,2816.52,25.1687,25.1687,0
234.81,2817.72,25.1622,25.1622,0
234.91,2818.92,25.1557,25.1557,0
235.01,2820.12,25.1492,25.1492,0
235.11,2821.32,25.1427,25.1427,0
235.21,2822.52,25.1362,25.1362,0
235.31,2823.72,25.1297,25.1297,0
235.41,2824.92,25.1233,25.1233,0
235.51,2826.12,25.1168,25.1168,0
235.61,2827.32,25.1103,25.1103,0
235.71,2828.52,25.1039,25.1039,0
235.81,2829.72,25.0974,25.0974,0
235.91,2830.92,25.091,25.091,0
236.01,2832.12,25.0845,25.0845,0
236.11,2833.32,25.0781,25.0781,0
236.21,2834.52,25.0717,25.0717,0
236.31,2835.72,25.0653,25.0653,0
236.41,2836.92,25.0588,25.0588,0
236.51,2838.12,25.0524,25.0524,0
236.61,2839.32,25.046,25.046,0
236.71,2840.52,25.0396,25.0396,0
236.81,2841.72,25.0332,25.0332,0
236.91,2842.92,25.0268,25.0268,0
237.01,2844.12,25.0204,25.0204,0
237.11,2845.32,25.0141,25.0141,0
237.21,2846.52,25.0077,25.0077,0
237.31,2847.72,25.0013,25.0013,0
237.41,2848.92,24.995,24.995,0
237.51,2850.12,24.9886,24.9886,0
237.61,2851.32,24.9822,24.9822,0
237.71,2852.52,24.9759,24.9759,0
237.81,2853.72,24.9695,24.9695,0
237.91,2854.92,24.9632,24.9632,0
238.01,2856.12,24.9569,24.9569,0
238.11,2857.32,24.9505,24.9505,0
238.21,2858.52,24.9442,24.9442,0
238.31,2859.72,24.9379,24.9379,0
238.41,2860.92,24.9316,24.9316,0
238.51,2862.12,24.9253,24.9253,0
238.61,2863.32,24.919,24.919,0
238.71,2864.52,24.9127,24.9127,0
238.81,2865.72,24.9064,24.9064,0
238.91,2866.92,24.9001,24.9001,0
239.01,2868.12,24.8938,24.8938,0
239.11,2869.32,24.8875,24.8875,0
239.21,2870.52,24.8813,24.8813,0
239.31,2871.72,24.875,24.875,0
239.41,2872.92,24.8687,24.8687,0
239.51,2874.12,24.8625,24.8625,0
239.61,2875.32,24.8562,24.8562,0
239.71,2876.52,24.85,24.85,0
239.81,2877.72,24.8437,24.8437,0
239.91,2878.92,24.8375,24.8375,0
240.01,2880.12,24.8313,24.8313,0
240.11,2881.32,24.825,24.825,0
240.21,2882.52,24.8188,24.8188,0
240.31,2883.72,24.8126,24.8126,0
240.41,2884.92,24.8064,24.8064,0
240.51,2886.12,24.8002,24.8002,0
240.61,2887.32,24.794,24.794,0
240.71,2888.52,24.7878,24.7878,0
240.81,2889.72,24.7816,24.7816,0
240.91,2890.92,24.7754,24.7754,0
241.01,2892.12,24.7692,24.7692,0
241.11,2893.32,24.7631,24.7631,0
241.21,2894.52,24.7569,24.7569,0
241.31,2895.72,24.7507,24.7507,0
241.41,2896.92,24.7446,24.7446,0
241.51,2898.12,24.7384,24.7384,0
241.61,2899.32,24.7323,24.7323,0
241.71,2900.52,24.7261,24.7261,0
241.81,2901.72,24.72,24.72,0
241.91,2902.92,24.7138,24.7138,0
242.01,2904.12,24.7077,24.7077,0
242.11,2905.32,24.7016,24.7016,0
242.21,2906.52,24.6955,24.6955,0
242.31,2907.72,24.6893,24.6893,0
242.41,2908.92,24.6832,24.6832,0
242.51,2910.12,24.6771,24.6771,0
242.61,2911.32,24.671,24.671,0
242.71,2912.52,24.6649,24.6649,0
242.81,2913.72,24.6588,24.6588,0
242.91,2914.92,24.6528,24.6528,0
243.01,2916.12,24.6467,24.6467,0
243.11,2917.32,24.6406,24.6406,0
243.21,2918.52,24.6345,24.6345,0
243.31,2919.72,24.6285,24.6285,0
243.41,2920.92,24.6224,24.6224,0
243.51,2922.12,24.6163,24.6163,0
243.61,2923.32,24.6103,24.6103,0
243.71,2924.52,24.6042,24.6042,0
243.81,2925.72,24.5982,24.5982,0
243.91,2926.92,24.5922,24.5922,0
244.01,2928.12,24.5861,24.5861,0
244.11,2929.32,24.5801,24.5801,0
244.21,2930.52,24.5741,24.5741,0
244.31,2931.72,24.5681,24.5681,0
244.41,2932.92,24.562,24.562,0
244.51,2934.12,24.556,24.556,0
244.61,2935.32,24.55,24.55,0
244.71,2936.52,24.544,24.544,0
244.81,2937.72,24.538,24.538,0
244.91,2938.92,24.5321,24.5321,0
245.01,2940.12,24.5261,24.5261,0
245.11,2941.32,24.5201,24.5201,0
245.21,2942.52,24.5141,24.5141,0
245.31,2943.72,24.5081,24.5081,0
245.41,2944.92,24.5022,24.5022,0
245.51,2946.12,24.4962,24.4962,0
245.61,2947.32,24.4903,24.4903,0
245.71,2948.52,24.4843,24.4843,0
245.81,2949.72,24.4784,24.4784,0
245.91,2950.92,24.4724,24.4724,0
246.01,2952.12,24.4665,24.4665,0
246.11,2953.32,24.4606,24.4606,0
246.21,2954.52,24.4546,24.4546,0
246.31,2955.72,24.4487,24.4487,0
246.41,2956.92,24.4428,24.4428,0
246.51,2958.12,24.4369,24.4369,0
246.61,2959.32,24.431,24.431,0
246.71,2960.52,24.4251,24.4251,0
246.81,2961.72,24.4192,24.4192,0
246.91,2962.92,24.4133,24.4133,0
247.01,2964.12,24.4074,24.4074,0
247.11,2965.32,24.4015,24.4015,0
247.21,2966.52,24.3956,24.3956,0
247.31,2967.72,24.3897,24.3897,0
247.41,2968.92,24.3839,24.3839,0
247.51,2970.12,24.378,24.378,0
247.61,2971.32,24.3721,24.3721,0
247.71,2972.52,24.3663,24.3663,0
247.81,2973.72,24.3604,24.3604,0
247.91,2974.92,24.3546,24.3546,0
248.01,2976.12,24.3487,24.3487,0
248.11,2977.32,24.3429,24.3429,0
248.21,2978.52,24.3371,24.3371,0
248.31,2979.72,24.3312,24.3312,0
248.41,2980.92,24.3254,24.3254,0
248.51,2982.12,24.3196,24.3196,0
248.61,2983.32,24.3138,24.3138,0
248.71,2984.52,24.308,24.308,0
248.81,2985.72,24.3022,24.3022,0
248.91,2986.92,24.2964,24.2964,0
249.01,2988.12,24.2906,24.2906,0
249.11,2989.32,24.2848,24.2848,0
249.21,2990.52,24.279,24.279,0
249.31,2991.72,24.2732,24.2732,0
