# TOPAS 4.2.p3 / Geant4 11.3.2 Water_75eV ion electronic stopping powers.
# delta_electron_fraction preserves the measured C-12 correction and uses each ion's G4 restricted/unrestricted ratio relative to C-12.
atomic_number,mass_number,energy_MeVu,stopping_power_MeV_per_mm,restricted_stopping_power_MeV_per_mm,nuclear_stopping_power_MeV_per_mm,raw_delta_electron_fraction,delta_electron_fraction
2,3,123.61,2.49455,2.2709,0,0.0896551,0.0894548010732
2,3,123.71,2.4931,2.26949,0,0.0896908,0.0894849287302
2,3,123.81,2.49165,2.26808,0,0.0897266,0.089515156132
2,3,123.91,2.4902,2.26668,0,0.0897623,0.0895453833377
2,3,124.01,2.48876,2.26528,0,0.0897979,0.0895761224883
2,3,124.11,2.48732,2.26388,0,0.0898335,0.0896134626646
2,3,124.21,2.48588,2.26248,0,0.0898691,0.0896507032581
2,3,124.31,2.48445,2.26108,0,0.0899046,0.089687943694
2,3,124.41,2.48301,2.25969,0,0.0899401,0.0897252837338
2,3,124.51,2.48158,2.2583,0,0.0899756,0.0897625241847
2,3,124.61,2.48015,2.25691,0,0.090011,0.0897997644788
2,3,124.71,2.47873,2.25553,0,0.0900464,0.0898371043841
2,3,124.81,2.4773,2.25414,0,0.0900818,0.0898744443011
2,3,124.91,2.47588,2.25276,0,0.0901171,0.0899116844575
2,3,125.01,2.47446,2.25138,0,0.0901524,0.0899498900145
2,3,125.11,2.47304,2.25,0,0.0901876,0.0899967839768
2,3,125.21,2.47162,2.24863,0,0.0902228,0.0900437776197
2,3,125.31,2.47021,2.24725,0,0.090258,0.0900906716771
2,3,125.41,2.4688,2.24588,0,0.0902931,0.0901375656137
2,3,125.51,2.46739,2.24451,0,0.0903282,0.0901845592711
2,3,125.61,2.46598,2.24315,0,0.0903633,0.0902314533031
2,3,125.71,2.46457,2.24178,0,0.0903983,0.0902783472153
2,3,125.81,2.46317,2.24042,0,0.0904333,0.0903253408885
2,3,125.91,2.46177,2.23906,0,0.0904683,0.0903723346298
2,3,126.01,2.46037,2.2377,0,0.0905032,0.0904186099757
2,3,126.11,2.45897,2.23634,0,0.0905381,0.0904593183446
2,3,126.21,2.45758,2.23499,0,0.0905729,0.0905000265735
2,3,126.31,2.45618,2.23364,0,0.0906077,0.0905408345892
2,3,126.41,2.45479,2.23228,0,0.0906425,0.0905815428656
2,3,126.51,2.4534,2.23094,0,0.0906772,0.0906222510029
2,3,126.61,2.45202,2.22959,0,0.0907119,0.0906630589477
2,3,126.71,2.45063,2.22825,0,0.0907466,0.0907037671331
2,3,126.81,2.44925,2.2269,0,0.0907812,0.0907444751802
2,3,126.91,2.44787,2.22557,0,0.0908158,0.0907852830559
2,3,127.01,2.44649,2.22423,0,0.0908504,0.0908255462028
2,3,127.11,2.44512,2.22289,0,0.0908849,0.0908608065222
2,3,127.21,2.44374,2.22156,0,0.0909194,0.0908960668443
2,3,127.31,2.44237,2.22023,0,0.0909539,0.0909314269863
2,3,127.41,2.441,2.2189,0,0.0909883,0.090966687157
2,3,127.51,2.43963,2.21757,0,0.0910227,0.0910020471506
2,3,127.61,2.43826,2.21624,0,0.091057,0.0910373071713
2,3,127.71,2.4369,2.21492,0,0.0910913,0.0910725671951
2,3,127.81,2.43554,2.2136,0,0.0911256,0.0911078272223
2,3,127.91,2.43418,2.21228,0,0.0911598,0.0911430870961
2,3,128.01,2.43282,2.21096,0,0.0911941,0.0911782552061
2,3,128.11,2.43146,2.20965,0,0.0912282,0.0912104993361
2,3,128.21,2.43011,2.20833,0,0.0912624,0.0912429432653
2,3,128.31,2.42876,2.20702,0,0.0912965,0.0912753870291
2,3,128.41,2.42741,2.20571,0,0.0913305,0.0913076309892
2,3,128.51,2.42606,2.2044,0,0.0913646,0.0913400747381
2,3,128.61,2.42472,2.2031,0,0.0913986,0.091372518323
2,3,128.71,2.42337,2.2018,0,0.0914326,0.0914048620843
2,3,128.81,2.42203,2.20049,0,0.0914665,0.0914372056855
2,3,128.91,2.42069,2.1992,0,0.0915004,0.0914696490935
2,3,129.01,2.41935,2.1979,0,0.0915343,0.0915021719742
2,3,129.11,2.41802,2.1966,0,0.0915681,0.0915364081326
2,3,129.21,2.41668,2.19531,0,0.0916019,0.0915705444813
2,3,129.31,2.41535,2.19402,0,0.0916356,0.0916046806777
2,3,129.41,2.41402,2.19273,0,0.0916694,0.0916389168421
2,3,129.51,2.41269,2.19144,0,0.0917031,0.0916730530418
2,3,129.61,2.41136,2.19015,0,0.0917367,0.0917071890901
2,3,129.71,2.41004,2.18887,0,0.0917704,0.0917414251085
2,3,129.81,2.40872,2.18759,0,0.0918039,0.0917755610085
2,3,129.91,2.4074,2.18631,0,0.0918375,0.0918096970628
2,3,130.01,2.40608,2.18503,0,0.091871,0.0918437163182
2,3,130.11,2.40476,2.18375,0,0.0919045,0.0918756875524
2,3,130.21,2.40345,2.18248,0,0.091938,0.091907758597
2,3,130.31,2.40213,2.18121,0,0.0919714,0.0919397296682
2,3,130.41,2.40082,2.17994,0,0.0920048,0.0919717007347
2,3,130.51,2.39951,2.17867,0,0.0920382,0.0920037716081
2,3,130.61,2.39821,2.1774,0,0.0920715,0.0920357425132
2,3,130.71,2.3969,2.17614,0,0.0921048,0.0920678132231
2,3,130.81,2.3956,2.17487,0,0.092138,0.0920996841599
2,3,130.91,2.3943,2.17361,0,0.0921713,0.0921318546659
2,3,131.01,2.393,2.17235,0,0.0922045,0.0921640512012
2,3,131.11,2.3917,2.1711,0,0.0922376,0.0921982797854
2,3,131.21,2.39041,2.16984,0,0.0922707,0.0922325083732
2,3,131.31,2.38911,2.16859,0,0.0923038,0.0922667369647
2,3,131.41,2.38782,2.16734,0,0.0923369,0.0923010653717
2,3,131.51,2.38653,2.16609,0,0.0923699,0.0923352938229
2,3,131.61,2.38524,2.16484,0,0.0924029,0.0923696220932
2,3,131.71,2.38396,2.16359,0,0.0924359,0.0924038505538
2,3,131.81,2.38267,2.16235,0,0.0924688,0.09243807887
2,3,131.91,2.38139,2.16111,0,0.0925017,0.0924724070104
2,3,132.01,2.38011,2.15987,0,0.0925346,0.092506382791
2,3,132.11,2.37883,2.15863,0,0.0925674,0.0925370872938
2,3,132.21,2.37755,2.15739,0,0.0926002,0.0925677917899
2,3,132.31,2.37628,2.15616,0,0.092633,0.0925985960947
2,3,132.41,2.375,2.15492,0,0.0926657,0.0926293004282
2,3,132.51,2.37373,2.15369,0,0.0926985,0.0926601047139
2,3,132.61,2.37246,2.15246,0,0.0927311,0.0926908088857
2,3,132.71,2.37119,2.15123,0,0.0927638,0.092721613006
2,3,132.81,2.36993,2.15001,0,0.0927964,0.0927523171639
2,3,132.91,2.36866,2.14878,0,0.092829,0.0927830213157
2,3,133.01,2.3674,2.14756,0,0.0928615,0.0928138945396
2,3,133.11,2.36614,2.14634,0,0.092894,0.0928463905793
2,3,133.21,2.36488,2.14512,0,0.0929265,0.0928787868159
2,3,133.31,2.36363,2.14391,0,0.092959,0.0929112828555
2,3,133.41,2.36237,2.14269,0,0.0929914,0.0929436789465
2,3,133.51,2.36112,2.14148,0,0.0930238,0.0929761748412
2,3,133.61,2.35986,2.14026,0,0.0930561,0.0930084709836
2,3,133.71,2.35861,2.13906,0,0.0930885,0.0930410666834
2,3,133.81,2.35737,2.13785,0,0.0931207,0.0930733626815
2,3,133.91,2.35612,2.13664,0,0.093153,0.0931058584341
2,3,134.01,2.35488,2.13544,0,0.0931852,0.0931381356926
2,3,134.11,2.35363,2.13423,0,0.0932174,0.0931693460404
2,3,134.21,2.35239,2.13303,0,0.0932496,0.0932006561888
2,3,134.31,2.35115,2.13183,0,0.0932818,0.0932319663326
2,3,134.41,2.34992,2.13064,0,0.0933139,0.0932631765262
2,3,134.51,2.34868,2.12944,0,0.0933459,0.093294386574
2,3,134.61,2.34745,2.12825,0,0.093378,0.0933256965634
2,3,134.71,2.34621,2.12705,0,0.09341,0.0933569066057
2,3,134.81,2.34498,2.12586,0,0.093442,0.0933881166454
2,3,134.91,2.34375,2.12467,0,0.0934739,0.0934193265405
2,3,135.01,2.34253,2.12349,0,0.0935059,0.0934503779991
2,3,135.11,2.3413,2.1223,0,0.0935378,0.0934791039281
2,3,135.21,2.34008,2.12112,0,0.0935696,0.0935077299068
2,3,135.31,2.33886,2.11994,0,0.0936015,0.0935364558062
2,3,135.41,2.33764,2.11876,0,0.0936333,0.093565081762
2,3,135.51,2.33642,2.11758,0,0.093665,0.0935937075669
2,3,135.61,2.3352,2.1164,0,0.0936968,0.0936224332831
2,3,135.71,2.33399,2.11522,0,0.0937285,0.093651059066
2,3,135.81,2.33277,2.11405,0,0.0937602,0.0936797846133
2,3,135.91,2.33156,2.11288,0,0.0937918,0.093708410234
2,3,136.01,2.33035,2.11171,0,0.0938234,0.093738025794
2,3,136.11,2.32914,2.11054,0,0.093855,0.093776550895
2,3,136.21,2.32794,2.10937,0,0.0938866,0.0938151758016
2,3,136.31,2.32673,2.10821,0,0.0939181,0.0938537008134
2,3,136.41,2.32553,2.10705,0,0.0939496,0.0938922258467
2,3,136.51,2.32433,2.10588,0,0.0939811,0.093930850709
2,3,136.61,2.32313,2.10472,0,0.0940125,0.0939693756541
2,3,136.71,2.32193,2.10357,0,0.0940439,0.094007900621
2,3,136.81,2.32073,2.10241,0,0.0940753,0.0940465254404
2,3,136.91,2.31954,2.10125,0,0.0941067,0.0940851502972
2,3,137.01,2.31834,2.1001,0,0.094138,0.094123175756
2,3,137.11,2.31715,2.09895,0,0.0941693,0.0941568060227
2,3,137.21,2.31596,2.0978,0,0.0942005,0.0941902364608
2,3,137.31,2.31477,2.09665,0,0.0942318,0.0942238667463
2,3,137.41,2.31359,2.0955,0,0.094263,0.0942574969065
2,3,137.51,2.3124,2.09436,0,0.0942941,0.094290927223
2,3,137.61,2.31122,2.09321,0,0.0943253,0.0943245574027
2,3,137.71,2.31004,2.09207,0,0.0943564,0.0943580875931
2,3,137.81,2.30886,2.09093,0,0.0943875,0.0943917176587
2,3,137.91,2.30768,2.08979,0,0.0944185,0.0944252477299
2,3,138.01,2.3065,2.08866,0,0.0944496,0.0944592080911
2,3,138.11,2.30533,2.08752,0,0.0944806,0.0944960409096
2,3,138.21,2.30415,2.08639,0,0.0945115,0.0945328736096
2,3,138.31,2.30298,2.08525,0,0.0945425,0.0945698063564
2,3,138.41,2.30181,2.08412,0,0.0945734,0.0946066390983
2,3,138.51,2.30064,2.08299,0,0.0946043,0.0946435717639
2,3,138.61,2.29948,2.08187,0,0.0946351,0.0946804044124
2,3,138.71,2.29831,2.08074,0,0.094666,0.0947173371333
2,3,138.81,2.29715,2.07962,0,0.0946968,0.0947541698241
2,3,138.91,2.29599,2.07849,0,0.0947275,0.0947910023982
2,3,139.01,2.29482,2.07737,0,0.0947583,0.0948274932749
2,3,139.11,2.29367,2.07625,0,0.094789,0.094859907993
2,3,139.21,2.29251,2.07513,0,0.0948197,0.0948924226586
2,3,139.31,2.29135,2.07402,0,0.0948503,0.0949247373103
2,3,139.41,2.2902,2.0729,0,0.0948809,0.0949571519097
2,3,139.51,2.28905,2.07179,0,0.0949115,0.0949896664631
2,3,139.61,2.28789,2.07068,0,0.0949421,0.0950221810261
2,3,139.71,2.28674,2.06957,0,0.0949726,0.0950544955593
2,3,139.81,2.2856,2.06846,0,0.0950032,0.0950871100924
2,3,139.91,2.28445,2.06735,0,0.0950336,0.0951194245015
2,3,140.01,2.28331,2.06624,0,0.0950641,0.0951513975913
2,3,140.11,2.28216,2.06514,0,0.0950945,0.0951783982342
2,3,140.21,2.28102,2.06404,0,0.0951249,0.0952053988669
2,3,140.31,2.27988,2.06294,0,0.0951553,0.0952324994384
2,3,140.41,2.27874,2.06184,0,0.0951857,0.0952595999931
2,3,140.51,2.2776,2.06074,0,0.095216,0.0952866004571
2,3,140.61,2.27647,2.05964,0,0.0952463,0.0953137008503
2,3,140.71,2.27533,2.05855,0,0.0952765,0.0953406012241
2,3,140.81,2.2742,2.05746,0,0.0953068,0.0953677015915
2,3,140.91,2.27307,2.05636,0,0.095337,0.0953948018119
2,3,141.01,2.27194,2.05527,0,0.0953671,0.0954214954234
2,3,141.11,2.27081,2.05418,0,0.0953973,0.0954465295208
2,3,141.21,2.26969,2.0531,0,0.0954274,0.095471463546
2,3,141.31,2.26856,2.05201,0,0.0954575,0.0954964974666
2,3,141.41,2.26744,2.05093,0,0.0954876,0.0955214314564
2,3,141.51,2.26632,2.04984,0,0.0955176,0.0955463653011
2,3,141.61,2.2652,2.04876,0,0.0955476,0.0955713990263
2,3,141.71,2.26408,2.04768,0,0.0955776,0.0955963328365
2,3,141.81,2.26296,2.0466,0,0.0956076,0.0956213665169
2,3,141.91,2.26184,2.04553,0,0.0956375,0.0956463001633
2,3,142.01,2.26073,2.04445,0,0.0956674,0.0956720738646
2,3,142.11,2.25962,2.04338,0,0.0956973,0.0957055080671
2,3,142.21,2.25851,2.04231,0,0.0957271,0.095738842275
2,3,142.31,2.2574,2.04123,0,0.095757,0.0957722765089
2,3,142.41,2.25629,2.04017,0,0.0957868,0.0958056107408
2,3,142.51,2.25518,2.0391,0,0.0958165,0.0958389448548
2,3,142.61,2.25408,2.03803,0,0.0958463,0.0958723790065
2,3,142.71,2.25297,2.03697,0,0.095876,0.0959057131453
2,3,142.81,2.25187,2.0359,0,0.0959057,0.0959390472943
2,3,142.91,2.25077,2.03484,0,0.0959353,0.0959723813265
2,3,143.01,2.24967,2.03378,0,0.095965,0.0960052077865
2,3,143.11,2.24857,2.03272,0,0.0959946,0.0960324655814
2,3,143.21,2.24747,2.03166,0,0.0960242,0.0960598232797
2,3,143.31,2.24638,2.03061,0,0.0960537,0.0960870809321
2,3,143.41,2.24528,2.02955,0,0.0960833,0.0961144386105
2,3,143.51,2.24419,2.0285,0,0.0961128,0.0961416962477
2,3,143.61,2.2431,2.02745,0,0.0961422,0.0961689537524
2,3,143.71,2.24201,2.02639,0,0.0961717,0.0961962113769
2,3,143.81,2.24092,2.02535,0,0.0962011,0.0962235687669
2,3,143.91,2.23984,2.0243,0,0.0962305,0.096250826251
2,3,144.01,2.23875,2.02325,0,0.0962599,0.0962793597806
2,3,144.11,2.23767,2.02221,0,0.0962892,0.0963182788172
2,3,144.21,2.23659,2.02116,0,0.0963185,0.0963573976913
2,3,144.31,2.23551,2.02012,0,0.0963478,0.096396416688
2,3,144.41,2.23443,2.01908,0,0.0963771,0.096435535648
2,3,144.51,2.23335,2.01804,0,0.0964063,0.0964745545852
2,3,144.61,2.23227,2.017,0,0.0964356,0.0965136736311
2,3,144.71,2.2312,2.01597,0,0.0964647,0.0965525925428
2,3,144.81,2.23012,2.01493,0,0.0964939,0.0965917115404
2,3,144.91,2.22905,2.0139,0,0.096523,0.0966307304746
2,3,145.01,2.22798,2.01287,0,0.0965521,0.0966685345516
2,3,145.11,2.22691,2.01183,0,0.0965812,0.0966955046674
2,3,145.21,2.22584,2.0108,0,0.0966103,0.09672237478
2,3,145.31,2.22478,2.00978,0,0.0966393,0.0967492447629
2,3,145.41,2.22371,2.00875,0,0.0966683,0.0967762147283
2,3,145.51,2.22265,2.00772,0,0.0966973,0.096803084697
2,3,145.61,2.22159,2.0067,0,0.0967263,0.0968300546443
2,3,145.71,2.22053,2.00568,0,0.0967552,0.0968569244763
2,3,145.81,2.21947,2.00466,0,0.0967841,0.0968837943026
2,3,145.91,2.21841,2.00364,0,0.096813,0.096910764102
2,3,146.01,2.21735,2.00262,0,0.0968418,0.0969373904352
2,3,146.11,2.2163,2.0016,0,0.0968707,0.0969630263808
2,3,146.21,2.21524,2.00059,0,0.0968995,0.0969884622414
2,3,146.31,2.21419,1.99957,0,0.0969283,0.0970138980926
2,3,146.41,2.21314,1.99856,0,0.096957,0.0970393338131
2,3,146.51,2.21209,1.99755,0,0.0969857,0.0970647695244
2,3,146.61,2.21104,1.99654,0,0.0970144,0.0970902052266
2,3,146.71,2.20999,1.99553,0,0.0970431,0.0971157408737
2,3,146.81,2.20895,1.99452,0,0.0970718,0.0971412765055
2,3,146.91,2.2079,1.99351,0,0.0971004,0.0971667120537
2,3,147.01,2.20686,1.99251,0,0.097129,0.0971926011494
2,3,147.11,2.20582,1.9915,0,0.0971576,0.0972226721983
2,3,147.21,2.20478,1.9905,0,0.0971861,0.0972525432372
2,3,147.31,2.20374,1.9895,0,0.0972147,0.0972826142968
2,3,147.41,2.2027,1.9885,0,0.0972432,0.097312685244
2,3,147.51,2.20166,1.9875,0,0.0972717,0.0973426562449
2,3,147.61,2.20063,1.98651,0,0.0973001,0.0973726271306
2,3,147.71,2.19959,1.98551,0,0.0973285,0.0974025980206
2,3,147.81,2.19856,1.98452,0,0.0973569,0.0974325689149
2,3,147.91,2.19753,1.98352,0,0.0973853,0.0974626397741
2,3,148.01,2.1965,1.98253,0,0.0974137,0.0974932444246
2,3,148.11,2.19547,1.98154,0,0.097442,0.097529552684
2,3,148.21,2.19444,1.98055,0,0.0974703,0.0975659609451
2,3,148.31,2.19342,1.97956,0,0.0974986,0.0976022692565
2,3,148.41,2.19239,1.97858,0,0.0975269,0.0976386775863
2,3,148.51,2.19137,1.97759,0,0.0975551,0.097674985832
2,3,148.61,2.19035,1.97661,0,0.0975833,0.0977112940997
2,3,148.71,2.18933,1.97563,0,0.0976115,0.0977477024114
2,3,148.81,2.18831,1.97464,0,0.0976396,0.0977839105836
2,3,148.91,2.18729,1.97366,0,0.0976678,0.0978203189562
2,3,149.01,2.18628,1.97268,0,0.0976959,0.0978548839622
2,3,149.11,2.18526,1.97171,0,0.097724,0.0978738598304
2,3,149.21,2.18425,1.97073,0,0.097752,0.0978926354838
2,3,149.31,2.18323,1.96976,0,0.0977801,0.0979116112833
2,3,149.41,2.18222,1.96878,0,0.0978081,0.0979304869141
2,3,149.51,2.18121,1.96781,0,0.0978361,0.0979494625199
2,3,149.61,2.1802,1.96684,0,0.0978641,0.097968338092
2,3,149.71,2.1792,1.96587,0,0.097892,0.0979872135237
2,3,149.81,2.17819,1.9649,0,0.0979199,0.0980060889308
2,3,149.91,2.17718,1.96393,0,0.0979478,0.098025064277
2,3,150.01,2.17618,1.96297,0,0.0979757,0.0980453239803
2,3,150.11,2.17518,1.962,0,0.0980035,0.0980780427512
2,3,150.21,2.17418,1.96104,0,0.0980314,0.0981108616164
2,3,150.31,2.17318,1.96008,0,0.0980592,0.0981435804186
2,3,150.41,2.17218,1.95912,0,0.0980869,0.0981762991194
2,3,150.51,2.17118,1.95816,0,0.0981147,0.0982091179299
2,3,150.61,2.17018,1.9572,0,0.0981424,0.0982418366626
2,3,150.71,2.16919,1.95624,0,0.0981701,0.0982745554086
2,3,150.81,2.1682,1.95528,0,0.0981978,0.0983072741681
2,3,150.91,2.1672,1.95433,0,0.0982255,0.0983400929437
2,3,151.01,2.16621,1.95338,0,0.0982531,0.0983721588636
2,3,151.11,2.16522,1.95242,0,0.0982807,0.0983983499679
2,3,151.21,2.16423,1.95147,0,0.0983083,0.0984245410683
2,3,151.31,2.16325,1.95052,0,0.0983359,0.0984508321686
2,3,151.41,2.16226,1.94957,0,0.0983634,0.0984770231471
2,3,151.51,2.16128,1.94863,0,0.0983909,0.098503214122
2,3,151.61,2.16029,1.94768,0,0.0984184,0.0985294050933
2,3,151.71,2.15931,1.94674,0,0.0984459,0.0985556960601
2,3,151.81,2.15833,1.94579,0,0.0984734,0.098581987021
2,3,151.91,2.15735,1.94485,0,0.0985008,0.0986081778672
2,3,152.01,2.15637,1.94391,0,0.0985282,0.0986337411982
2,3,152.11,2.15539,1.94297,0,0.0985556,0.0986536569102
2,3,152.21,2.15442,1.94203,0,0.0985829,0.0986735724908
2,3,152.31,2.15344,1.94109,0,0.0986103,0.0986935881362
2,3,152.41,2.15247,1.94015,0,0.0986376,0.09871350367
2,3,152.51,2.1515,1.93922,0,0.0986649,0.0987334191843
2,3,152.61,2.15052,1.93828,0,0.0986921,0.0987533345681
2,3,152.71,2.14955,1.93735,0,0.0987194,0.0987733499873
2,3,152.81,2.14859,1.93642,0,0.0987466,0.0987932653252
2,3,152.91,2.14762,1.93549,0,0.0987738,0.0988131806439
2,3,153.01,2.14665,1.93456,0,0.098801,0.098833421636
2,3,153.11,2.14569,1.93363,0,0.0988281,0.0988565937377
2,3,153.21,2.14472,1.93271,0,0.0988552,0.0988797658291
2,3,153.31,2.14376,1.93178,0,0.0988824,0.098903037931
2,3,153.41,2.1428,1.93085,0,0.0989094,0.0989262098881
2,3,153.51,2.14184,1.92993,0,0.0989365,0.0989493819446
2,3,153.61,2.14088,1.92901,0,0.0989635,0.0989725538816
2,3,153.71,2.13992,1.92809,0,0.0989906,0.0989958258137
2,3,153.81,2.13896,1.92717,0,0.0990176,0.0990189977267
2,3,153.91,2.13801,1.92625,0,0.0990445,0.0990421695207
2,3,154.01,2.13705,1.92533,0,0.0990715,0.0990646353522
2,3,154.11,2.1361,1.92442,0,0.0990984,0.099079747645
2,3,154.21,2.13515,1.9235,0,0.0991253,0.0990948599069
2,3,154.31,2.1342,1.92259,0,0.0991522,0.0991099721382
2,3,154.41,2.13325,1.92167,0,0.0991791,0.0991251841764
2,3,154.51,2.1323,1.92076,0,0.0992059,0.0991402962269
2,3,154.61,2.13135,1.91985,0,0.0992327,0.099155408247
2,3,154.71,2.1304,1.91894,0,0.0992595,0.0991705202368
2,3,154.81,2.12946,1.91803,0,0.0992863,0.0991857319877
2,3,154.91,2.12852,1.91713,0,0.099313,0.0992007440185
2,3,155.01,2.12757,1.91622,0,0.0993398,0.0992160815221
2,3,155.11,2.12663,1.91532,0,0.0993665,0.0992324516358
2,3,155.21,2.12569,1.91441,0,0.0993932,0.0992489214709
2,3,155.31,2.12475,1.91351,0,0.0994198,0.0992651916767
2,3,155.41,2.12381,1.91261,0,0.0994465,0.0992816614384
2,3,155.51,2.12288,1.91171,0,0.0994731,0.0992980313295
2,3,155.61,2.12194,1.91081,0,0.0994997,0.0993144011942
2,3,155.71,2.12101,1.90991,0,0.0995263,0.0993308707304
2,3,155.81,2.12007,1.90901,0,0.0995528,0.0993471407392
2,3,155.91,2.11914,1.90812,0,0.0995793,0.0993635104197
2,3,156.01,2.11821,1.90722,0,0.0996059,0.0993811364253
2,3,156.11,2.11728,1.90633,0,0.0996323,0.0994090717318
2,3,156.21,2.11635,1.90544,0,0.0996588,0.0994370071476
2,3,156.31,2.11542,1.90454,0,0.0996853,0.0994650422412
2,3,156.41,2.11449,1.90365,0,0.0997117,0.0994929775613
2,3,156.51,2.11357,1.90277,0,0.0997381,0.0995209128857
2,3,156.61,2.11264,1.90188,0,0.0997645,0.0995489478933
2,3,156.71,2.11172,1.90099,0,0.0997908,0.099576783442
2,3,156.81,2.1108,1.9001,0,0.0998172,0.0996048184615
2,3,156.91,2.10988,1.89922,0,0.0998435,0.0996327536997
2,3,157.01,2.10896,1.89834,0,0.0998698,0.0996603991043
2,3,157.11,2.10804,1.89745,0,0.0998961,0.0996856353378
2,3,157.21,2.10712,1.89657,0,0.0999223,0.0997107717763
2,3,157.31,2.1062,1.89569,0,0.0999485,0.0997359082103
2,3,157.41,2.10529,1.89481,0,0.0999748,0.0997611444259
2,3,157.51,2.10437,1.89394,0,0.100001,0.0997852840336
2,3,157.61,2.10346,1.89306,0,0.100027,0.0998102208941
2,3,157.71,2.10255,1.89218,0,0.100053,0.099835157754
2,3,157.81,2.10164,1.89131,0,0.100079,0.0998600946134
2,3,157.91,2.10073,1.89043,0,0.100105,0.0998850314722
2,3,158.01,2.09982,1.88956,0,0.100132,0.099910954246
2,3,158.11,2.09891,1.88869,0,0.100158,0.0999357723264
2,3,158.21,2.098,1.88782,0,0.100184,0.0999615871614
2,3,158.31,2.0971,1.88695,0,0.10021,0.0999864052287
2,3,158.41,2.09619,1.88608,0,0.100236,0.100011223296
2,3,158.51,2.09529,1.88521,0,0.100262,0.100036041363
2,3,158.61,2.09439,1.88435,0,0.100288,0.100060859429
2,3,158.71,2.09349,1.88348,0,0.100314,0.100085677495
2,3,158.81,2.09259,1.88262,0,0.10034,0.100110495559
2,3,158.91,2.09169,1.88176,0,0.100365,0.100135312611
2,3,159.01,2.09079,1.88089,0,0.100391,0.100160430047
2,3,159.11,2.08989,1.88003,0,0.100417,0.100188241838
2,3,159.21,2.089,1.87917,0,0.100443,0.10021605363
2,3,159.31,2.0881,1.87831,0,0.100469,0.100244862179
2,3,159.41,2.08721,1.87746,0,0.100495,0.100272673992
2,3,159.51,2.08632,1.8766,0,0.10052,0.100299488
2,3,159.61,2.08543,1.87574,0,0.100546,0.100328296618
2,3,159.71,2.08454,1.87489,0,0.100572,0.100356108434
2,3,159.81,2.08365,1.87404,0,0.100598,0.100384917132
2,3,159.91,2.08276,1.87318,0,0.100623,0.100411731067
2,3,160.01,2.08187,1.87233,0,0.100649,0.100439901779
2,3,160.11,2.08098,1.87148,0,0.100675,0.100472299509
2,3,160.21,2.0801,1.87063,0,0.1007,0.100502702271
2,3,160.31,2.07921,1.86978,0,0.100726,0.100535100125
2,3,160.41,2.07833,1.86894,0,0.100751,0.100565502774
2,3,160.51,2.07745,1.86809,0,0.100777,0.100597900752
2,3,160.61,2.07657,1.86725,0,0.100803,0.100629301566
2,3,160.71,2.07569,1.8664,0,0.100828,0.100660701392
2,3,160.81,2.07481,1.86556,0,0.100854,0.100693099627
2,3,160.91,2.07393,1.86472,0,0.100879,0.100723502043
2,3,161.01,2.07306,1.86387,0,0.100905,0.100756167509
2,3,161.11,2.07218,1.86303,0,0.10093,0.100790238485
2,3,161.21,2.0713,1.8622,0,0.100955,0.100823311749
2,3,161.31,2.07043,1.86136,0,0.100981,0.100858381429
2,3,161.41,2.06956,1.86052,0,0.101006,0.100892452419
2,3,161.51,2.06869,1.85968,0,0.101032,0.100926524389
2,3,161.61,2.06782,1.85885,0,0.101057,0.100960595387
2,3,161.71,2.06695,1.85802,0,0.101082,0.10099466639
2,3,161.81,2.06608,1.85718,0,0.101108,0.101029736623
2,3,161.91,2.06521,1.85635,0,0.101133,0.101063807724
2,3,162.01,2.06434,1.85552,0,0.101158,0.10109682598
2,3,162.11,2.06348,1.85469,0,0.101183,0.10113035279
2,3,162.21,2.06261,1.85386,0,0.101209,0.101164879169
2,3,162.31,2.06175,1.85303,0,0.101234,0.101198406072
2,3,162.41,2.06089,1.85221,0,0.101259,0.101231932979
2,3,162.51,2.06003,1.85138,0,0.101284,0.10126545989
2,3,162.61,2.05917,1.85055,0,0.101309,0.101298986805
2,3,162.71,2.05831,1.84973,0,0.101334,0.101332513725
2,3,162.81,2.05745,1.84891,0,0.10136,0.101367040718
2,3,162.91,2.05659,1.84809,0,0.101385,0.10140056773
2,3,163.01,2.05574,1.84726,0,0.10141,0.101433334723
2,3,163.11,2.05488,1.84644,0,0.101435,0.101459261527
2,3,163.21,2.05403,1.84563,0,0.10146,0.101485188332
2,3,163.31,2.05317,1.84481,0,0.101485,0.101511115137
2,3,163.41,2.05232,1.84399,0,0.10151,0.101537041943
2,3,163.51,2.05147,1.84317,0,0.101535,0.101562968748
2,3,163.61,2.05062,1.84236,0,0.10156,0.101589894895
2,3,163.71,2.04977,1.84154,0,0.101585,0.101615821711
2,3,163.81,2.04892,1.84073,0,0.10161,0.101641748527
2,3,163.91,2.04807,1.83992,0,0.101635,0.101667675344
2,3,164.01,2.04723,1.83911,0,0.101659,0.101692624934
2,3,164.11,2.04638,1.8383,0,0.101684,0.101719782181
2,3,164.21,2.04554,1.83749,0,0.101709,0.101745940041
2,3,164.31,2.04469,1.83668,0,0.101734,0.101772097901
2,3,164.41,2.04385,1.83587,0,0.101759,0.101798255763
2,3,164.51,2.04301,1.83507,0,0.101784,0.101825413088
2,3,164.61,2.04217,1.83426,0,0.101808,0.101850570544
2,3,164.71,2.04133,1.83346,0,0.101833,0.101876728407
