table,index,x0,x1,y0,y_third,y_twothirds,y1,spline
2,58,0.0011801353293158239,0.0012791749710918321,0.079432823472428263,0.082670304648600812,0.085901807826926135,0.089125093813374648,1
2,59,0.0012791749710918321,0.0013914461140903073,0.089125093813374648,0.092766417782747163,0.096392116091452276,0.10000000000000014,1
2,60,0.0013914461140903073,0.001519662325026968,0.10000000000000014,0.1040959182547774,0.10816383707135246,0.11220184543019644,1
2,61,0.001519662325026968,0.0016672056209872381,0.11220184543019644,0.11680930576132795,0.12137331029346198,0.12589254117941689,1
2,62,0.0016672056209872381,0.0018382904551023837,0.12589254117941689,0.13107534003458415,0.13619584973619517,0.14125375446227556,1
2,63,0.0018382904551023837,0.002038161029236978,0.14125375446227556,0.14708324166881021,0.15282803580950716,0.15848931924611154,1
2,64,0.002038161029236978,0.0022733250569869465,0.15848931924611154,0.16504517302354277,0.1714902992182209,0.17782794100389243,1
2,65,0.0022733250569869465,0.0025518266879210319,0.17782794100389243,0.1851990436440008,0.19242984143222622,0.1995262314968882,1
2,66,0.0025518266879210319,0.0028835616930388591,0.1995262314968882,0.20781168816891404,0.21592393959561756,0.22387211385683434,1
2,67,0.0028835616930388591,0.0032806400459652997,0.22387211385683434,0.23318246408655086,0.24228368321807725,0.25118864315095835,1
2,68,0.0032806400459652997,0.0037578054743780775,0.25118864315095835,0.2616473124446928,0.27185818665361988,0.28183829312644582,1
2,69,0.0037578054743780775,0.0043329286707788888,0.28183829312644582,0.29358331974571333,0.3050393180475276,0.31622776601683855,1
2,70,0.0043329286707788888,0.0050276001017318158,0.31622776601683855,0.32941381845259748,0.34226698623485063,0.35481338923357597,1
2,71,0.0050276001017318158,0.0058678584584192211,0.35481338923357597,0.3696140708261193,0.3840350353643337,0.39810717055349765,1
2,72,0.0058678584584192211,0.0068851003042341274,0.39810717055349765,0.41471759705219252,0.43089781330050719,0.44668359215096337,1
2,73,0.0068851003042341274,0.008117224632631103,0.44668359215096337,0.4653232306041325,0.48347750112100446,0.50118723362727324,1
2,74,0.008117224632631103,0.009610073339278935,0.50118723362727324,0.52210300595079362,0.54247231225915193,0.56234132519034985,1
2,75,0.009610073339278935,0.011419236686016456,0.56234132519034985,0.58581100171188816,0.60866568738625426,0.63095734448019392,1
2,76,0.011419236686016456,0.013612303848624802,0.63095734448019392,0.65729327398834181,0.68293662255690424,0.70794578438413946,1
2,77,0.013612303848624802,0.016271654494278337,0.70794578438413946,0.73749902674758372,0.76627128280890888,0.79432823472428282,1
2,78,0.016271654494278337,0.019497909528072493,0.79432823472428282,0.82749316046186339,0.85977604077798875,0.89125093813374667,1
2,79,0.019497909528072493,0.023414187639554065,0.89125093813374667,0.92847042146387615,0.96469220009778822,1.0000000000000009,1
2,80,0.023414187639554065,0.028171355238849182,1.0000000000000009,1.0417710793532082,1.0824121957741506,1.1220184543019658,1
2,81,0.028171355238849182,0.033954480532455027,1.1220184543019658,1.1688994751717965,1.2144992679682689,1.2589254117941693,1
2,82,0.033954480532455027,0.040990893118060492,1.2589254117941693,1.3115407509989556,1.3627030680810166,1.4125375446227557,1
2,83,0.040990893118060492,0.049559534913667887,1.4125375446227557,1.4715964824589114,1.5290042633647112,1.5848931924611174,1
2,84,0.049559534913667887,0.060005987899405831,1.5848931924611174,1.6511596973726705,1.7155576633031346,1.7782794100389261,1
2,85,0.060005987899405831,0.072740524330996467,1.7782794100389261,1.8527061768268045,1.9250073137335493,1.9952623149688826,1
2,86,0.072740524330996467,0.088414828186735683,1.9952623149688826,2.0790616119135388,2.1601312806952375,2.2387211385683417,1
2,87,0.088414828186735683,0.10774907652229238,2.2387211385683417,2.3326081913537733,2.4235230320248848,2.5118864315095859,1
2,88,0.10774907652229238,0.13140415456474569,2.5118864315095859,2.6170378613711498,2.7191524911329421,2.818382931264459,1
2,89,0.13140415456474569,0.16046943524294993,2.818382931264459,2.9366048590019798,3.0511030340677125,3.1622776601683835,1
2,90,0.16046943524294993,0.19616928887660062,3.1622776601683835,3.2948089737249906,3.4233032958020497,3.5481338923357644,1
2,91,0.19616928887660062,0.23996794116549386,3.5481338923357644,3.6967883761765443,3.8409482664132368,3.9810717055349811,1
2,92,0.23996794116549386,0.2936220625661114,3.9810717055349811,4.1478226276453372,4.3096089486721612,4.4668359215096389,1
2,93,0.2936220625661114,0.35944470697795966,4.4668359215096389,4.6540538355789103,4.8355544107239039,5.0118723362727291,1
2,94,0.35944470697795966,0.44024794887356444,5.0118723362727291,5.22195060839754,5.4256043118427266,5.6234132519035054,1
2,95,0.44024794887356444,0.5395031027768078,5.6234132519035054,5.859180794981607,6.0876767095573561,6.3095734448019449,1
2,96,0.5395031027768078,0.66148327225706749,6.3095734448019449,6.5741453597212809,6.8305216061383085,7.0794578438413902,1
2,97,0.66148327225706749,0.81146441670525105,7.0794578438413902,7.3763639488037684,7.6640202481902095,7.9432823472428247,1
2,98,0.81146441670525105,0.99596686755648234,7.9432823472428247,8.2764683040750491,8.5992194739379091,8.9125093813374754,1
2,99,0.99596686755648234,1.2230239352002825,8.9125093813374754,9.2863920526956125,9.6485217313681879,10.00000000000002,1
2,100,1.2230239352002825,1.5025387195159514,10.00000000000002,10.419547788230076,10.825862817004815,11.22018454301965,1
2,101,1.5025387195159514,1.8467444073587638,11.22018454301965,11.690973030094916,12.146860642941927,12.589254117941707,1
2,102,1.8467444073587638,2.2707056734094624,12.589254117941707,13.117516800984699,13.629028332803253,14.125375446227576,1
