depth_mm,ROI,gpu,topas,gpu_SE,topas_SE,difference_percent,CI95_low_percent,CI95_high_percent
93.375,inner_field_valleys,4.09679264352976e-11,4.1098388660682544e-11,2.0284794995082927e-13,1.694081238986146e-13,-0.31743878443037943,-1.901490016996228,1.2666124481354692
93.625,inner_field_valleys,4.1162171639910046e-11,4.1256803047805014e-11,2.485761476042712e-13,1.9252509836576325e-13,-0.22937164516920738,-2.1216544049526473,1.6629111146142326
93.875,inner_field_valleys,4.150373382782601e-11,4.122543883879727e-11,2.3499599763717476e-13,1.0945346309384456e-13,0.6750564623870803,-1.0318963802336933,2.3820093050078537
94.125,inner_field_valleys,4.159530178598019e-11,4.13369448261215e-11,2.4345877639003436e-13,1.1780626917693891e-13,0.6250025514595636,-1.1379365497827851,2.387941652701912
94.375,inner_field_valleys,4.1803778235252716e-11,4.178104687837359e-11,2.2317805621297246e-13,1.2079933116305631e-13,0.05440590549417035,-1.5465210219300332,1.6553328329183739
94.625,inner_field_valleys,4.183334729751314e-11,4.17472150018141e-11,2.71021476927125e-13,1.3524360977130794e-13,0.20631866268276955,-1.7368380633175244,2.1494753886830633
94.875,inner_field_valleys,4.189679272157163e-11,4.170602526048444e-11,3.0342609962237955e-13,1.116288677312669e-13,0.4574098344201083,-1.7404376516590805,2.655257320499297
95.125,inner_field_valleys,4.1979671826303036e-11,4.200894602911797e-11,1.892887771836996e-13,6.16851052476372e-14,-0.0696856398031076,-1.4401399404426343,1.300768660836419
95.375,inner_field_valleys,4.193118217943736e-11,4.196123717924315e-11,1.8304683539452505e-13,1.5997336914103653e-13,-0.07162562838032294,-1.4950401096668953,1.3517888529062494
95.625,inner_field_valleys,4.213884604151072e-11,4.2146456185795e-11,1.9607502347666599e-13,9.375065902941864e-14,-0.018056427450829915,-1.4108175089782347,1.3747046540765748
95.875,inner_field_valleys,4.240087759154886e-11,4.233431108483881e-11,1.857062952275723e-13,1.9967111629077304e-14,0.15724008494351072,-1.229029899767085,1.5435100696541064
96.125,inner_field_valleys,4.253648205155547e-11,4.23280414241634e-11,1.9822231505034072e-13,2.980067518239785e-14,0.492440992729426,-0.9782791501394177,1.9631611355982694
96.375,inner_field_valleys,4.251278185123469e-11,4.273470624285539e-11,2.2667843349737316e-13,1.3083811310316067e-13,-0.51930716537405,-2.1131842520105795,1.0745699212624797
96.625,inner_field_valleys,4.2608319911660485e-11,4.266686268558124e-11,2.6305921551810225e-13,1.3028375106617636e-13,-0.137208996012117,-1.9826101550956388,1.7081921630714048
96.875,inner_field_valleys,4.276621752894614e-11,4.2753401906473435e-11,2.5009785311293524e-13,8.768386788336013e-14,0.02997567889624353,-1.7420541617635517,1.8020055195560387
97.125,inner_field_valleys,4.299100798679891e-11,4.29753303929256e-11,2.043664817807751e-13,7.11788274738547e-14,0.03648044989990051,-1.4045533464585602,1.4775142462583613
97.375,inner_field_valleys,4.3187139877116153e-11,4.3301626891223834e-11,2.2715865939521364e-13,1.1049412637558561e-13,-0.2643942556599055,-1.8347029474429684,1.3059144361231574
97.625,inner_field_valleys,4.325210716792249e-11,4.328872048770589e-11,2.7555392712430994e-13,1.7220506002593973e-13,-0.08457935316843468,-2.0101442147158157,1.8409855083789464
97.875,inner_field_valleys,4.3500343346531074e-11,4.3430165587947323e-11,2.19710821640907e-13,1.8814129747276664e-13,0.1615875915592424,-1.4784569219552173,1.801632105073702
98.125,inner_field_valleys,4.3589672452947495e-11,4.3605947576418624e-11,1.8289365954954557e-13,1.677297830516504e-13,-0.03732317350197967,-1.4321561958855973,1.357509848881638
98.375,inner_field_valleys,4.371351794647866e-11,4.369911208725709e-11,2.2248909219263494e-13,1.6431954494657163e-13,0.03296602272560012,-1.5489676313657517,1.614899676816952
98.625,inner_field_valleys,4.379165572058978e-11,4.3615484523124236e-11,1.8343213569329664e-13,1.6769563703763172e-13,0.4039189278572497,-0.9954477781619484,1.8032856338764478
98.875,inner_field_valleys,4.4102975872798796e-11,4.359005192487462e-11,1.3395016514011317e-13,2.0736085488547566e-13,1.1766995570644756,-0.2828115873558483,2.6362107014847993
99.125,inner_field_valleys,4.431139907873566e-11,4.373924675157334e-11,2.0652254728377277e-13,2.16160815859885e-13,1.3080982633559834,-0.3772512001019964,2.9934477268139634
99.375,inner_field_valleys,4.4294412023022973e-11,4.397609750918087e-11,2.8480233421173285e-13,1.94742070669074e-13,0.7238352920598379,-1.2612166583407924,2.708887242460468
99.625,inner_field_valleys,4.46402564151598e-11,4.4201943086153294e-11,3.095946262629837e-13,2.237307369102944e-13,0.9916155227660317,-1.1788716425168766,3.16210268804894
99.875,inner_field_valleys,4.456479192387834e-11,4.43817202195802e-11,3.310485843120527e-13,3.1385760828307027e-13,0.41249348468781477,-2.1089697723879324,2.933956741763562
100.125,inner_field_valleys,4.473397455984486e-11,4.467907223847255e-11,2.0170235587210497e-13,2.7225660274850913e-13,0.12288151615877929,-1.7734292610816444,2.019192293399203
100.375,inner_field_valleys,4.496357687626355e-11,4.47650521832825e-11,1.7513517515324464e-13,2.40587188125717e-13,0.4434814287007205,-1.2269420771886381,2.113904934590079
100.625,inner_field_valleys,4.5018705434442914e-11,4.4927148760760047e-11,2.6084165489729053e-13,9.83529626588855e-14,0.20378919252235228,-1.5482015367408823,1.955779921785587
100.875,inner_field_valleys,4.507035221742491e-11,4.50075317867568e-11,2.737734844856868e-13,9.79439347984973e-14,0.1395775955139067,-1.7009737849958146,1.980128976023628
101.125,inner_field_valleys,4.526638810552362e-11,4.5205059046161805e-11,2.399095976598645e-13,7.104380110404398e-14,0.13566857483626737,-1.4867854718172566,1.7581226214897914
101.375,inner_field_valleys,4.541690917339683e-11,4.551040616560284e-11,3.4013962328782286e-13,9.63011545831712e-14,-0.2054409091973297,-2.496229559566598,2.0853477411719386
101.625,inner_field_valleys,4.5694688318925965e-11,4.567108788933184e-11,3.4847366278715574e-13,1.625959357476999e-13,0.051674769936105314,-2.2333255485508485,2.336675088423059
101.875,inner_field_valleys,4.590071824850383e-11,4.5707755357734987e-11,3.8793515620902133e-13,1.2710466294433351e-13,0.4221666307142158,-2.1577443601106046,3.002077621539036
102.125,inner_field_valleys,4.598773976475193e-11,4.5806683822825616e-11,4.694645739671265e-13,2.361546274271349e-13,0.395260968086264,-2.672511490399403,3.4630334265719305
102.375,inner_field_valleys,4.610595729664729e-11,4.6087343445446166e-11,5.388456850829815e-13,2.514806951937382e-13,0.04038820597926929,-3.4609940837974444,3.541770495755983
102.625,inner_field_valleys,4.637296580380347e-11,4.605498989778627e-11,4.2619606389989125e-13,1.7349953145941884e-13,0.6904266111509516,-2.091778808972215,3.4726320312741183
102.875,inner_field_valleys,4.64507198532576e-11,4.6289977043906445e-11,3.2146301549988767e-13,1.0311664237395881e-13,0.3472518666377544,-1.7662528335202279,2.460756566795737
103.125,inner_field_valleys,4.674371823469941e-11,4.6349195728183715e-11,3.769025694716676e-13,1.1867322230247164e-13,0.8511960139057972,-1.6254882920628284,3.3278803198744225
103.375,inner_field_valleys,4.6772296095106737e-11,4.6580901051095643e-11,3.785746087299307e-13,1.1454636874293913e-13,0.4108873802186608,-2.0704227871290692,2.892197547566391
103.625,inner_field_valleys,4.696291688964669e-11,4.668917113206219e-11,3.735904309300429e-13,3.247756882031346e-14,0.5863153081261618,-1.9482412053371114,3.120871821589435
103.875,inner_field_valleys,4.7138533453242545e-11,4.696656574238929e-11,2.9433156562438135e-13,4.549798466808747e-14,0.36614921303059766,-1.6006833936891305,2.332981819750326
104.125,inner_field_valleys,4.725513820049956e-11,4.7390188795075286e-11,3.6047513947254174e-13,1.169954161952509e-13,-0.2849758526173307,-2.5992602529381306,2.029308547703469
104.375,inner_field_valleys,4.75845304019155e-11,4.7563753974423495e-11,4.1067732625743983e-13,1.561471632179567e-13,0.04368121890290233,-2.5609420324234953,2.6483044702293
104.625,inner_field_valleys,4.7976116282673806e-11,4.7749712292796984e-11,4.665333017389628e-13,8.436434606142348e-14,0.4741473382887218,-2.578346978484731,3.5266416550621744
104.875,inner_field_valleys,4.79769012587086e-11,4.793110484250199e-11,2.8479126444286027e-13,1.182482378953512e-13,0.09554633959951708,-1.6898134617209921,1.8809061409200263
105.125,inner_field_valleys,4.798078652744086e-11,4.8151528704710034e-11,2.348190237952583e-13,1.4094637363788397e-13,-0.354593471613851,-1.8240415887092822,1.1148546454815802
105.375,inner_field_valleys,4.827004525404172e-11,4.8593514644902895e-11,1.4507432713730947e-13,1.56701284273596e-13,-0.6656637068236937,-1.7384042009118166,0.40707678726442914
105.625,inner_field_valleys,4.8350896301380335e-11,4.874749826647666e-11,9.098250568057338e-14,6.50673860496091e-14,-0.8135842437047902,-1.3886738927589861,-0.23849459465059425
105.875,inner_field_valleys,4.864942931598543e-11,4.905918989042793e-11,1.3860637573320022e-13,1.3950664750656306e-13,-0.8352371397849834,-1.811982768823319,0.14150848925335233
106.125,inner_field_valleys,4.8985314625345686e-11,4.9264919370957446e-11,8.16968337172657e-14,8.473308795944535e-14,-0.5675534420474304,-1.1505842730072295,0.015477388912368915
106.375,inner_field_valleys,4.916972840276314e-11,4.934719574597087e-11,4.957808861333048e-14,1.196893690086364e-13,-0.35963004690539035,-1.0858036093002132,0.36654351548943254
106.625,inner_field_valleys,4.939324830493879e-11,4.965143343977414e-11,1.4715814622214133e-13,1.0653138105724371e-13,-0.519995329336298,-1.435930347448146,0.39593968877554997
106.875,inner_field_valleys,4.961398722705916e-11,4.974381835364948e-11,2.620352993625853e-13,9.08368128912681e-14,-0.2609995189096659,-1.857920817540225,1.3359217797208933
107.125,inner_field_valleys,5.001396253326809e-11,4.986073473968713e-11,2.7997154305959504e-13,1.325882245136996e-13,0.3073115436042828,-1.3738226361678918,1.9884457233764574
107.375,inner_field_valleys,5.0239277066389654e-11,5.019154918449608e-11,1.348714064701694e-13,1.067049987227393e-13,0.09509146991684148,-0.7544242959187761,0.9446072357524591
107.625,inner_field_valleys,5.063534217697451e-11,5.065878986619686e-11,2.1804907976332245e-13,6.256198983218984e-14,-0.046285529686529436,-1.3645215720045623,1.2719505126315034
107.875,inner_field_valleys,5.094163798149667e-11,5.071892272949466e-11,1.5537230358783831e-13,1.0960133017285275e-13,0.43911668469349685,-0.5045893852357864,1.38282275462278
108.125,inner_field_valleys,5.113104391638344e-11,5.100089757198239e-11,1.4132808265577272e-13,7.346260007743015e-14,0.2551844194846886,-0.5745716911570472,1.0849405301264243
108.375,inner_field_valleys,5.1396802342019835e-11,5.1367862704831145e-11,1.3588632320768082e-13,1.681282273347473e-13,0.05633802082634087,-0.984913644802801,1.0975896864554828
108.625,inner_field_valleys,5.150807332391332e-11,5.150826869684925e-11,1.5356051640857824e-13,1.0850876443384418e-13,-0.00037930402413399733,-0.9183272348717648,0.9175686268234968
108.875,inner_field_valleys,5.176420786399292e-11,5.17235786829857e-11,2.0585390571928734e-13,9.549489221077017e-14,0.07855059924648522,-1.1134327097213916,1.270533908214362
109.125,inner_field_valleys,5.18869793853372e-11,5.192050933913008e-11,2.461083474533401e-13,5.799920552007967e-14,-0.06457940074099389,-1.5306103517593075,1.4014515502773197
109.375,inner_field_valleys,5.207631402383952e-11,5.2351038004029814e-11,2.675857194444653e-13,1.3367667882657688e-13,-0.5247727469494423,-2.0546803232548143,1.0051348293559297
109.625,inner_field_valleys,5.259497264112859e-11,5.25138503243633e-11,3.201576014375539e-13,2.1884917254594877e-13,0.15447794489305,-1.712354332856577,2.021310222642677
109.875,inner_field_valleys,5.2889901667185773e-11,5.2914699734982505e-11,3.749522724166394e-13,2.6566504044592846e-13,-0.046864232285037666,-2.2295790277383327,2.1358505631682574
110.125,inner_field_valleys,5.338584626483848e-11,5.319140965580286e-11,2.7406429985704887e-13,1.300462171108605e-13,0.3655413727400747,-1.1770283394517749,1.9081110849319243
110.375,inner_field_valleys,5.37508475101984e-11,5.340186390867529e-11,3.5520898391095403e-13,1.0312384287729708e-13,0.6535045333247558,-1.3815854317264133,2.688594498375925
110.625,inner_field_valleys,5.382173984319e-11,5.3643471428838685e-11,3.068933384270112e-13,1.5097382701042678e-13,0.33232080177323375,-1.3800573090112616,2.044698912557729
110.875,inner_field_valleys,5.423082432832449e-11,5.413285851705882e-11,2.4637693937317363e-13,1.1694309891943419e-13,0.1809729135859195,-1.1816663935471676,1.5436122207190066
111.125,inner_field_valleys,5.458641214562265e-11,5.4405614262291396e-11,2.3882190594689185e-13,2.170373789183702e-13,0.3323147542450666,-1.124256296745296,1.7888858052354295
111.375,inner_field_valleys,5.5023326642303466e-11,5.4899363535528044e-11,2.635204163467262e-13,1.3194694766121986e-13,0.22580062644115273,-1.210956477787199,1.6625577306695047
111.625,inner_field_valleys,5.517946980851909e-11,5.526287845180343e-11,1.6676186905474664e-13,1.0107757082516314e-13,-0.15093068913717422,-1.0610827460833205,0.759221367808972
111.875,inner_field_valleys,5.566815633318145e-11,5.5804074642546097e-11,1.23072250492018e-13,1.4737459138373925e-13,-0.24356341402536064,-1.090613167149776,0.6034863390990549
112.125,inner_field_valleys,5.627721236578508e-11,5.607922968532942e-11,2.1376107410346746e-13,9.086120297637366e-14,0.35304101280737576,-0.791218012158767,1.4973000377735186
112.375,inner_field_valleys,5.678623491828856e-11,5.657157835777846e-11,3.0732898015595386e-13,1.512462722176339e-13,0.3794424103788385,-1.246607122937856,2.005491943695533
112.625,inner_field_valleys,5.7286191345492955e-11,5.682771396104053e-11,3.0633766347913426e-13,1.6123699123088007e-13,0.8067848458003235,-0.8079297175646576,2.4214994091653046
112.875,inner_field_valleys,5.782215048889662e-11,5.72377794793721e-11,3.5347390560137543e-13,1.5336815009761294e-13,1.020953319363338,-0.831237595710653,2.873144234437329
113.125,inner_field_valleys,5.821275989445792e-11,5.7649944951494785e-11,2.726519001739086e-13,2.0359510350957604e-13,0.9762627586837658,-0.5000961942532495,2.452621711620781
113.375,inner_field_valleys,5.862223994662836e-11,5.7997129921979514e-11,2.3662626993971876e-13,1.757786290680465e-13,1.0778292399809652,-0.1945298446876945,2.3501883246496247
113.625,inner_field_valleys,5.904934351132465e-11,5.860798928046684e-11,1.4870386852440272e-13,1.5930502768542922e-13,0.7530615471991631,-0.16173797665266637,1.6678610710509925
113.875,inner_field_valleys,5.96118513840338e-11,5.922043335978607e-11,2.2865599314241834e-13,1.3102856947941006e-13,0.6609509624317056,-0.4995702549211995,1.8214721797846105
114.125,inner_field_valleys,5.998075417218623e-11,5.980807462383044e-11,2.735855087632734e-13,1.2841178145817787e-13,0.2887228011299037,-1.0810046205915518,1.6584502228513591
114.375,inner_field_valleys,6.067506857503018e-11,6.03381247991045e-11,2.0240682418613332e-13,7.105398479926633e-14,0.5584259985664586,-0.45738688107268555,1.5742388782056027
114.625,inner_field_valleys,6.119095363348809e-11,6.081819590362001e-11,2.6071296382656587e-13,2.360483873106738e-13,0.6129049445313894,-0.8089749820335943,2.0347848710963734
114.875,inner_field_valleys,6.170091446030576e-11,6.137267831718419e-11,2.5113959211396074e-13,2.2645099586341817e-13,0.534824537761236,-0.8197840368051773,1.8894331123276493
115.125,inner_field_valleys,6.218492887700011e-11,6.2106975612416e-11,2.0072233689984188e-13,1.8130879307702733e-13,0.12551450753388593,-0.943350942133773,1.1943799572015448
115.375,inner_field_valleys,6.282769963608761e-11,6.253081710172882e-11,1.8442219397583284e-13,1.0623207499789517e-13,0.4747779544857167,-0.41186690775430745,1.361422816725741
115.625,inner_field_valleys,6.352006281489323e-11,6.350108781850428e-11,2.29827378870015e-13,1.6544217757040763e-13,0.02988137217929676,-1.0885819164929305,1.148344660851524
115.875,inner_field_valleys,6.412352044443885e-11,6.419351848307998e-11,1.589021237297132e-13,1.645930337497547e-13,-0.10904222154387577,-0.980857172742256,0.7627727296545045
116.125,inner_field_valleys,6.483235918292646e-11,6.477058717648646e-11,1.7654670265390694e-13,1.9845454705731187e-13,0.09537045923588838,-0.9119822104593962,1.102723128931173
116.375,inner_field_valleys,6.552997585155633e-11,6.601714888861183e-11,2.482482342982436e-13,1.148412446549939e-13,-0.7379492226746831,-1.8644245025586696,0.38852605720930344
116.625,inner_field_valleys,6.652065015562888e-11,6.677732440291746e-11,2.4386290026598677e-13,1.3328996321200064e-13,-0.38437336264008914,-1.479065835198991,0.7103191099188126
116.875,inner_field_valleys,6.733307962484239e-11,6.747010148602486e-11,2.4561245039942146e-13,8.735749195089105e-14,-0.20308530469730357,-1.3051140313917615,0.8989434219971544
117.125,inner_field_valleys,6.801363514131043e-11,6.831017679410757e-11,4.1346869073906995e-13,5.101724056344065e-14,-0.43411050404823515,-2.3430972807273553,1.4748762726308848
