energy_MeV_per_u,section_00_mass_xs_per_mm_at_1g_cm3,section_01_mass_xs_per_mm_at_1g_cm3,section_02_mass_xs_per_mm_at_1g_cm3,section_03_mass_xs_per_mm_at_1g_cm3,section_04_mass_xs_per_mm_at_1g_cm3,section_05_mass_xs_per_mm_at_1g_cm3,section_06_mass_xs_per_mm_at_1g_cm3,section_07_mass_xs_per_mm_at_1g_cm3,section_08_mass_xs_per_mm_at_1g_cm3,section_09_mass_xs_per_mm_at_1g_cm3,section_10_mass_xs_per_mm_at_1g_cm3,section_11_mass_xs_per_mm_at_1g_cm3,section_12_mass_xs_per_mm_at_1g_cm3,section_13_mass_xs_per_mm_at_1g_cm3,section_14_mass_xs_per_mm_at_1g_cm3,section_15_mass_xs_per_mm_at_1g_cm3,section_16_mass_xs_per_mm_at_1g_cm3,section_17_mass_xs_per_mm_at_1g_cm3,section_18_mass_xs_per_mm_at_1g_cm3,section_19_mass_xs_per_mm_at_1g_cm3,section_20_mass_xs_per_mm_at_1g_cm3,section_21_mass_xs_per_mm_at_1g_cm3,section_22_mass_xs_per_mm_at_1g_cm3,section_23_mass_xs_per_mm_at_1g_cm3,section_24_mass_xs_per_mm_at_1g_cm3
331.5,3.6241495095e-03,4.5161658071e-03,4.9363777115e-03,4.8508240483e-03,4.7647122696e-03,4.6959522965e-03,4.6396524235e-03,4.5322225310e-03,4.4831360247e-03,4.5475370044e-03,4.4424176496e-03,4.3270324561e-03,4.2240847080e-03,4.1381650271e-03,4.0525195073e-03,3.9701118894e-03,3.8874610505e-03,3.8210956275e-03,3.7649960432e-03,3.6996287507e-03,3.6480362955e-03,3.5969429055e-03,3.5463485808e-03,3.5117964509e-03,2.2076950999e-03
332,3.6242839966e-03,4.5163765225e-03,4.9366124100e-03,4.8510537364e-03,4.7649369374e-03,4.6961730724e-03,4.6398699008e-03,4.5324339877e-03,4.4833421892e-03,4.5477469306e-03,4.4426208381e-03,4.3272280929e-03,4.2242736983e-03,4.1383484742e-03,4.0526974227e-03,3.9702844125e-03,3.8876281707e-03,3.8212584127e-03,3.7651553076e-03,3.6997837268e-03,3.6481879420e-03,3.5970912458e-03,3.5464936383e-03,3.5119392829e-03,2.2077714607e-03
332.5,3.6244204651e-03,4.5165904232e-03,4.9368506881e-03,4.8512869219e-03,4.7651650203e-03,4.6963971994e-03,4.6400906751e-03,4.5326486422e-03,4.4835514695e-03,4.5479600333e-03,4.4428270936e-03,4.3274266739e-03,4.2244655248e-03,4.1385346675e-03,4.0528779943e-03,3.9704595042e-03,3.8877977719e-03,3.8214236085e-03,3.7653169250e-03,3.6999409865e-03,3.6483418179e-03,3.5972417618e-03,3.5466408180e-03,3.5120842010e-03,2.2078487991e-03
333,3.6245589063e-03,4.5168074953e-03,4.9370925301e-03,4.8515235897e-03,4.7653965035e-03,4.6966246629e-03,4.6403147321e-03,4.5328664806e-03,4.4837638518e-03,4.5481762988e-03,4.4430364026e-03,4.3276281866e-03,4.2246601753e-03,4.1387235949e-03,4.0530612106e-03,3.9706371534e-03,3.8879698432e-03,3.8215912044e-03,3.7654808853e-03,3.7001005197e-03,3.6484979135e-03,3.5973944439e-03,3.5467901108e-03,3.5122311961e-03,2.2079271106e-03
333.5,3.6246993114e-03,4.5170277250e-03,4.9373379207e-03,4.8517637246e-03,4.7656313721e-03,4.6968554483e-03,4.6405420574e-03,4.5330874891e-03,4.4839793228e-03,4.5483957133e-03,4.4432487519e-03,4.3278326180e-03,4.2248576374e-03,4.1389152445e-03,4.0532470599e-03,3.9708173489e-03,3.8881443739e-03,3.8217611898e-03,3.7656471782e-03,3.7002623165e-03,3.6486562190e-03,3.5975492826e-03,3.5469415074e-03,3.5123802591e-03,2.2080063912e-03
334,3.6248416721e-03,4.5172510987e-03,4.9375868443e-03,4.8520073115e-03,4.7658696116e-03,4.6970895413e-03,4.6407726370e-03,4.5333116539e-03,4.4841978690e-03,4.5486182631e-03,4.4434641282e-03,4.3280399554e-03,4.2250578989e-03,4.1391096046e-03,4.0534355309e-03,3.9710000796e-03,3.8883213532e-03,3.8219335544e-03,3.7658157936e-03,3.7004263671e-03,3.6488167248e-03,3.5977062687e-03,3.5470949987e-03,3.5125313810e-03,2.2080866364e-03
334.5,3.6249859795e-03,4.5174776027e-03,4.9378392857e-03,4.8522543355e-03,4.7661112071e-03,4.6973269275e-03,4.6410064565e-03,4.5335389613e-03,4.4844194770e-03,4.5488439345e-03,4.4436825185e-03,4.3282501863e-03,4.2252609476e-03,4.1393066633e-03,4.0536266121e-03,3.9711853346e-03,3.8885007705e-03,3.8221082878e-03,3.7659867214e-03,3.7005926617e-03,3.6489794214e-03,3.5978653927e-03,3.5472505753e-03,3.5126845529e-03,2.2081678421e-03
335,3.6251322253e-03,4.5177072232e-03,4.9380952295e-03,4.8525047815e-03,4.7663561442e-03,4.6975675925e-03,4.6412435020e-03,4.5337693975e-03,4.4846441336e-03,4.5490727141e-03,4.4439039096e-03,4.3284632981e-03,4.2254667714e-03,4.1395064089e-03,4.0538202921e-03,3.9713731027e-03,3.8886826152e-03,3.8222853797e-03,3.7661599514e-03,3.7007611904e-03,3.6491442992e-03,3.5980266452e-03,3.5474082284e-03,3.5128397657e-03,2.2082500041e-03
335.5,3.6252804010e-03,4.5179399469e-03,4.9383546606e-03,4.8527586348e-03,4.7666044083e-03,4.6978115222e-03,4.6414837595e-03,4.5340029491e-03,4.4848718254e-03,4.5493045882e-03,4.4441282885e-03,4.3286792781e-03,4.2256753582e-03,4.1397088297e-03,4.0540165598e-03,3.9715633731e-03,3.8888668766e-03,3.8224648199e-03,3.7663354737e-03,3.7009319436e-03,3.6493113487e-03,3.5981900171e-03,3.5475679489e-03,3.5129970105e-03,2.2083331183e-03
336,3.6254304980e-03,4.5181757602e-03,4.9386175637e-03,4.8530158804e-03,4.7668559849e-03,4.6980587022e-03,4.6417272149e-03,4.5342396025e-03,4.4851025393e-03,4.5495395435e-03,4.4443556421e-03,4.3288981140e-03,4.2258866961e-03,4.1399139139e-03,4.0542154036e-03,3.9717561348e-03,3.8890535444e-03,3.8226465980e-03,3.7665132782e-03,3.7011049115e-03,3.6494805603e-03,3.5983554991e-03,3.5477297276e-03,3.5131562786e-03,2.2084171803e-03
336.5,3.6255825080e-03,4.5184146497e-03,4.9388839239e-03,4.8532765038e-03,4.7671108597e-03,4.6983091186e-03,4.6419738544e-03,4.5344793441e-03,4.4853362622e-03,4.5497775665e-03,4.4445859575e-03,4.3291197933e-03,4.2261007729e-03,4.1401216502e-03,4.0544168126e-03,3.9719513770e-03,3.8892426079e-03,3.8228307038e-03,3.7666933550e-03,3.7012800844e-03,3.6496519248e-03,3.5985230819e-03,3.5478935557e-03,3.5133175610e-03,2.2085021861e-03
337,3.6257364225e-03,4.5186566020e-03,4.9391537259e-03,4.8535404901e-03,4.7673690183e-03,4.6985627571e-03,4.6422236641e-03,4.5347221607e-03,4.4855729809e-03,4.5500186439e-03,4.4448192218e-03,4.3293443036e-03,4.2263175769e-03,4.1403320268e-03,4.0546207754e-03,3.9721490889e-03,3.8894340567e-03,3.8230171274e-03,3.7668756942e-03,3.7014574529e-03,3.6498254326e-03,3.5986927564e-03,3.5480594241e-03,3.5134808490e-03,2.2085881316e-03
337.5,3.6258922333e-03,4.5189016038e-03,4.9394269550e-03,4.8538078248e-03,4.7676304465e-03,4.6988196039e-03,4.6424766303e-03,4.5349680387e-03,4.4858126823e-03,4.5502627624e-03,4.4450554223e-03,4.3295716326e-03,4.2265370961e-03,4.1405450323e-03,4.0548272810e-03,3.9723492598e-03,3.8896278805e-03,3.8232058584e-03,3.7670602860e-03,3.7016370072e-03,3.6500010745e-03,3.5988645135e-03,3.5482273240e-03,3.5136461338e-03,2.2086750125e-03
338,3.6260499320e-03,4.5191496419e-03,4.9397035963e-03,4.8540784934e-03,4.7678951300e-03,4.6990796450e-03,4.6427327392e-03,4.5352169649e-03,4.4860553537e-03,4.5505099087e-03,4.4452945460e-03,4.3298017681e-03,4.2267593187e-03,4.1407606552e-03,4.0550363183e-03,3.9725518788e-03,3.8898240689e-03,3.8233968870e-03,3.7672471204e-03,3.7018187378e-03,3.6501788411e-03,3.5990383440e-03,3.5483972466e-03,3.5138134068e-03,2.2087628249e-03
338.5,3.6262095103e-03,4.5194007030e-03,4.9399836348e-03,4.8543524813e-03,4.7681630547e-03,4.6993428665e-03,4.6429919772e-03,4.5354689261e-03,4.4863009819e-03,4.5507600698e-03,4.4455365804e-03,4.3300346978e-03,4.2269842329e-03,4.1409788842e-03,4.0552478763e-03,3.9727569355e-03,3.8900226115e-03,3.8235902030e-03,3.7674361878e-03,3.7020026353e-03,3.6503587231e-03,3.5992142390e-03,3.5485691829e-03,3.5139826591e-03,2.2088515646e-03
339,3.6263709600e-03,4.5196547740e-03,4.9402670558e-03,4.8546297741e-03,4.7684342066e-03,4.6996092546e-03,4.6432543307e-03,4.5357239090e-03,4.4865495543e-03,4.5510132325e-03,4.4457815128e-03,4.3302704095e-03,4.2272118271e-03,4.1411997080e-03,4.0554619440e-03,3.9729644190e-03,3.8902234982e-03,3.8237857965e-03,3.7676274783e-03,3.7021886902e-03,3.6505407114e-03,3.5993921894e-03,3.5487431242e-03,3.5141538822e-03,2.2089412275e-03
339.5,3.6265342728e-03,4.5199118419e-03,4.9405538447e-03,4.8549103575e-03,4.7687085715e-03,4.6998787955e-03,4.6435197861e-03,4.5359819005e-03,4.4868010579e-03,4.5512693837e-03,4.4460293305e-03,4.3305088913e-03,4.2274420895e-03,4.1414231151e-03,4.0556785104e-03,3.9731743189e-03,3.8904267187e-03,3.8239836575e-03,3.7678209824e-03,3.7023768931e-03,3.6507247967e-03,3.5995721862e-03,3.5489190617e-03,3.5143270675e-03,2.2090318096e-03
340,3.6266994406e-03,4.5201718936e-03,4.9408439867e-03,4.8551942172e-03,4.7689861355e-03,4.7001514755e-03,4.6437883300e-03,4.5362428876e-03,4.4870554800e-03,4.5515285105e-03,4.4462800210e-03,4.3307501310e-03,4.2276750085e-03,4.1416490944e-03,4.0558975647e-03,3.9733866247e-03,3.8906322628e-03,3.8241837763e-03,3.7680166902e-03,3.7025672346e-03,3.6509109699e-03,3.5997542206e-03,3.5490969867e-03,3.5145022063e-03,2.2091233069e-03
340.5,3.6268664552e-03,4.5204349161e-03,4.9411374674e-03,4.8554813388e-03,4.7692668848e-03,4.7004272809e-03,4.6440599489e-03,4.5365068573e-03,4.4873128079e-03,4.5517905999e-03,4.4465335718e-03,4.3309941166e-03,4.2279105727e-03,4.1418776346e-03,4.0561190960e-03,3.9736013258e-03,3.8908401204e-03,3.8243861428e-03,3.7682145923e-03,3.7027597053e-03,3.6510992218e-03,3.5999382835e-03,3.5492768906e-03,3.5146792903e-03,2.2092157153e-03
341,3.6270353086e-03,4.5207008966e-03,4.9414342723e-03,4.8557717084e-03,4.7695508055e-03,4.7007061983e-03,4.6443346294e-03,4.5367737965e-03,4.4875730291e-03,4.5520556391e-03,4.4467899705e-03,4.3312408361e-03,4.2281487704e-03,4.1421087246e-03,4.0563430936e-03,3.9738184118e-03,3.8910502815e-03,3.8245907474e-03,3.7684146791e-03,3.7029542961e-03,3.6512895434e-03,3.6001243663e-03,3.5494587646e-03,3.5148583107e-03,2.2093090308e-03
341.5,3.6272059926e-03,4.5209698221e-03,4.9417343868e-03,4.8560653116e-03,4.7698378837e-03,4.7009882140e-03,4.6446123584e-03,4.5370436924e-03,4.4878361308e-03,4.5523236151e-03,4.4470492046e-03,4.3314902777e-03,4.2283895902e-03,4.1423423534e-03,4.0565695467e-03,3.9740378723e-03,3.8912627359e-03,3.8247975802e-03,3.7686169410e-03,3.7031509976e-03,3.6514819257e-03,3.6003124599e-03,3.5496426003e-03,3.5150392593e-03,2.2094032495e-03
342,3.6273784992e-03,4.5212416799e-03,4.9420377966e-03,4.8563621346e-03,4.7701281059e-03,4.7012733147e-03,4.6448931225e-03,4.5373165320e-03,4.4881021006e-03,4.5525945153e-03,4.4473112619e-03,4.3317424296e-03,4.2286330207e-03,4.1425785098e-03,4.0567984445e-03,3.9742596970e-03,3.8914774736e-03,3.8250066316e-03,3.7688213685e-03,3.7033498006e-03,3.6516763596e-03,3.6005025557e-03,3.5498283889e-03,3.5152221276e-03,2.2094983673e-03
342.5,3.6275528204e-03,4.5215164573e-03,4.9423444874e-03,4.8566621632e-03,4.7704214582e-03,4.7015614868e-03,4.6451769085e-03,4.5375923027e-03,4.4883709261e-03,4.5528683269e-03,4.4475761300e-03,4.3319972798e-03,4.2288790505e-03,4.1428171828e-03,4.0570297765e-03,3.9744838755e-03,3.8916944848e-03,3.8252178918e-03,3.7690279521e-03,3.7035506960e-03,3.6518728362e-03,3.6006946449e-03,3.5500161220e-03,3.5154069071e-03,2.2095943803e-03
343,3.6277289482e-03,4.5217941415e-03,4.9426544449e-03,4.8569653836e-03,4.7707179272e-03,4.7018527171e-03,4.6454637032e-03,4.5378709917e-03,4.4886425947e-03,4.5531450372e-03,4.4478437968e-03,4.3322548168e-03,4.2291276682e-03,4.1430583614e-03,4.0572635321e-03,3.9747103976e-03,3.8919137595e-03,3.8254313512e-03,3.7692366826e-03,3.7037536745e-03,3.6520713466e-03,3.6008887188e-03,3.5502057911e-03,3.5155935896e-03,2.2096912846e-03
343.5,3.6279068747e-03,4.5220747199e-03,4.9429676549e-03,4.8572717819e-03,4.7710174992e-03,4.7021469922e-03,4.6457534937e-03,4.5381525862e-03,4.4889170941e-03,4.5534246337e-03,4.4481142500e-03,4.3325150287e-03,4.2293788628e-03,4.1433020349e-03,4.0574997006e-03,3.9749392531e-03,3.8921352878e-03,3.8256470003e-03,3.7694475504e-03,3.7039587272e-03,3.6522718819e-03,3.6010847687e-03,3.5503973877e-03,3.5157821666e-03,2.2097890763e-03
344,3.6280865920e-03,4.5223581799e-03,4.9432841034e-03,4.8575813443e-03,4.7713201608e-03,4.7024442990e-03,4.6460462669e-03,4.5384370738e-03,4.4891944120e-03,4.5537071037e-03,4.4483874775e-03,4.3327779039e-03,4.2296326228e-03,4.1435481922e-03,4.0577382716e-03,3.9751704318e-03,3.8923590599e-03,3.8258648294e-03,3.7696605463e-03,3.7041658449e-03,3.6524744332e-03,3.6012827860e-03,3.5505909033e-03,3.5159726300e-03,2.2098877514e-03
344.5,3.6282680921e-03,4.5226445090e-03,4.9436037762e-03,4.8578940571e-03,4.7716258986e-03,4.7027446242e-03,4.6463420098e-03,4.5387244416e-03,4.4894745362e-03,4.5539924348e-03,4.4486634673e-03,4.3330434309e-03,4.2298889371e-03,4.1437968225e-03,4.0579792346e-03,3.9754039236e-03,3.8925850660e-03,3.8260848291e-03,3.7698756610e-03,3.7043750187e-03,3.6526789917e-03,3.6014827620e-03,3.5507863297e-03,3.5161649714e-03,2.2099873060e-03
345,3.6284513672e-03,4.5229336948e-03,4.9439266593e-03,4.8582099064e-03,4.7719346992e-03,4.7030479547e-03,4.6466407096e-03,4.5390146774e-03,4.4897574544e-03,4.5542806146e-03,4.4489422072e-03,4.3333115981e-03,4.2301477947e-03,4.1440479152e-03,4.0582225791e-03,3.9756397183e-03,3.8928132964e-03,3.8263069899e-03,3.7700928852e-03,3.7045862395e-03,3.6528855487e-03,3.6016846883e-03,3.5509836584e-03,3.5163591827e-03,2.2100877363e-03
345.5,3.6286364096e-03,4.5232257248e-03,4.9442527388e-03,4.8585288788e-03,4.7722465492e-03,4.7033542776e-03,4.6469423533e-03,4.5393077686e-03,4.4900431544e-03,4.5545716306e-03,4.4492236855e-03,4.3335823940e-03,4.2304091843e-03,4.1443014594e-03,4.0584682948e-03,3.9758778060e-03,3.8930437413e-03,3.8265313023e-03,3.7703122097e-03,3.7047994984e-03,3.6530940954e-03,3.6018885563e-03,3.5511828811e-03,3.5165552556e-03,2.2101890385e-03
346,3.6288232114e-03,4.5235205866e-03,4.9445820007e-03,4.8588509607e-03,4.7725614354e-03,4.7036635796e-03,4.6472469282e-03,4.5396037027e-03,4.4903316243e-03,4.5548654705e-03,4.4495078901e-03,4.3338558071e-03,4.2306730951e-03,4.1445574445e-03,4.0587163713e-03,3.9761181766e-03,3.8932763911e-03,3.8267577570e-03,3.7705336253e-03,3.7050147866e-03,3.6533046232e-03,3.6020943575e-03,3.5513839895e-03,3.5167531821e-03,2.2102912085e-03
346.5,3.6290117649e-03,4.5238182679e-03,4.9449144313e-03,4.8591761384e-03,4.7728793447e-03,4.7039758480e-03,4.6475544214e-03,4.5399024675e-03,4.4906228518e-03,4.5551621221e-03,4.4497948091e-03,4.3341318261e-03,4.2309395159e-03,4.1448158597e-03,4.0589667984e-03,3.9763608202e-03,3.8935112361e-03,3.8269863445e-03,3.7707571229e-03,3.7052320950e-03,3.6535171233e-03,3.6023020834e-03,3.5515869754e-03,3.5169529539e-03,2.2103942427e-03
347,3.6292020623e-03,4.5241187566e-03,4.9452500168e-03,4.8595043986e-03,4.7732002639e-03,4.7042910698e-03,4.6478648205e-03,4.5402040506e-03,4.4909168251e-03,4.5554615730e-03,4.4500844308e-03,4.3344104396e-03,4.2312084360e-03,4.1450766947e-03,4.0592195658e-03,3.9766057269e-03,3.8937482669e-03,3.8272170556e-03,3.7709826935e-03,3.7054514150e-03,3.6537315871e-03,3.6025117257e-03,3.5517918306e-03,3.5171545631e-03,2.2104981373e-03
347.5,3.6293940961e-03,4.5244220403e-03,4.9455887434e-03,4.8598357280e-03,4.7735241798e-03,4.7046092321e-03,4.6481781126e-03,4.5405084397e-03,4.4912135322e-03,4.5557638112e-03,4.4503767434e-03,4.3346916363e-03,4.2314798443e-03,4.1453399387e-03,4.0594746633e-03,3.9768528867e-03,3.8939874737e-03,3.8274498811e-03,3.7712103279e-03,3.7056727377e-03,3.6539480062e-03,3.6027232759e-03,3.5519985468e-03,3.5173580016e-03,2.2106028883e-03
348,3.6295878585e-03,4.5247281069e-03,4.9459305975e-03,4.8601701130e-03,4.7738510795e-03,4.7049303223e-03,4.6484942853e-03,4.5408156227e-03,4.4915129612e-03,4.5560688244e-03,4.4506717352e-03,4.3349754049e-03,4.2317537300e-03,4.1456055813e-03,4.0597320807e-03,3.9771022899e-03,3.8942288472e-03,3.8276848116e-03,3.7714400171e-03,3.7058960543e-03,3.6541663718e-03,3.6029367257e-03,3.5522071160e-03,3.5175632614e-03,2.2107084921e-03
348.5,3.6297833419e-03,4.5250369443e-03,4.9462755656e-03,4.8605075405e-03,4.7741809500e-03,4.7052543275e-03,4.6488133260e-03,4.5411255874e-03,4.4918151001e-03,4.5563766006e-03,4.4509693945e-03,4.3352617343e-03,4.2320300824e-03,4.1458736121e-03,4.0599918079e-03,3.9773539267e-03,3.8944723779e-03,3.8279218380e-03,3.7716717522e-03,3.7061213562e-03,3.6543866755e-03,3.6031520667e-03,3.5524175300e-03,3.5177703345e-03,2.2108149449e-03
349,3.6299805387e-03,4.5253485405e-03,4.9466236340e-03,4.8608479972e-03,4.7745137784e-03,4.7055812351e-03,4.6491352222e-03,4.5414383217e-03,4.4921199374e-03,4.5566871278e-03,4.4512697097e-03,4.3355506133e-03,4.2323088907e-03,4.1461440206e-03,4.0602538348e-03,3.9776077872e-03,3.8947180563e-03,3.8281609511e-03,3.7719055242e-03,3.7063486346e-03,3.6546089088e-03,3.6033692908e-03,3.5526297807e-03,3.5179792129e-03,2.2109222428e-03
349.5,3.6301794414e-03,4.5256628835e-03,4.9469747894e-03,4.8611914699e-03,4.7748495518e-03,4.7059110324e-03,4.6494599615e-03,4.5417538136e-03,4.4924274611e-03,4.5570003940e-03,4.4515726693e-03,4.3358420308e-03,4.2325901442e-03,4.1464167964e-03,4.0605181514e-03,3.9778638619e-03,3.8949658731e-03,3.8284021418e-03,3.7721413241e-03,3.7065778809e-03,3.6548330633e-03,3.6035883897e-03,3.5528438601e-03,3.5181898888e-03,2.2110303823e-03
350,3.6303800425e-03,4.5259799613e-03,4.9473290182e-03,4.8615379457e-03,4.7751882575e-03,4.7062437070e-03,4.6497875316e-03,4.5420720511e-03,4.4927376596e-03,4.5573163873e-03,4.4518782616e-03,4.3361359758e-03,4.2328738322e-03,4.1466919292e-03,4.0607847477e-03,3.9781221410e-03,3.8952158189e-03,3.8286454010e-03,3.7723791433e-03,3.7068090866e-03,3.6550591305e-03,3.6038093550e-03,3.5530597602e-03,3.5184023542e-03,2.2111393595e-03
350.5,3.6305823344e-03,4.5262997621e-03,4.9476863072e-03,4.8618874112e-03,4.7755298826e-03,4.7065792462e-03,4.6501179201e-03,4.5423930223e-03,4.4930505213e-03,4.5576350958e-03,4.4521864754e-03,4.3364324371e-03,4.2331599441e-03,4.1469694088e-03,4.0610536138e-03,3.9783826149e-03,3.8954678845e-03,3.8288907196e-03,3.7726189727e-03,3.7070422429e-03,3.6552871021e-03,3.6040321788e-03,3.5532774730e-03,3.5186166014e-03,2.2112491708e-03
351,3.6307863097e-03,4.5266222739e-03,4.9480466430e-03,4.8622398537e-03,4.7758744144e-03,4.7069176377e-03,4.6504511148e-03,4.5427167151e-03,4.4933660345e-03,4.5579565076e-03,4.4524972990e-03,4.3367314039e-03,4.2334484693e-03,4.1472492248e-03,4.0613247397e-03,3.9786452740e-03,3.8957220605e-03,3.8291380888e-03,3.7728608036e-03,3.7072773415e-03,3.6555169698e-03,3.6042568528e-03,3.5534969906e-03,3.5188326225e-03,2.2113598124e-03
351.5,3.6309919609e-03,4.5269474850e-03,4.9484100124e-03,4.8625952602e-03,4.7762218405e-03,4.7072588690e-03,4.6507871035e-03,4.5430431179e-03,4.4936841878e-03,4.5582806111e-03,4.4528107212e-03,4.3370328652e-03,4.2337393974e-03,4.1475313672e-03,4.0615981156e-03,3.9789101088e-03,3.8959783377e-03,3.8293874995e-03,3.7731046273e-03,3.7075143737e-03,3.6557487252e-03,3.6044833690e-03,3.5537183051e-03,3.5190504097e-03,2.2114712807e-03
352,3.6311992806e-03,4.5272753837e-03,4.9487764022e-03,4.8629536176e-03,4.7765721480e-03,4.7076029278e-03,4.6511258740e-03,4.5433722188e-03,4.4940049696e-03,4.5586073945e-03,4.4531267307e-03,4.3373368102e-03,4.2340327178e-03,4.1478158258e-03,4.0618737317e-03,3.9791771099e-03,3.8962367071e-03,3.8296389427e-03,3.7733504351e-03,3.7077533312e-03,3.6559823601e-03,3.6047117192e-03,3.5539414085e-03,3.5192699553e-03,2.2115835721e-03
352.5,3.6314082616e-03,4.5276059583e-03,4.9491457992e-03,4.8633149133e-03,4.7769253246e-03,4.7079498018e-03,4.6514674143e-03,4.5437040061e-03,4.4943283685e-03,4.5589368462e-03,4.4534453162e-03,4.3376432280e-03,4.2343284201e-03,4.1481025904e-03,4.0621515781e-03,3.9794462676e-03,3.8964971593e-03,3.8298924096e-03,3.7735982182e-03,3.7079942055e-03,3.6562178662e-03,3.6049418954e-03,3.5541662931e-03,3.5194912516e-03,2.2116966828e-03
353,3.6316188963e-03,4.5279391971e-03,4.9495181904e-03,4.8636791345e-03,4.7772813577e-03,4.7082994787e-03,4.6518117122e-03,4.5440384680e-03,4.4946543730e-03,4.5592689544e-03,4.4537664664e-03,4.3379521078e-03,4.2346264940e-03,4.1483916509e-03,4.0624316452e-03,3.9797175726e-03,3.8967596853e-03,3.8301478914e-03,3.7738479680e-03,3.7082369881e-03,3.6564552354e-03,3.6051738897e-03,3.5543929509e-03,3.5197142909e-03,2.2118106092e-03
353.5,3.6318311777e-03,4.5282750885e-03,4.9498935627e-03,4.8640462683e-03,4.7776402349e-03,4.7086519463e-03,4.6521587557e-03,4.5443755931e-03,4.4949829719e-03,4.5596037077e-03,4.4540901702e-03,4.3382634390e-03,4.2349269290e-03,4.1486829975e-03,4.0627139232e-03,3.9799910155e-03,3.8970242761e-03,3.8304053792e-03,3.7740996760e-03,3.7084816709e-03,3.6566944595e-03,3.6054076940e-03,3.5546213744e-03,3.5199390656e-03,2.2119253478e-03
354,3.6320450982e-03,4.5286136210e-03,4.9502719033e-03,4.8644163023e-03,4.7780019438e-03,4.7090071926e-03,4.6525085331e-03,4.5447153696e-03,4.4953141538e-03,4.5599410945e-03,4.4544164164e-03,4.3385772108e-03,4.2352297149e-03,4.1489766200e-03,4.0629984026e-03,3.9802665870e-03,3.8972909226e-03,3.8306648642e-03,3.7743533334e-03,3.7087282453e-03,3.6569355303e-03,3.6056433004e-03,3.5548515556e-03,3.5201655680e-03,2.2120408949e-03
354.5,3.6322606507e-03,4.5289547830e-03,4.9506531991e-03,4.8647892236e-03,4.7783664721e-03,4.7093652053e-03,4.6528610322e-03,4.5450577860e-03,4.4956479075e-03,4.5602811033e-03,4.4547451941e-03,4.3388934125e-03,4.2355348414e-03,4.1492725086e-03,4.0632850736e-03,3.9805442777e-03,3.8975596158e-03,3.8309263377e-03,3.7746089319e-03,3.7089767032e-03,3.6571784398e-03,3.6058807010e-03,3.5550834869e-03,3.5203937906e-03,2.2121572470e-03
355,3.6324778280e-03,4.5292985633e-03,4.9510374373e-03,4.8651650198e-03,4.7787338076e-03,4.7097259725e-03,4.6532162414e-03,4.5454028308e-03,4.4959842218e-03,4.5606237228e-03,4.4550764920e-03,4.3392120337e-03,4.2358422982e-03,4.1495706534e-03,4.0635739266e-03,3.9808240785e-03,3.8978303467e-03,3.8311897910e-03,3.7748664629e-03,3.7092270362e-03,3.6574231799e-03,3.6061198880e-03,3.5553171606e-03,3.5206237258e-03,2.2122744004e-03
355.5,3.6326966228e-03,4.5296449503e-03,4.9514246052e-03,4.8655436784e-03,4.7791039381e-03,4.7100894822e-03,4.6535741487e-03,4.5457504927e-03,4.4963230855e-03,4.5609689416e-03,4.4554102993e-03,4.3395330637e-03,4.2361520753e-03,4.1498710444e-03,4.0638649522e-03,3.9811059800e-03,3.8981031065e-03,3.8314552155e-03,3.7751259179e-03,3.7094792363e-03,3.6576697425e-03,3.6063608535e-03,3.5555525691e-03,3.5208553660e-03,2.2123923516e-03
356,3.6329170281e-03,4.5299939327e-03,4.9518146900e-03,4.8659251869e-03,4.7794768513e-03,4.7104557225e-03,4.6539347425e-03,4.5461007602e-03,4.4966644875e-03,4.5613167482e-03,4.4557466051e-03,4.3398564920e-03,4.2364641625e-03,4.1501736720e-03,4.0641581409e-03,3.9813899731e-03,3.8983778863e-03,3.8317226025e-03,3.7753872885e-03,3.7097332951e-03,3.6579181198e-03,3.6066035897e-03,3.5557897048e-03,3.5210887039e-03,2.2125110971e-03
356.5,3.6331390366e-03,4.5303454992e-03,4.9522076789e-03,4.8663095329e-03,4.7798525351e-03,4.7108246814e-03,4.6542980110e-03,4.5464536219e-03,4.4970084167e-03,4.5616671316e-03,4.4560853983e-03,4.3401823081e-03,4.2367785497e-03,4.1504785262e-03,4.0644534833e-03,3.9816760486e-03,3.8986546772e-03,3.8319919433e-03,3.7756505664e-03,3.7099892046e-03,3.6581683036e-03,3.6068480888e-03,3.5560285600e-03,3.5213237319e-03,2.2126306333e-03
357,3.6333626414e-03,4.5306996386e-03,4.9526035594e-03,4.8666967041e-03,4.7802309776e-03,4.7111963471e-03,4.6546639427e-03,4.5468090666e-03,4.4973548622e-03,4.5620200803e-03,4.4564266682e-03,4.3405105017e-03,4.2370952269e-03,4.1507855975e-03,4.0647509698e-03,3.9819641975e-03,3.8989334705e-03,3.8322632295e-03,3.7759157431e-03,3.7102469565e-03,3.6584202862e-03,3.6070943431e-03,3.5562691272e-03,3.5215604426e-03,2.2127509567e-03
